subject,session,task,unit,electrode,location,area,region,hemisphere,n_spikes,fr_hz,isolation_distance,mean_proj_dist,mean_snr,peak_snr,cluster_id_orig
14,1,screening,67,32,hippocampus_right,hippocampus,MTL,R,809,1.1342621541125044,416.9759275273143,13.743923522277377,0.929951910084012,4.566358659978806,1101
14,1,screening,68,32,hippocampus_right,hippocampus,MTL,R,1926,2.7003571184433666,26.017535447032817,11.83913230406852,1.2806557956732143,5.638240789856064,1284
14,1,screening,69,32,hippocampus_right,hippocampus,MTL,R,7683,10.771985327622215,,9.189048030161729,0.7786394161735376,3.650787013831925,1279
14,1,screening,70,33,hippocampus_right,hippocampus,MTL,R,2961,4.151483607326484,,9.86402466955198,1.453530997116615,7.742566646281591,550
14,1,screening,71,33,hippocampus_right,hippocampus,MTL,R,732,1.026303951557915,18.31521572889884,7.179171671560298,0.7401085622754284,3.9100751475754305,407
14,1,screening,72,33,hippocampus_right,hippocampus,MTL,R,297,0.41641020985341637,24.066971225997403,9.268924006881514,0.7122629313700874,3.52954189597486,503
14,2,sternberg,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1100,0.501003776551893,316.38366531763245,0.0,0.4172034964207286,2.649791010341614,2127
14,2,sternberg,1,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,424,0.19311418296182056,23.18461562583018,0.0,1.784707136945157,4.875085391549887,1697
14,2,sternberg,2,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,370,0.16851945211290947,27.104112499379337,5.522108053307212,0.893870140557405,3.4721999854869363,970
14,2,sternberg,3,2,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,238,0.10839899892668231,15.50565981631425,5.522108053307212,1.8507739993346268,4.824120862765812,1092
14,2,sternberg,4,3,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,510,0.23228356912860493,30.63978000816334,0.0,0.8980059271929035,3.307864160261649,1289
14,2,sternberg,5,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,700,0.3188205850784774,129.3261020550966,10.714535777722366,0.6111449307196801,2.8275299923501556,1580
14,2,sternberg,6,4,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,903,0.4112785547512358,51.41204085421472,10.714535777722366,0.6281325579974054,3.0311756365486633,1346
14,2,sternberg,7,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1303,0.5934617462246514,,0.0,0.8980508332128861,3.794273345146756,387
14,2,sternberg,8,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1761,0.8020615004617123,,0.0,1.0015361188746335,4.361180984475521,548
14,2,sternberg,9,7,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,5136,2.3392321785186567,,0.0,0.9983880668588594,5.602563349675023,1265
14,2,sternberg,10,8,amygdala_right,amygdala,MTL,R,183,0.08334881009908765,245.20896935526315,34.830093549186834,2.99862940710905,11.548052456229657,341
14,2,sternberg,11,8,amygdala_right,amygdala,MTL,R,822,0.3743864584778691,7928.563371037427,34.830093549186834,6.459587647571103,26.775188505652242,335
14,2,sternberg,12,9,amygdala_right,amygdala,MTL,R,5662,2.5788030753061983,,6.178755230720528,1.232690189516539,5.033700046464003,1960
14,2,sternberg,13,9,amygdala_right,amygdala,MTL,R,2375,1.0817126993734054,17.0129448347714,6.178755230720528,2.108527603066845,7.541229005404291,1892
14,2,sternberg,14,10,amygdala_right,amygdala,MTL,R,2707,1.2329247482963404,75.47758091396402,13.038126287652755,1.0164936719112974,5.126623275011879,1525
14,2,sternberg,15,10,amygdala_right,amygdala,MTL,R,1542,0.7023162031300173,14.319324878554736,9.25565212710136,2.048503836614247,7.987455036239746,1413
14,2,sternberg,16,10,amygdala_right,amygdala,MTL,R,2568,1.1696160892593284,105.45885843880036,14.208190948024544,3.369967736308272,12.045991117473468,1487
14,2,sternberg,17,11,amygdala_right,amygdala,MTL,R,7446,3.391340109277632,,6.203873879355516,1.7879845345921168,6.409216716964224,2043
14,2,sternberg,18,11,amygdala_right,amygdala,MTL,R,2286,1.0411769392705703,11.027693320232467,6.203873879355516,1.1618100801361786,5.481300685404776,2010
14,2,sternberg,19,12,amygdala_right,amygdala,MTL,R,373,0.16988582604896008,18.253541919815103,8.418162652184858,2.1021463449610946,7.713815727225558,945
14,2,sternberg,20,12,amygdala_right,amygdala,MTL,R,1310,0.5966499520754363,33.0631384690673,8.418162652184858,1.0304220577332817,4.088741630111657,981
14,2,sternberg,21,13,amygdala_right,amygdala,MTL,R,677,0.30834505156875597,76.6708903733729,16.771307186898643,1.1911180482705324,5.19019656347451,1217
14,2,sternberg,22,13,amygdala_right,amygdala,MTL,R,1609,0.7328318877018144,104.45987867969554,15.233617597257018,2.204916809684666,7.845271958172474,1271
14,2,sternberg,23,13,amygdala_right,amygdala,MTL,R,2421,1.1026637663928482,59.27429924315633,10.577823673783698,0.8887325577888334,3.7830298362864414,1209
14,2,sternberg,24,13,amygdala_right,amygdala,MTL,R,712,0.32428608082267985,25.704312316997694,14.285269293136826,1.1865100303160823,5.305332568965873,1257
14,2,sternberg,25,14,amygdala_right,amygdala,MTL,R,2659,1.2110627653195305,403.3205772966162,10.76504556526963,0.7827963370100213,4.31577331518411,1915
14,2,sternberg,26,14,amygdala_right,amygdala,MTL,R,596,0.2714529552953893,43.66560986127445,15.75199886862381,1.3570283497054203,5.392345504204575,1783
14,2,sternberg,27,14,amygdala_right,amygdala,MTL,R,1702,0.7751894797193836,104.77868435374567,11.340505571711176,0.7428453253702172,3.9410812828180504,1821
14,2,sternberg,28,14,amygdala_right,amygdala,MTL,R,1232,0.5611242297381202,17.471540042664078,12.715284628236683,1.3472926951241633,5.487153788682094,1894
14,2,sternberg,29,15,hippocampus_left,hippocampus,MTL,L,475,0.21634253987468108,65.1830524279605,8.289947164455075,1.3329541141856927,4.631597951774115,200
14,2,sternberg,30,15,hippocampus_left,hippocampus,MTL,L,775,0.35297993347974277,503.78323020535277,10.788177021076605,0.9852420125228377,3.1517365556173313,338
14,2,sternberg,31,15,hippocampus_left,hippocampus,MTL,L,476,0.21679799785336462,64.29174524569287,9.75551129151171,0.8211887974302856,3.2362719751456117,336
14,2,sternberg,32,16,hippocampus_left,hippocampus,MTL,L,1058,0.48187454144718433,38.987644348466794,5.8406689974112895,1.0098038996055756,3.8612012237849593,519
14,2,sternberg,33,16,hippocampus_left,hippocampus,MTL,L,771,0.35115810156500865,33.67001448826364,5.8406689974112895,1.675081277827844,6.234370790260017,506
14,2,sternberg,34,17,hippocampus_left,hippocampus,MTL,L,779,0.35480176539447694,76.95676051276124,14.631817041784728,3.008242166126797,10.613750038926986,428
14,2,sternberg,35,17,hippocampus_left,hippocampus,MTL,L,600,0.27327478721012344,21.074875061060204,11.711574109489106,0.8120678293381954,3.7023912628257647,554
14,2,sternberg,36,17,hippocampus_left,hippocampus,MTL,L,1582,0.7205345222773588,100.86862616124779,9.322897489618724,1.2145487403281843,4.573519904026019,506
14,2,sternberg,37,18,hippocampus_left,hippocampus,MTL,L,4464,2.0331644168433187,,0.0,0.8424067407071629,4.678013124367192,740
14,2,sternberg,38,19,hippocampus_left,hippocampus,MTL,L,2674,1.2178946349997835,64.68259562275648,11.805750340508023,1.1825485291389337,4.522277293941652,1210
14,2,sternberg,39,19,hippocampus_left,hippocampus,MTL,L,1211,0.5515596121857659,14.049483421931654,8.579496667963623,2.3822594182728074,7.527685274269675,1272
14,2,sternberg,40,19,hippocampus_left,hippocampus,MTL,L,3946,1.7972371838852452,145.4415551914626,11.86700504734015,3.0662597076386233,11.166346160553815,1106
14,2,sternberg,41,20,hippocampus_left,hippocampus,MTL,L,1498,0.6822760520679415,29.780185473907185,7.234321112571801,1.0644977732028544,3.971218513372638,802
14,2,sternberg,42,20,hippocampus_left,hippocampus,MTL,L,1615,0.7355646355739156,121.53063530258565,7.234321112571801,2.0414854639488103,7.179928836131099,808
14,2,sternberg,43,21,hippocampus_right,hippocampus,MTL,R,6486,2.9541004497414347,,12.618382961831703,0.7956414489018853,3.856952736605337,1270
14,2,sternberg,44,21,hippocampus_right,hippocampus,MTL,R,902,0.41082309677255224,491.0711915320295,12.618382961831703,0.926044547981191,4.631844440515211,1264
14,2,sternberg,45,22,hippocampus_right,hippocampus,MTL,R,5277,2.403451753513036,,0.0,1.268772683596165,5.282482894271121,869
14,2,sternberg,46,23,pre_supplementary_motor_area_left,preSMA,MFC,L,9009,4.1032209299600035,,6.1077258905326515,1.4915439454607342,4.690334201426666,2176
14,2,sternberg,47,23,pre_supplementary_motor_area_left,preSMA,MFC,L,4324,1.969400299827623,16.167190258726112,6.1077258905326515,2.392157186929377,7.436708020512929,2223
14,2,sternberg,48,24,pre_supplementary_motor_area_left,preSMA,MFC,L,6061,2.7605308088009304,,0.0,0.7810620954035166,4.576539941406259,983
14,2,sternberg,49,25,pre_supplementary_motor_area_left,preSMA,MFC,L,8962,4.081814404961877,,0.0,1.3173606897568668,4.092418432001613,1696
14,2,sternberg,50,26,pre_supplementary_motor_area_left,preSMA,MFC,L,2517,1.146387732346468,9.496461027892675,4.202019725735398,1.922608169043627,6.386331519072061,2264
14,2,sternberg,51,26,pre_supplementary_motor_area_left,preSMA,MFC,L,17025,7.754172087087253,,4.202019725735398,1.2809707944935902,4.563777365516396,2263
14,2,sternberg,52,27,pre_supplementary_motor_area_left,preSMA,MFC,L,571,0.2600665058283008,517.5214281587903,11.55538624338879,0.878218137734688,3.2942090800488564,217
14,2,sternberg,53,27,pre_supplementary_motor_area_left,preSMA,MFC,L,653,0.29741406008035104,590.4589301629125,11.55538624338879,0.8745590418708638,3.2104481030656022,202
14,2,sternberg,54,28,pre_supplementary_motor_area_right,preSMA,MFC,R,217,0.09883438137432798,49.58082814506528,18.37052684082852,1.0656809483703984,4.909652849395934,479
14,2,sternberg,55,28,pre_supplementary_motor_area_right,preSMA,MFC,R,388,0.17671769572921317,72.25937475419362,18.37052684082852,1.2811266539250472,5.0536134955404775,432
14,2,sternberg,56,29,pre_supplementary_motor_area_right,preSMA,MFC,R,2886,1.3144517264806939,,0.0,1.1330467499395698,4.589719391453377,785
14,2,sternberg,57,30,pre_supplementary_motor_area_right,preSMA,MFC,R,4248,1.934785493447674,94.23559986807655,7.950348931626094,1.069750794850966,5.476595195666445,1318
14,2,sternberg,58,30,pre_supplementary_motor_area_right,preSMA,MFC,R,1495,0.680909678131891,41.87057495318229,7.79087291388803,0.8274308987530592,4.033355154400651,1347
14,2,sternberg,59,30,pre_supplementary_motor_area_right,preSMA,MFC,R,1887,0.8594492057758383,26.721669276240835,8.075712709224057,1.0534044460201033,3.914781706228164,1419
14,2,sternberg,60,31,pre_supplementary_motor_area_right,preSMA,MFC,R,6329,2.8825935470881188,,0.0,0.8129650320122392,4.656692418850731,1028
14,2,sternberg,61,32,pre_supplementary_motor_area_right,preSMA,MFC,R,5240,2.386599808301745,,0.0,0.73299808058735,4.456865247266785,1152
14,2,sternberg,62,33,pre_supplementary_motor_area_right,preSMA,MFC,R,1581,0.7200790642986753,28.22940808326936,13.664545785962847,0.6531049884993796,3.8551370340642643,796
14,2,sternberg,63,33,pre_supplementary_motor_area_right,preSMA,MFC,R,724,0.3297515765668823,23.992744995431035,10.631875199692328,1.256553855825694,4.950349960995769,785
14,2,sternberg,64,33,pre_supplementary_motor_area_right,preSMA,MFC,R,121,0.05511041542070823,72.75468886069218,16.529778912557617,2.811579341239916,11.330053344975564,566
15,1,screening,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1151,1.3881918380871319,,0.0,1.1567933871333693,4.30720629255713,432
15,1,screening,1,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,5479,6.608082607193219,,0.0,1.5507349940314974,5.291701047698905,1144
15,1,screening,2,2,amygdala_left,amygdala,MTL,L,2163,2.608739309976078,52.57376496155047,0.0,1.317930908080655,5.666360164562779,872
15,1,screening,3,3,amygdala_left,amygdala,MTL,L,4569,5.510554742154739,,0.0,0.7845386670454053,4.097875564391382,1456
15,1,screening,4,4,amygdala_left,amygdala,MTL,L,5142,6.201635474755892,,5.131191932485639,0.839401668161762,3.985493617641126,1570
15,1,screening,5,4,amygdala_left,amygdala,MTL,L,4553,5.4912575489232935,35.27374131180005,5.131191932485639,1.0407286809763034,4.4706586223205305,1562
15,1,screening,6,5,amygdala_left,amygdala,MTL,L,6983,8.422018770949123,,17.503022862217172,0.9915271921979969,5.008701465201856,1239
15,1,screening,7,5,amygdala_left,amygdala,MTL,L,525,0.6331891529068151,51.037487846946874,17.503022862217172,1.0950282882129483,5.134930494803058,1321
15,1,screening,8,6,amygdala_left,amygdala,MTL,L,930,1.1216493565777867,35.5645045721958,17.605009369265822,1.0092875586199268,4.719234231124561,1955
15,1,screening,9,6,amygdala_left,amygdala,MTL,L,9005,10.860701565573086,,17.605009369265822,1.0818619704216397,5.373540936514611,1964
15,1,screening,10,7,amygdala_left,amygdala,MTL,L,4983,6.009869617018399,,12.4055160468934,0.8580011402768788,4.024555911569624,1012
15,1,screening,11,7,amygdala_left,amygdala,MTL,L,380,0.4583083392468376,47.88550267953524,12.4055160468934,1.0626972219761086,4.793528873175662,1004
15,1,screening,12,8,hippocampus_left,hippocampus,MTL,L,959,1.1566255193097823,12.649491624663236,11.364945416342326,1.321540886464406,3.8699017126687685,1676
15,1,screening,13,8,hippocampus_left,hippocampus,MTL,L,158,0.1905597831605272,27.278423852096783,15.71680914363569,2.757282827907674,11.402733224989365,1330
15,1,screening,14,8,hippocampus_left,hippocampus,MTL,L,6453,7.782799245157482,,10.231518585073824,1.095637131297522,4.232415474844714,1663
15,1,screening,15,9,hippocampus_left,hippocampus,MTL,L,5333,6.431995718956276,,0.0,1.0841270515921226,5.1813559853567925,1080
15,1,screening,16,10,hippocampus_left,hippocampus,MTL,L,14439,17.414510816802864,,0.0,1.4739805455123278,6.2366926494812915,1645
15,1,screening,17,11,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1740,2.09856976391973,71.47298700563631,0.0,1.449444164914901,5.084100334028718,667
15,1,screening,18,12,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2819,3.399924232465356,,9.720673922392603,1.2554640463986397,5.186713316255388,723
15,1,screening,19,12,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1170,1.4111072550494737,32.32671486083353,9.720673922392603,2.17055374733389,10.348228520917546,731
15,1,screening,20,13,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1979,2.3868215878144516,19.36029916025195,6.978859508286648,1.0826359309096614,4.071826659558194,1035
15,1,screening,21,13,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3320,4.0041675955250025,,6.978859508286648,2.0103337977868536,7.3266583841999395,1024
15,1,screening,22,14,pre_supplementary_motor_area_right,preSMA,MFC,R,3163,3.8148138869414403,,0.0,1.3530975819369657,5.092224537448505,750
15,1,screening,23,15,pre_supplementary_motor_area_right,preSMA,MFC,R,1604,1.9345436214524407,25.39100488166622,7.5081860311061135,1.3258805765232113,4.904905627387617,643
15,1,screening,24,15,pre_supplementary_motor_area_right,preSMA,MFC,R,2228,2.687134157478827,,7.5081860311061135,2.1067044715673697,8.644142944844491,659
15,1,screening,25,16,pre_supplementary_motor_area_right,preSMA,MFC,R,8689,10.479581999252032,,8.182431456409482,1.4534217567705459,5.846909977600446,1283
15,1,screening,26,16,pre_supplementary_motor_area_right,preSMA,MFC,R,1130,1.3628642719708592,14.003051616995727,8.182431456409482,0.7195739832838103,4.508597052672584,1269
15,1,screening,27,17,pre_supplementary_motor_area_right,preSMA,MFC,R,1659,2.000877723185536,14.3058694428968,5.377171033946586,1.7692130230830456,6.467000916915988,1183
15,1,screening,28,17,pre_supplementary_motor_area_right,preSMA,MFC,R,1126,1.3580399736629978,13.230294928213176,6.0729956007753225,2.1674215229605283,7.101537799601159,1328
15,1,screening,29,17,pre_supplementary_motor_area_right,preSMA,MFC,R,3914,4.720575894242427,44.130669366344605,5.701120255869313,1.3077086955419475,4.470319028086817,1364
15,1,screening,30,18,pre_supplementary_motor_area_right,preSMA,MFC,R,4930,5.9459476644392355,,0.0,1.1692715955153448,4.401661791996573,1122
15,1,screening,31,19,pre_supplementary_motor_area_right,preSMA,MFC,R,3891,4.6928361789722235,,0.0,1.602448611177794,6.144507604118516,901
15,2,sternberg,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1318,0.9972889064279572,,6.591448854520557,0.9723688597435711,4.3868699966749745,403
15,2,sternberg,1,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,336,0.25424057098618635,20.254946738489185,6.591448854520557,0.6117657964006625,3.661959120227791,337
15,2,sternberg,2,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,8145,6.163063841316928,,0.0,1.0846018569007514,4.566614363580734,2156
15,2,sternberg,3,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,655,0.4956177797498574,42.77363044985916,0.0,1.2763131408263808,5.843336208403359,311
15,2,sternberg,4,3,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,10638,8.049438077830507,,0.0,1.501921399590485,5.010498822447493,1756
15,2,sternberg,5,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3743,2.8322096940514747,,0.0,0.9806653974245347,3.9614672345596498,922
15,2,sternberg,6,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2577,1.9499343792601258,23.293083893187514,8.091375070051969,2.1522902494763625,9.814209854420485,1584
15,2,sternberg,7,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,6328,4.788197420239843,,8.091375070051969,1.454326917902343,5.567849831339631,1589
15,2,sternberg,8,6,amygdala_left,amygdala,MTL,L,5430,4.108709227544619,115.43673528439274,8.119284040575714,0.8360112985424876,4.389334511255863,1663
15,2,sternberg,9,6,amygdala_left,amygdala,MTL,L,797,0.6030646877261623,20.824109433557837,9.387174648600517,1.8995696190695588,9.135713350631697,1627
15,2,sternberg,10,6,amygdala_left,amygdala,MTL,L,3252,2.4606855263305896,22.130971552338668,8.153762959425897,1.3214107416190484,5.415228962901629,1653
15,2,sternberg,11,7,amygdala_left,amygdala,MTL,L,2526,1.9113442925925797,841.8993211038581,0.0,1.0738024657341212,5.36630307393757,2460
15,2,sternberg,12,8,amygdala_left,amygdala,MTL,L,6913,5.230848414367578,1222.8910886626877,13.20417777335021,1.1075658985907262,5.542233605718133,2200
15,2,sternberg,13,8,amygdala_left,amygdala,MTL,L,3523,2.665742653524805,31.855797517427835,11.605408026851102,1.2912537236722301,7.488175270879245,2336
15,2,sternberg,14,8,amygdala_left,amygdala,MTL,L,771,0.5833913102093741,64.3131021050483,15.546409835671207,1.1890984143473298,6.709054172196831,2146
15,2,sternberg,15,8,amygdala_left,amygdala,MTL,L,3743,2.8322096940514747,786.583908093486,15.352392586574169,0.9355507239949725,4.272921553083493,2337
15,2,sternberg,16,9,amygdala_left,amygdala,MTL,L,22314,16.884297919600485,,0.0,1.0588617395986277,5.02818466821496,3524
15,2,sternberg,17,10,amygdala_left,amygdala,MTL,L,2110,1.596570252323968,19.67086006951939,9.508784561802699,1.0431419478045336,4.09659618997713,2380
15,2,sternberg,18,10,amygdala_left,amygdala,MTL,L,5529,4.18361939578162,907.4725214305035,9.154664043890788,0.8920438758506538,4.1686472673772,2385
15,2,sternberg,19,10,amygdala_left,amygdala,MTL,L,5993,4.5347135176196876,782.6601911215305,13.008032330588984,1.024162599833844,5.062976152417675,2405
15,2,sternberg,20,11,amygdala_left,amygdala,MTL,L,3835,2.9018231837262642,344.75887818949184,9.662650930094104,1.5919407557549043,7.4256054212143345,2300
15,2,sternberg,21,11,amygdala_left,amygdala,MTL,L,1118,0.8459552332218939,10.68632489368131,8.249524851458105,0.9625505388382298,4.7640355698208605,2276
15,2,sternberg,22,11,amygdala_left,amygdala,MTL,L,2241,1.6956938082739395,20.34508966697735,9.026400965050293,1.2022232272526514,3.6766300778418977,2340
15,2,sternberg,23,11,amygdala_left,amygdala,MTL,L,6769,5.121888169659213,86.9120138596055,9.67774498806873,0.8686832284274679,4.296527032694548,2303
15,2,sternberg,24,12,amygdala_left,amygdala,MTL,L,11889,8.996030203734433,,0.0,0.8367878165099923,4.236239079416728,2113
15,2,sternberg,25,13,amygdala_left,amygdala,MTL,L,1640,1.2409361202897191,22.14606386956878,8.864067053525101,1.1893462463899906,3.7351290324591435,1609
15,2,sternberg,26,13,amygdala_left,amygdala,MTL,L,3679,2.7837829186255347,694.0044400999672,9.546413419516208,0.8519346061407403,3.692212811424487,1623
15,2,sternberg,27,13,amygdala_left,amygdala,MTL,L,3840,2.9056065255564154,664.8534089303234,13.729497959729052,1.046958278231418,4.667230330493177,1626
15,2,sternberg,28,14,hippocampus_left,hippocampus,MTL,L,657,0.497131116481918,95.74298403032357,18.44708683620993,1.0544186585513484,5.0988049181879695,967
15,2,sternberg,29,14,hippocampus_left,hippocampus,MTL,L,544,0.4116275911204922,63.68760033799331,18.44708683620993,1.1486696149051048,5.588742779706011,1037
15,2,sternberg,30,15,hippocampus_left,hippocampus,MTL,L,2972,2.2488183838421008,12.974890398589748,11.140969964290656,1.3848659642797623,6.430048668704498,3096
15,2,sternberg,31,15,hippocampus_left,hippocampus,MTL,L,3877,2.9336032550995372,19.800814148815217,14.68451185030383,1.5180717341960577,4.354049398437265,3086
15,2,sternberg,32,15,hippocampus_left,hippocampus,MTL,L,7901,5.978436760005531,33.19704462056164,11.797132276230604,1.249684394972062,5.232666680750532,3115
15,2,sternberg,33,16,hippocampus_left,hippocampus,MTL,L,3821,2.8912298266018395,,5.183872810074781,0.8646659428875403,3.879932528711738,1574
15,2,sternberg,34,16,hippocampus_left,hippocampus,MTL,L,2830,2.141371475865796,21.312479949442054,5.183872810074781,0.7468200708020225,3.7171253153707022,1532
15,2,sternberg,35,17,hippocampus_left,hippocampus,MTL,L,3359,2.5416490414958335,,18.492067283049188,0.9816684385833941,4.860990050923963,1247
15,2,sternberg,36,17,hippocampus_left,hippocampus,MTL,L,396,0.29964067294800534,41.888997867040274,18.492067283049188,1.140578536362026,5.293251292495192,1168
15,2,sternberg,37,18,hippocampus_left,hippocampus,MTL,L,14050,10.631190542725948,,4.768115182374309,1.7083138070012351,7.561722893105071,2771
15,2,sternberg,38,18,hippocampus_left,hippocampus,MTL,L,8075,6.110097055694807,9.551024523515347,6.2754031889386654,1.182559383118662,5.308036407082054,2765
15,2,sternberg,39,18,hippocampus_left,hippocampus,MTL,L,1107,0.8376318811955604,7.603967200423077,7.26686094605671,2.4451137455396723,9.718009112884202,2741
15,2,sternberg,40,18,hippocampus_left,hippocampus,MTL,L,2622,1.98398445573149,7.23500313642064,5.436729082804071,1.8472728143496333,6.409854132542741,2746
15,2,sternberg,41,19,hippocampus_left,hippocampus,MTL,L,1110,0.8399018862936514,70.94524435121937,11.780532925764966,0.9100783365315692,4.752829013258427,1169
15,2,sternberg,42,20,hippocampus_left,hippocampus,MTL,L,2649,2.0044145016143085,,0.0,0.867245637435603,4.263997984328748,815
15,2,sternberg,43,21,pre_supplementary_motor_area_right,preSMA,MFC,R,1987,1.503500043302239,20.824748412596644,6.794849200410287,1.7190110009510944,6.309365924890996,1570
15,2,sternberg,44,21,pre_supplementary_motor_area_right,preSMA,MFC,R,707,0.5349645347834339,7.711912463201601,5.203650044841078,1.2644986068339157,4.472449719205565,1510
15,2,sternberg,45,21,pre_supplementary_motor_area_right,preSMA,MFC,R,1273,0.963238829956593,14.650330321287948,7.200442317829544,0.6914610272939454,3.598432437159499,1549
15,2,sternberg,46,21,pre_supplementary_motor_area_right,preSMA,MFC,R,3326,2.5166789854168328,30.506766261473704,5.659344801188465,1.0039341132899344,3.959812399750283,1575
15,2,sternberg,47,22,pre_supplementary_motor_area_right,preSMA,MFC,R,1812,1.3710830792469337,35.51030068373955,6.045282872633631,2.019159263595389,8.26343392359611,1163
15,2,sternberg,48,22,pre_supplementary_motor_area_right,preSMA,MFC,R,2331,1.763793961216668,24.01485685086549,6.045282872633631,1.3943324047509562,5.188703849663914,1188
15,2,sternberg,49,23,pre_supplementary_motor_area_right,preSMA,MFC,R,9982,7.55306362971462,,4.456873271190263,1.548603166855528,5.915510023137796,1859
15,2,sternberg,50,24,pre_supplementary_motor_area_right,preSMA,MFC,R,4409,3.3361508258276658,38.8563190816066,12.338351111137477,1.2157726127261166,4.108396975548715,1900
15,2,sternberg,51,24,pre_supplementary_motor_area_right,preSMA,MFC,R,565,0.42751762680712885,15.857403356456903,9.394329814853336,2.5212135269821823,9.266645173937283,1862
15,2,sternberg,52,24,pre_supplementary_motor_area_right,preSMA,MFC,R,2619,1.981714450633399,15.692573705835846,9.306483651101948,1.790106180038091,6.1732812960456664,1875
15,2,sternberg,53,25,pre_supplementary_motor_area_right,preSMA,MFC,R,3830,2.8980398418961126,,0.0,1.1293908268190052,4.492631787106294,1101
15,2,sternberg,54,26,pre_supplementary_motor_area_right,preSMA,MFC,R,2909,2.201148276782191,,0.0,1.4214419256112234,5.328016348642084,658
16,1,screening,0,0,hippocampus_left,hippocampus,MTL,L,6613,14.139834120181355,,0.0,0.9074824364703464,5.969593686247187,1055
16,1,screening,1,1,hippocampus_left,hippocampus,MTL,L,3787,8.09731616711429,,0.0,0.7025926578631219,4.7198797736201294,803
16,1,screening,2,2,hippocampus_left,hippocampus,MTL,L,5450,11.653122025553968,,0.0,0.8605288574721836,5.647775252399005,1144
16,1,screening,3,3,hippocampus_left,hippocampus,MTL,L,7011,14.990832756175939,,0.0,0.8882781832565316,5.5106035431939056,1163
16,1,screening,4,4,hippocampus_left,hippocampus,MTL,L,9553,20.426105451397625,,0.0,0.6297307433539728,4.648253908788966,1463
16,1,screening,5,5,hippocampus_left,hippocampus,MTL,L,7229,15.456957637198098,,0.0,0.7406295754196814,5.141474944652249,1213
16,1,screening,6,6,hippocampus_left,hippocampus,MTL,L,2544,5.439549070276935,,0.0,0.7498066151011542,4.2945971288278715,516
16,1,screening,7,7,amygdala_left,amygdala,MTL,L,216,0.4618485059669095,10.031184491853757,9.736811148287934,2.1039234388670027,8.314552079731698,908
16,1,screening,8,7,amygdala_left,amygdala,MTL,L,247,0.5281323193232715,6.957051695528006,7.086394315141854,1.6127976235386807,6.2523003468829,878
16,1,screening,9,7,amygdala_left,amygdala,MTL,L,2712,5.798764574917864,,8.475925390018599,0.974666592220804,4.530365471970468,925
16,1,screening,10,8,amygdala_left,amygdala,MTL,L,926,1.979961650580362,3594.556135132702,0.0,0.9098637169614946,4.181462869524578,590
16,1,screening,11,9,amygdala_left,amygdala,MTL,L,1590,3.399718168923084,,15.562417990042208,0.7622395493389618,3.4241143418117237,612
16,1,screening,12,9,amygdala_left,amygdala,MTL,L,274,0.5858633825691353,119.47287564525557,15.562417990042208,1.3080876090149065,5.20645889220978,571
16,1,screening,13,10,amygdala_left,amygdala,MTL,L,101,0.2159569402900827,27.362440671277966,17.26619394414383,1.729813425379101,8.222475980278587,509
16,1,screening,14,10,amygdala_left,amygdala,MTL,L,821,1.7554519601797811,504.9815258177201,11.980069361411386,0.7334332921388628,3.7241032714998417,532
16,1,screening,15,10,amygdala_left,amygdala,MTL,L,488,1.0434355134807956,252.30102145052413,17.203141419638115,0.6594606880274815,2.580399605009829,530
16,1,screening,16,11,amygdala_left,amygdala,MTL,L,1762,3.7674864236745123,,0.0,0.9323220154981662,4.472304914843851,564
16,1,screening,17,12,amygdala_right,amygdala,MTL,R,1648,3.5237330455253097,,21.86916927337423,1.352289737059084,6.369999008700517,571
16,1,screening,18,12,amygdala_right,amygdala,MTL,R,153,0.3271426917265609,37.10701293008541,21.86916927337423,3.1311295641155192,17.226681541929565,146
16,1,screening,19,13,amygdala_right,amygdala,MTL,R,2637,5.63840051034602,,0.0,1.0793094700783097,5.204384079517115,884
