subject,session,task,ttl,time
1,2,sternberg,6,122.0544195
1,2,sternberg,7,124.6351995
1,2,sternberg,8,125.9833865
1,2,sternberg,11,126.00944949999999
1,2,sternberg,1,127.07722949999999
1,2,sternberg,5,128.0798855
1,2,sternberg,2,128.2667605
1,2,sternberg,5,129.2698225
1,2,sternberg,3,129.2952915
1,2,sternberg,6,130.29804149999998
1,2,sternberg,7,133.0472585
1,2,sternberg,8,134.5664765
1,2,sternberg,11,134.59266449999998
1,2,sternberg,1,135.6379455
1,2,sternberg,6,136.6405385
1,2,sternberg,7,139.2384755
1,2,sternberg,8,142.5900365
1,2,sternberg,11,142.6094425
1,2,sternberg,1,143.6206295
1,2,sternberg,6,144.62397249999998
1,2,sternberg,7,147.2030345
1,2,sternberg,8,149.7984395
1,2,sternberg,11,149.8257525
1,2,sternberg,1,150.9158765
1,2,sternberg,6,151.9186575
1,2,sternberg,7,154.49253149999998
1,2,sternberg,8,155.4567495
1,2,sternberg,11,155.4923125
1,2,sternberg,1,156.4657805
1,2,sternberg,5,157.46921749999998
1,2,sternberg,2,157.6740305
1,2,sternberg,5,158.6771235
1,2,sternberg,3,158.7482795
1,2,sternberg,6,159.7512165
1,2,sternberg,7,162.3420285
1,2,sternberg,8,163.4804345
1,2,sternberg,11,163.50877749999998
1,2,sternberg,1,164.5226525
1,2,sternberg,5,165.5257145
1,2,sternberg,2,165.6823085
1,2,sternberg,6,166.6847765
1,2,sternberg,7,169.34443149999998
1,2,sternberg,8,171.2803995
1,2,sternberg,11,171.30868049999998
1,2,sternberg,1,172.4770555
1,2,sternberg,5,173.4801805
1,2,sternberg,2,173.5910235
1,2,sternberg,5,174.5943355
1,2,sternberg,3,174.62717949999998
1,2,sternberg,6,175.6304295
1,2,sternberg,7,178.3556155
1,2,sternberg,8,179.8158025
1,2,sternberg,11,179.8420525
1,2,sternberg,1,180.8271455
1,2,sternberg,5,181.82986449999999
1,2,sternberg,2,181.8587705
1,2,sternberg,5,182.8618955
1,2,sternberg,3,182.9999885
1,2,sternberg,6,184.0030505
1,2,sternberg,7,186.70117449999998
1,2,sternberg,8,187.59989349999998
1,2,sternberg,11,187.6252685
1,2,sternberg,1,188.7606425
1,2,sternberg,6,189.7634235
1,2,sternberg,7,192.4166415
1,2,sternberg,8,196.8222645
1,2,sternberg,11,196.8417335
1,2,sternberg,1,197.80210749999998
1,2,sternberg,5,198.8052325
1,2,sternberg,2,198.9672015
1,2,sternberg,6,199.9703255
1,2,sternberg,7,202.62310549999998
1,2,sternberg,8,203.9670425
1,2,sternberg,11,203.99154249999998
1,2,sternberg,1,204.9361985
1,2,sternberg,6,205.9386355
1,2,sternberg,7,208.6217285
1,2,sternberg,8,209.2896965
1,2,sternberg,11,209.32510349999998
1,2,sternberg,1,210.45985249999998
1,2,sternberg,5,211.46319649999998
1,2,sternberg,2,211.4914465
1,2,sternberg,5,212.4940705
1,2,sternberg,3,212.5266015
1,2,sternberg,6,213.5291325
1,2,sternberg,7,216.15860049999998
1,2,sternberg,8,217.0577875
1,2,sternberg,11,217.0913505
1,2,sternberg,1,218.09553749999998
1,2,sternberg,6,219.09916149999998
1,2,sternberg,7,221.7809735
1,2,sternberg,8,223.2275355
1,2,sternberg,11,223.2579415
1,2,sternberg,1,224.29694049999998
1,2,sternberg,5,225.30015949999998
1,2,sternberg,2,225.43565949999999
1,2,sternberg,6,226.43828349999998
1,2,sternberg,7,229.17109549999998
1,2,sternberg,8,231.1396255
1,2,sternberg,11,231.17456349999998
1,2,sternberg,1,232.2535935
1,2,sternberg,6,233.2566875
1,2,sternberg,7,236.06349849999998
1,2,sternberg,8,237.0535605
1,2,sternberg,11,237.0744355
1,2,sternberg,1,238.09306049999998
1,2,sternberg,5,239.0960915
1,2,sternberg,2,239.23827849999998
1,2,sternberg,6,240.2412475
1,2,sternberg,7,242.96412049999998
1,2,sternberg,8,244.27827649999998
1,2,sternberg,11,244.3077765
1,2,sternberg,1,245.2546515
1,2,sternberg,5,246.25765049999998
1,2,sternberg,2,246.4167135
1,2,sternberg,5,247.4197125
1,2,sternberg,3,247.4668065
1,2,sternberg,6,248.4698995
1,2,sternberg,7,251.1276485
1,2,sternberg,8,252.8452735
1,2,sternberg,11,252.8742735
1,2,sternberg,1,253.94483549999998
1,2,sternberg,5,254.94730349999998
1,2,sternberg,2,254.98192849999998
1,2,sternberg,6,255.9843655
1,2,sternberg,7,258.6764275
1,2,sternberg,8,259.68620749999997
1,2,sternberg,11,259.7074265
1,2,sternberg,1,260.7461455
1,2,sternberg,5,261.74886349999997
1,2,sternberg,2,261.77730049999997
1,2,sternberg,6,262.7798625
1,2,sternberg,7,265.3981745
1,2,sternberg,8,267.45442349999996
1,2,sternberg,11,267.4740795
1,2,sternberg,1,268.5207665
1,2,sternberg,6,269.52336049999997
1,2,sternberg,7,272.26635949999996
1,2,sternberg,8,273.5442965
1,2,sternberg,11,273.5739215
1,2,sternberg,1,274.7047645
1,2,sternberg,5,275.7077645
1,2,sternberg,2,275.79882649999996
1,2,sternberg,5,276.8019825
1,2,sternberg,3,276.9376385
1,2,sternberg,6,277.9401065
1,2,sternberg,7,280.5803555
1,2,sternberg,8,282.4151055
1,2,sternberg,11,282.4406055
1,2,sternberg,1,283.5376045
1,2,sternberg,6,284.5406355
1,2,sternberg,7,287.2396035
1,2,sternberg,8,288.58466549999997
1,2,sternberg,11,288.60707149999996
1,2,sternberg,1,289.5519455
1,2,sternberg,5,290.5550085
1,2,sternberg,2,290.6950395
1,2,sternberg,6,291.6981325
1,2,sternberg,7,294.35563149999996
1,2,sternberg,8,295.95316249999996
1,2,sternberg,11,295.9737875
1,2,sternberg,1,296.9524115
1,2,sternberg,6,297.95550549999996
1,2,sternberg,7,300.7045035
1,2,sternberg,8,302.5384405
1,2,sternberg,11,302.5736285
1,2,sternberg,1,303.5153775
1,2,sternberg,5,304.51800249999997
1,2,sternberg,2,304.54015849999996
1,2,sternberg,5,305.5439085
1,2,sternberg,3,305.6328455
1,2,sternberg,6,306.6352205
1,2,sternberg,7,309.3645315
1,2,sternberg,8,310.3386565
1,2,sternberg,11,310.3735005
1,2,sternberg,1,311.4210305
1,2,sternberg,5,312.4235935
1,2,sternberg,2,312.45324949999997
1,2,sternberg,6,313.4556865
1,2,sternberg,7,316.01656049999997
1,2,sternberg,8,317.0358725
1,2,sternberg,11,317.0565595
1,2,sternberg,1,318.0239345
1,2,sternberg,5,319.0272155
1,2,sternberg,2,319.0949655
1,2,sternberg,5,320.0981215
1,2,sternberg,3,320.1658395
1,2,sternberg,6,321.1682775
1,2,sternberg,7,323.76205749999997
1,2,sternberg,8,325.5392755
1,2,sternberg,11,325.57311949999996
1,2,sternberg,1,326.66558749999996
1,2,sternberg,5,327.6686805
1,2,sternberg,2,327.71083649999997
1,2,sternberg,6,328.7139305
1,2,sternberg,7,331.2887105
1,2,sternberg,8,332.5402415
1,2,sternberg,11,332.5731475
1,2,sternberg,1,333.6661155
1,2,sternberg,5,334.6692715
1,2,sternberg,2,334.73599049999996
1,2,sternberg,5,335.7383645
1,2,sternberg,3,335.7762395
1,2,sternberg,6,336.7794585
1,2,sternberg,7,339.5273635
1,2,sternberg,8,343.7148615
1,2,sternberg,11,343.7396745
1,2,sternberg,1,344.7564865
1,2,sternberg,5,345.75911049999996
1,2,sternberg,2,345.7916105
1,2,sternberg,6,346.7941105
1,2,sternberg,7,349.4975465
1,2,sternberg,8,351.0514525
1,2,sternberg,11,351.0727655
1,2,sternberg,1,352.1490455
1,2,sternberg,6,353.1516075
1,2,sternberg,7,355.7457005
1,2,sternberg,8,357.34907549999997
1,2,sternberg,11,357.3727315
1,2,sternberg,1,358.53391849999997
1,2,sternberg,6,359.5371995
1,2,sternberg,7,362.2010415
1,2,sternberg,8,363.4548855
1,2,sternberg,11,363.48938549999997
1,2,sternberg,1,364.62107249999997
1,2,sternberg,5,365.62357149999997
1,2,sternberg,2,365.7476655
1,2,sternberg,6,366.7506335
1,2,sternberg,7,369.37244549999997
1,2,sternberg,8,370.8234445
1,2,sternberg,11,370.8557575
1,2,sternberg,1,371.8822565
1,2,sternberg,6,372.8851315
1,2,sternberg,7,375.5973175
1,2,sternberg,8,378.9433165
1,2,sternberg,11,378.9724415
1,2,sternberg,1,379.9517845
1,2,sternberg,5,380.9552215
1,2,sternberg,2,380.97234649999996
1,2,sternberg,6,381.9750335
1,2,sternberg,7,384.5897515
1,2,sternberg,8,386.2318755
1,2,sternberg,11,386.2556255
1,2,sternberg,1,387.4506565
1,2,sternberg,6,388.4532815
1,2,sternberg,7,391.0944985
1,2,sternberg,8,392.5454985
1,2,sternberg,11,392.5722795
1,2,sternberg,1,393.7081225
1,2,sternberg,5,394.7106535
1,2,sternberg,2,394.8648725
1,2,sternberg,6,395.8678725
1,2,sternberg,7,398.48274549999996
1,2,sternberg,8,399.86612049999997
1,2,sternberg,11,399.8887765
1,2,sternberg,1,400.8417765
1,2,sternberg,5,401.84430749999996
1,2,sternberg,2,402.01449449999996
1,2,sternberg,6,403.0174945
1,2,sternberg,7,405.5942745
1,2,sternberg,8,406.77108649999997
1,2,sternberg,11,406.80539849999997
1,2,sternberg,1,407.91099249999996
1,2,sternberg,5,408.9138355
1,2,sternberg,2,409.0586475
1,2,sternberg,5,410.06202249999996
1,2,sternberg,3,410.0978665
1,2,sternberg,6,411.10099049999997
1,2,sternberg,7,413.8707085
1,2,sternberg,8,415.0028015
1,2,sternberg,11,415.02183349999996
1,2,sternberg,1,416.10486349999996
1,2,sternberg,6,417.10736349999996
1,2,sternberg,7,419.7946745
1,2,sternberg,8,422.1633925
1,2,sternberg,11,422.1884555
1,2,sternberg,1,423.2446735
1,2,sternberg,5,424.24695449999996
1,2,sternberg,2,424.33079849999996
1,2,sternberg,6,425.33417249999997
1,2,sternberg,7,427.96070249999997
1,2,sternberg,8,430.63460849999996
1,2,sternberg,11,430.65498349999996
1,2,sternberg,1,431.76032649999996
1,2,sternberg,5,432.7626385
1,2,sternberg,2,432.8975445
1,2,sternberg,6,433.9007315
1,2,sternberg,7,436.62938649999995
1,2,sternberg,8,437.3318865
1,2,sternberg,11,437.35473049999996
1,2,sternberg,1,438.4645425
1,2,sternberg,5,439.4671355
1,2,sternberg,2,439.5601355
1,2,sternberg,6,440.56326049999996
1,2,sternberg,7,443.2148845
1,2,sternberg,8,445.5635395
1,2,sternberg,11,445.58797749999997
1,2,sternberg,1,446.6633515
1,2,sternberg,6,447.6658195
1,2,sternberg,7,450.3967565
1,2,sternberg,8,452.91603649999996
1,2,sternberg,11,452.9379115
1,2,sternberg,1,453.9665675
1,2,sternberg,5,454.96934849999997
1,2,sternberg,2,455.13737949999995
1,2,sternberg,5,456.1404105
1,2,sternberg,3,456.2082855
1,2,sternberg,6,457.2114095
1,2,sternberg,7,459.9775965
1,2,sternberg,8,461.72306449999996
1,2,sternberg,11,461.7544395
1,2,sternberg,1,462.8401575
1,2,sternberg,6,463.8429695
1,2,sternberg,7,466.6031875
1,2,sternberg,8,467.3654375
1,2,sternberg,11,467.3879055
1,2,sternberg,1,468.5088115
1,2,sternberg,5,469.5114365
1,2,sternberg,2,469.58840449999997
1,2,sternberg,5,470.5915295
1,2,sternberg,3,470.7952165
1,2,sternberg,6,471.7976225
1,2,sternberg,7,474.43274649999995
1,2,sternberg,8,476.3163085
1,2,sternberg,11,476.33768349999997
1,2,sternberg,1,477.31402649999995
1,2,sternberg,5,478.3171205
1,2,sternberg,2,478.33768249999997
1,2,sternberg,5,479.34011949999996
1,2,sternberg,3,479.4289945
1,2,sternberg,6,480.4321195
1,2,sternberg,7,483.0664935
1,2,sternberg,8,485.2514925
1,2,sternberg,11,485.2709615
1,2,sternberg,1,486.4103985
1,2,sternberg,6,487.4126475
1,2,sternberg,7,490.0697715
1,2,sternberg,8,491.9484895
1,2,sternberg,11,491.9706455
1,2,sternberg,1,493.0895205
1,2,sternberg,6,494.0921765
1,2,sternberg,7,496.6990505
1,2,sternberg,8,497.5108625
1,2,sternberg,11,497.5372685
1,2,sternberg,1,498.5495805
1,2,sternberg,6,499.5526425
1,2,sternberg,7,502.1612985
1,2,sternberg,8,503.00920449999995
1,2,sternberg,11,503.0371725
1,2,sternberg,1,504.08876649999996
1,2,sternberg,5,505.0920155
1,2,sternberg,2,505.22182849999996
1,2,sternberg,5,506.2251715
1,2,sternberg,3,506.25379649999996
1,2,sternberg,6,507.25613949999996
1,2,sternberg,7,510.0454195
1,2,sternberg,8,511.0012005
1,2,sternberg,11,511.0204505
1,2,sternberg,1,512.0874195
1,2,sternberg,6,513.0907315
1,2,sternberg,7,515.7972925
1,2,sternberg,8,518.1140415
1,2,sternberg,11,518.1371045
1,2,sternberg,1,519.1225724999999
1,2,sternberg,5,520.1260404999999
1,2,sternberg,2,520.2207595
1,2,sternberg,5,521.2231654999999
1,2,sternberg,3,521.2742595
1,2,sternberg,6,522.2774155
1,2,sternberg,7,525.0616014999999
1,2,sternberg,8,527.2887254999999
1,2,sternberg,11,527.3201315
1,2,sternberg,11,605.2745064999999
1,2,sternberg,1,606.3407565
1,2,sternberg,5,607.3436624999999
1,2,sternberg,2,607.5454125
1,2,sternberg,6,608.5479745
1,2,sternberg,7,611.1827545
1,2,sternberg,8,613.2151595
1,2,sternberg,11,613.2356595
1,2,sternberg,1,614.3701904999999
1,2,sternberg,6,615.3734085
1,2,sternberg,7,618.0921265
1,2,sternberg,8,619.6245005
1,2,sternberg,11,619.6522504999999
1,2,sternberg,1,620.6502505
1,2,sternberg,6,621.6528754999999
1,2,sternberg,7,624.2381245
1,2,sternberg,8,625.0430925
1,2,sternberg,11,625.0689055
1,2,sternberg,1,626.1130294999999
1,2,sternberg,5,627.1162165
1,2,sternberg,2,627.3079974999999
1,2,sternberg,6,628.3113415
1,2,sternberg,7,630.9480275
1,2,sternberg,8,631.8839644999999
1,2,sternberg,11,631.9187465
1,2,sternberg,1,633.0574955
1,2,sternberg,6,634.0607765
1,2,sternberg,7,636.8585254999999
1,2,sternberg,8,638.2613685
1,2,sternberg,11,638.2851185
1,2,sternberg,1,639.3088994999999
1,2,sternberg,5,640.3121484999999
1,2,sternberg,2,640.3771485
1,2,sternberg,5,641.3802105
1,2,sternberg,3,641.5211795
1,2,sternberg,6,642.5243664999999
1,2,sternberg,7,645.1950535
1,2,sternberg,8,646.7643654999999
1,2,sternberg,11,646.7851465
1,2,sternberg,1,647.8854585
1,2,sternberg,5,648.8879575
1,2,sternberg,2,649.0027395
1,2,sternberg,6,650.0059885
1,2,sternberg,7,652.6976125
1,2,sternberg,8,654.1326745
1,2,sternberg,11,654.1517994999999
1,2,sternberg,1,655.3311745
1,2,sternberg,5,656.3343924999999
1,2,sternberg,2,656.4092674999999
1,2,sternberg,5,657.4124855
1,2,sternberg,3,657.6126105
1,2,sternberg,6,658.6156105
1,2,sternberg,7,661.2969845
1,2,sternberg,8,662.5878584999999
1,2,sternberg,11,662.6182335
1,2,sternberg,1,663.6117644999999
1,2,sternberg,6,664.6150144999999
1,2,sternberg,7,667.1945754999999
1,2,sternberg,8,670.2761055
1,2,sternberg,11,670.3014185
1,2,sternberg,1,671.4276675
1,2,sternberg,6,672.4306045
1,2,sternberg,7,675.0520415
1,2,sternberg,8,676.2381345
1,2,sternberg,11,676.2680405
1,2,sternberg,1,677.2630715
1,2,sternberg,5,678.2661025
1,2,sternberg,2,678.3469775
1,2,sternberg,6,679.3500705
1,2,sternberg,7,682.0865074999999
1,2,sternberg,8,683.1112565
1,2,sternberg,11,683.1345695
1,2,sternberg,1,684.2045375
1,2,sternberg,5,685.2085685
1,2,sternberg,2,685.3096305
1,2,sternberg,5,686.3125994999999
1,2,sternberg,3,686.4416924999999
1,2,sternberg,6,687.4447235
1,2,sternberg,7,690.0334105
1,2,sternberg,8,691.6785655
1,2,sternberg,11,691.7011595
1,2,sternberg,1,692.8732845
1,2,sternberg,5,693.8762835
1,2,sternberg,2,693.9028774999999
1,2,sternberg,6,694.9052204999999
1,2,sternberg,7,697.4745634999999
1,2,sternberg,8,698.8872504999999
1,2,sternberg,11,698.9175624999999
1,2,sternberg,1,700.0256565
1,2,sternberg,5,701.0288744999999
1,2,sternberg,2,701.0527185
1,2,sternberg,6,702.0557805
1,2,sternberg,7,704.6560605
1,2,sternberg,8,705.7124355
1,2,sternberg,11,705.7342474999999
1,2,sternberg,1,706.7105905
1,2,sternberg,5,707.7132154999999
1,2,sternberg,2,707.7852154999999
1,2,sternberg,6,708.7883085
1,2,sternberg,7,711.4056825
1,2,sternberg,8,713.8483385
1,2,sternberg,11,713.8674945
1,2,sternberg,1,714.8589005
1,2,sternberg,5,715.8619934999999
1,2,sternberg,2,715.9447435
1,2,sternberg,6,716.9478684999999
1,2,sternberg,7,719.5341175
1,2,sternberg,8,720.6414605
1,2,sternberg,11,720.6673975
1,2,sternberg,1,721.8398344999999
1,2,sternberg,5,722.8424595
1,2,sternberg,2,722.9442405
1,2,sternberg,6,723.9474594999999
1,2,sternberg,7,726.6632705
1,2,sternberg,8,728.4414264999999
1,2,sternberg,11,728.4673634999999
1,2,sternberg,1,729.6524254999999
1,2,sternberg,5,730.6548624999999
1,2,sternberg,2,730.8016124999999
1,2,sternberg,5,731.8040495
1,2,sternberg,3,731.9319555
1,2,sternberg,6,732.9350804999999
1,2,sternberg,7,735.6207985
1,2,sternberg,8,736.9290165
1,2,sternberg,11,736.9505475
1,2,sternberg,1,738.0640155
1,2,sternberg,6,739.0666094999999
1,2,sternberg,7,741.7975455
1,2,sternberg,8,744.9050135
1,2,sternberg,11,744.9337005
1,2,sternberg,1,745.9906065
1,2,sternberg,5,746.9931375
1,2,sternberg,2,747.1093245
1,2,sternberg,6,748.1121365
1,2,sternberg,7,750.8857294999999
1,2,sternberg,8,752.0336044999999
1,2,sternberg,11,752.0667915
1,2,sternberg,1,753.1100094999999
1,2,sternberg,6,754.1126965
1,2,sternberg,7,756.8306335
1,2,sternberg,8,761.2243505
1,2,sternberg,11,761.2502254999999
1,2,sternberg,1,762.4264744999999
1,2,sternberg,5,763.4295055
1,2,sternberg,2,763.4990994999999
1,2,sternberg,6,764.5015364999999
1,2,sternberg,7,767.2671604999999
1,2,sternberg,8,769.5839715
1,2,sternberg,11,769.6165965
1,2,sternberg,1,770.6008465
1,2,sternberg,5,771.6040644999999
1,2,sternberg,2,771.7410964999999
1,2,sternberg,5,772.7440644999999
1,2,sternberg,3,772.8061265
1,2,sternberg,6,773.8098145
1,2,sternberg,7,776.4520944999999
1,2,sternberg,8,777.6398745
1,2,sternberg,11,777.6666564999999
1,2,sternberg,1,778.7696555
1,2,sternberg,5,779.7726554999999
1,2,sternberg,2,779.7998745
1,2,sternberg,6,780.8026864999999
1,2,sternberg,7,783.4429974999999
1,2,sternberg,8,784.3691845
1,2,sternberg,11,784.3996535
1,2,sternberg,1,785.5527465
1,2,sternberg,6,786.5551214999999
1,2,sternberg,7,789.2099645
1,2,sternberg,8,789.8037135
1,2,sternberg,11,789.8328705
1,2,sternberg,1,790.8529325
1,2,sternberg,5,791.8554634999999
1,2,sternberg,2,791.9775874999999
1,2,sternberg,6,792.9805255
1,2,sternberg,7,795.6593365
1,2,sternberg,8,797.0284925
1,2,sternberg,11,797.0497105
1,2,sternberg,1,798.1857725
1,2,sternberg,5,799.1892105
1,2,sternberg,2,799.2637414999999
1,2,sternberg,6,800.2661155
1,2,sternberg,7,802.9756145
1,2,sternberg,8,804.0291145
1,2,sternberg,11,804.0495515
1,2,sternberg,1,805.0943014999999
1,2,sternberg,5,806.0977075
1,2,sternberg,2,806.2355195
1,2,sternberg,5,807.2387385
1,2,sternberg,3,807.3617385
1,2,sternberg,6,808.3648314999999
1,2,sternberg,7,811.0601425
1,2,sternberg,8,813.0918604999999
1,2,sternberg,11,813.1159855
1,2,sternberg,1,814.1108605
1,2,sternberg,6,815.1132345
1,2,sternberg,7,817.7507654999999
1,2,sternberg,8,819.2776084999999
1,2,sternberg,11,819.2990775
1,2,sternberg,1,820.3124825
1,2,sternberg,6,821.3157014999999
1,2,sternberg,7,823.8901374999999
1,2,sternberg,8,828.1326355
1,2,sternberg,11,828.1657295
1,2,sternberg,1,829.1392605
1,2,sternberg,6,830.1424165
1,2,sternberg,7,832.7481654999999
1,2,sternberg,8,834.1106965
1,2,sternberg,11,834.1322275
1,2,sternberg,1,835.2402265
1,2,sternberg,5,836.2428205
1,2,sternberg,2,836.3266325
1,2,sternberg,6,837.3288514999999
1,2,sternberg,7,839.8996935
1,2,sternberg,8,843.1416294999999
1,2,sternberg,11,843.1656294999999
1,2,sternberg,1,844.2634415
1,2,sternberg,5,845.2667855
1,2,sternberg,2,845.4086605
1,2,sternberg,5,846.4115035
1,2,sternberg,3,846.5943165
1,2,sternberg,6,847.5967215
1,2,sternberg,7,850.1624085
1,2,sternberg,8,851.6131895
1,2,sternberg,11,851.6489395
1,2,sternberg,1,852.7228134999999
1,2,sternberg,5,853.7250634999999
1,2,sternberg,2,853.8742505
1,2,sternberg,6,854.8771875
