group,subject,unit,area,model,layer,view,rho,rho_null
MTL non-concept,11,69,amygdala,alexnet,conv1,gap,0.031222141209530135,-0.019002518216151017
MTL non-concept,11,70,amygdala,alexnet,conv1,gap,0.013522837974879588,0.047246302848470575
MTL non-concept,11,71,amygdala,alexnet,conv1,gap,-0.09266961647330166,0.01806866728139035
MTL non-concept,12,16,amygdala,alexnet,conv1,gap,0.24975669768892364,0.15712162424497594
MTL non-concept,12,17,amygdala,alexnet,conv1,gap,-0.05234945653743522,-0.04445950415486399
MTL non-concept,13,21,amygdala,alexnet,conv1,gap,0.053684813807864176,-0.3172823436112487
MTL non-concept,13,22,amygdala,alexnet,conv1,gap,-0.016957587155565328,0.026789623858611826
MTL non-concept,13,23,amygdala,alexnet,conv1,gap,0.23509477065362466,-0.00854183643103585
MTL non-concept,13,24,amygdala,alexnet,conv1,gap,0.04247343223074564,-0.2757132855317743
MTL non-concept,13,27,amygdala,alexnet,conv1,gap,0.17207057565149803,-0.20350636475026854
MTL non-concept,13,29,amygdala,alexnet,conv1,gap,0.05811284900704834,0.03116067531110331
MTL non-concept,13,34,hippocampus,alexnet,conv1,gap,0.0831909815827591,0.0409409088822205
MTL non-concept,13,36,hippocampus,alexnet,conv1,gap,-0.0417288735232552,0.03753243695007376
MTL non-concept,13,38,hippocampus,alexnet,conv1,gap,0.10309210045779188,0.14962951293909024
MTL non-concept,13,39,hippocampus,alexnet,conv1,gap,0.06617674733402458,0.19568623518594372
MTL non-concept,13,40,hippocampus,alexnet,conv1,gap,-0.1996849777221153,0.09823963168856081
MTL non-concept,13,41,hippocampus,alexnet,conv1,gap,-0.15595075370503977,-0.2069652690325096
MTL non-concept,13,42,hippocampus,alexnet,conv1,gap,0.11799191674926422,-0.0033543938803081703
MTL non-concept,13,44,hippocampus,alexnet,conv1,gap,-0.01320765995432578,-0.03205242634403107
MTL non-concept,13,45,hippocampus,alexnet,conv1,gap,-0.18214346259467012,-0.23061418910854367
MTL non-concept,13,47,hippocampus,alexnet,conv1,gap,-0.17776596938595005,-0.10903888657639006
MTL non-concept,13,79,amygdala,alexnet,conv1,gap,0.0688264610730767,-0.010649675296951704
MTL non-concept,13,81,amygdala,alexnet,conv1,gap,-0.18319004379897452,0.04394076075526528
MTL non-concept,13,87,amygdala,alexnet,conv1,gap,0.14757953507496263,0.3454758799242321
MTL non-concept,13,96,amygdala,alexnet,conv1,gap,0.2643955742422701,-0.09863719288463123
MTL non-concept,13,99,hippocampus,alexnet,conv1,gap,0.020571784014365546,-0.01608360648339811
MTL non-concept,13,100,hippocampus,alexnet,conv1,gap,-0.06822179373178976,-0.1048723322634613
MTL non-concept,13,101,hippocampus,alexnet,conv1,gap,-0.15064054786476422,-0.18162842586716585
MTL non-concept,13,102,hippocampus,alexnet,conv1,gap,-0.003928558755821689,-0.1586429667837645
MTL non-concept,14,7,amygdala,alexnet,conv1,gap,-0.015145646118211056,-0.09080825122929029
MTL non-concept,14,8,amygdala,alexnet,conv1,gap,0.054411766939640296,-0.0019114526844166435
MTL non-concept,14,9,hippocampus,alexnet,conv1,gap,-0.03311057664434055,-0.15700957101382432
MTL non-concept,14,11,hippocampus,alexnet,conv1,gap,-0.08520264645811737,0.08819980237563446
MTL non-concept,14,12,hippocampus,alexnet,conv1,gap,-0.0323816893350127,0.030124322528582315
MTL non-concept,14,13,hippocampus,alexnet,conv1,gap,0.17294856358015334,0.13370366335728742
MTL non-concept,14,54,amygdala,alexnet,conv1,gap,-0.2227640867999359,0.1781693780258559
MTL non-concept,14,57,amygdala,alexnet,conv1,gap,0.03664931620679812,0.19366358794903557
MTL non-concept,14,58,amygdala,alexnet,conv1,gap,0.27129620107448593,0.34012540827505294
MTL non-concept,14,64,amygdala,alexnet,conv1,gap,-0.335560098224882,-0.052256620815316276
MTL non-concept,14,65,amygdala,alexnet,conv1,gap,0.14174009117314063,-0.13005118428282023
MTL non-concept,14,66,amygdala,alexnet,conv1,gap,0.17923066276430663,-0.23318316185354504
MTL non-concept,14,67,hippocampus,alexnet,conv1,gap,0.20934571240844538,0.3254351948458947
MTL non-concept,14,70,hippocampus,alexnet,conv1,gap,-0.10196220488587313,0.03855112808437419
MTL non-concept,14,71,hippocampus,alexnet,conv1,gap,0.16034666290466235,-0.023129140403440253
MTL non-concept,15,3,amygdala,alexnet,conv1,gap,-0.2706451298232956,0.028607513092921165
MTL non-concept,15,4,amygdala,alexnet,conv1,gap,-0.07187105373828362,0.051483924440084795
MTL non-concept,15,5,amygdala,alexnet,conv1,gap,-0.16464443255373531,-0.0890549820138994
MTL non-concept,15,6,amygdala,alexnet,conv1,gap,0.08355515962242617,0.10483984664499948
MTL non-concept,15,7,amygdala,alexnet,conv1,gap,-0.04059559267462477,0.02188972755109859
MTL non-concept,15,9,amygdala,alexnet,conv1,gap,-0.025651406791091836,-0.05738074072474576
MTL non-concept,15,10,amygdala,alexnet,conv1,gap,0.011555902850346527,-0.03809867410973116
MTL non-concept,15,12,hippocampus,alexnet,conv1,gap,-0.19752599222522596,0.21058337724771772
MTL non-concept,15,14,hippocampus,alexnet,conv1,gap,0.18637937291555348,0.12051825606852126
MTL non-concept,15,15,hippocampus,alexnet,conv1,gap,-0.07036420551319354,-0.12369481207487718
MTL non-concept,15,16,hippocampus,alexnet,conv1,gap,0.049044991991259265,0.060618340481560395
MTL non-concept,16,0,hippocampus,alexnet,conv1,gap,-0.11893190263257367,-0.23825306492551018
MTL non-concept,16,1,hippocampus,alexnet,conv1,gap,0.0941344078166898,-0.11860693082694894
MTL non-concept,16,2,hippocampus,alexnet,conv1,gap,0.2513185184383438,0.14199754263721087
MTL non-concept,16,3,hippocampus,alexnet,conv1,gap,-0.10386898068498603,0.3486498015844854
MTL non-concept,16,4,hippocampus,alexnet,conv1,gap,0.1157292038622187,-0.16390935358728462
MTL non-concept,16,5,hippocampus,alexnet,conv1,gap,0.02628234851223473,0.011626509045515649
MTL non-concept,16,6,hippocampus,alexnet,conv1,gap,0.05785476385443075,-0.2906486154971554
MTL non-concept,16,8,amygdala,alexnet,conv1,gap,0.11071477172476694,0.05638839097602335
MTL non-concept,16,10,amygdala,alexnet,conv1,gap,-0.13383501093463693,-0.03835983853125051
MTL non-concept,16,11,amygdala,alexnet,conv1,gap,0.07946631194814507,-0.18325348518318113
MTL non-concept,16,14,amygdala,alexnet,conv1,gap,0.015257273429827753,0.15016944146303485
MTL non-concept,16,15,amygdala,alexnet,conv1,gap,0.009681282384773358,-0.14393689038770024
MTL non-concept,16,16,amygdala,alexnet,conv1,gap,0.1607173797436488,0.10308082726637999
MTL non-concept,16,17,amygdala,alexnet,conv1,gap,0.21153216593813404,0.01925186773514785
MTL non-concept,16,19,amygdala,alexnet,conv1,gap,-0.04803954577681036,-0.0033130050501915115
MTL non-concept,16,22,amygdala,alexnet,conv1,gap,-0.1045615853145801,-0.09301280867595137
MTL non-concept,16,25,amygdala,alexnet,conv1,gap,0.18481595288748642,0.20031867975787335
MTL non-concept,16,26,amygdala,alexnet,conv1,gap,0.15052357731564653,0.02848856304195314
MTL non-concept,16,27,amygdala,alexnet,conv1,gap,-0.26644347166968185,-0.06994795162408578
MTL non-concept,16,28,amygdala,alexnet,conv1,gap,0.03205788191122216,0.00961434382284768
MTL non-concept,16,29,amygdala,alexnet,conv1,gap,0.06092728573737865,-0.09140558471147282
MTL non-concept,16,31,amygdala,alexnet,conv1,gap,-0.0935964161174168,-0.20541248585816863
MTL non-concept,16,33,amygdala,alexnet,conv1,gap,-0.1425284842047063,-0.098506771865814
MTL non-concept,17,3,amygdala,alexnet,conv1,gap,0.04405910067441655,-0.01406463282398423
MTL non-concept,17,7,amygdala,alexnet,conv1,gap,0.12414749150093661,-0.03187566989935263
MTL non-concept,18,4,hippocampus,alexnet,conv1,gap,-0.021625869061500828,-0.11864596554442983
MTL non-concept,18,6,hippocampus,alexnet,conv1,gap,-0.19690781704994156,-0.12061866241787789
MTL non-concept,18,7,hippocampus,alexnet,conv1,gap,0.10184945973328674,0.006054806171087203
MTL non-concept,18,8,hippocampus,alexnet,conv1,gap,0.004883163652725442,-0.04206120490588439
MTL non-concept,18,9,hippocampus,alexnet,conv1,gap,-0.03704319015844848,-0.04465814623654765
MTL non-concept,18,15,amygdala,alexnet,conv1,gap,0.13661652207051503,0.0547558961011184
MTL non-concept,18,25,amygdala,alexnet,conv1,gap,0.1220070945320935,0.1569305682541034
MTL non-concept,18,26,amygdala,alexnet,conv1,gap,-0.14874065528613312,0.06708796840456764
MTL non-concept,18,27,amygdala,alexnet,conv1,gap,-0.3285045645204248,0.14713683358617047
MTL non-concept,18,36,hippocampus,alexnet,conv1,gap,0.33194754979897706,0.12537164768226766
MTL non-concept,18,52,amygdala,alexnet,conv1,gap,0.13470352042020925,-0.1675283217213555
MTL non-concept,20,5,amygdala,alexnet,conv1,gap,-0.018201151298777214,-0.08371950513380547
MTL non-concept,21,3,hippocampus,alexnet,conv1,gap,-0.17774076332576888,-0.05585236166287034
MTL non-concept,21,13,hippocampus,alexnet,conv1,gap,0.09316877380957544,0.05746137755999865
MTL non-concept,21,15,hippocampus,alexnet,conv1,gap,0.05254963150674416,0.2921342602519659
MTL non-concept,21,16,hippocampus,alexnet,conv1,gap,0.06991566513342112,-0.02714210399299115
MTL non-concept,21,17,hippocampus,alexnet,conv1,gap,-0.11040658723149883,0.08923544646338026
MFC concept,3,23,preSMA,alexnet,conv1,gap,0.12940235353888188,0.06614573736953965
MFC concept,3,29,preSMA,alexnet,conv1,gap,0.0034164466404442524,0.11735735926235467
MFC concept,4,38,preSMA,alexnet,conv1,gap,-0.12723405594777304,-0.083255716589081
MFC concept,4,49,vmPFC,alexnet,conv1,gap,0.35163778137034923,-0.31788292173725563
MFC concept,4,51,vmPFC,alexnet,conv1,gap,-0.15403878717155783,-0.0748715007092294
MFC concept,4,52,vmPFC,alexnet,conv1,gap,-0.2749226174792932,-0.4286796511845915
MFC concept,5,0,dACC,alexnet,conv1,gap,0.18409518902777738,0.13953045245944085
MFC concept,8,21,preSMA,alexnet,conv1,gap,0.20131822968077828,0.3190148490087008
MFC concept,8,59,dACC,alexnet,conv1,gap,-0.20469358095202966,0.025558747728482382
MFC concept,8,61,dACC,alexnet,conv1,gap,-0.2530833041575162,0.01886346563752669
MFC concept,8,62,dACC,alexnet,conv1,gap,-0.3027341482502143,0.06779543526350838
MFC concept,8,63,dACC,alexnet,conv1,gap,-0.08866859128255417,-0.18907995955834944
MFC concept,8,67,dACC,alexnet,conv1,gap,-0.3438821707237027,-0.23233917489720884
MFC concept,8,75,dACC,alexnet,conv1,gap,-0.18271654643262752,-0.32135094954901
MFC concept,8,76,dACC,alexnet,conv1,gap,-0.12020283094422124,0.010215217116488108
MFC concept,9,2,dACC,alexnet,conv1,gap,0.16074936646533253,-0.22580028760101362
MFC concept,9,3,dACC,alexnet,conv1,gap,0.013322682804781398,0.02662801434091561
MFC concept,9,16,dACC,alexnet,conv1,gap,-0.159823493848793,-0.01757064877573284
MFC concept,9,51,preSMA,alexnet,conv1,gap,-0.06639649409282843,0.12233479256216426
MFC concept,11,50,preSMA,alexnet,conv1,gap,-0.10934281472390815,-0.35482342350953266
MFC concept,11,53,preSMA,alexnet,conv1,gap,-0.08507595583341741,-0.05575408983235055
MFC concept,11,74,preSMA,alexnet,conv1,gap,-0.020707531206129313,0.05560613387093375
MFC concept,12,5,preSMA,alexnet,conv1,gap,0.11256250911384591,-0.14256729211107988
MFC concept,13,67,preSMA,alexnet,conv1,gap,0.0848959261429885,-0.0836726449132456
MFC concept,17,4,preSMA,alexnet,conv1,gap,0.28729234994691016,-0.016755863668750717
MFC concept,18,31,dACC,alexnet,conv1,gap,0.2731078132195985,0.2256393095632272
MFC concept,18,33,dACC,alexnet,conv1,gap,0.36416590030043183,0.46010669469996995
MFC concept,18,34,dACC,alexnet,conv1,gap,0.2416345424713662,-0.17228566938011206
MFC concept,18,35,dACC,alexnet,conv1,gap,0.2839517453517093,0.16796079741202252
MTL concept,1,34,amygdala,alexnet,conv2,gap,-0.33785550613251697,-0.04944345340659115
MTL concept,1,36,amygdala,alexnet,conv2,gap,0.20788535069749411,0.14821198567751917
MTL concept,1,38,amygdala,alexnet,conv2,gap,0.05373945270916694,0.11511184486197672
MTL concept,2,0,amygdala,alexnet,conv2,gap,0.07446073027671529,-0.3475947014431962
MTL concept,3,39,hippocampus,alexnet,conv2,gap,-0.10104904463875558,-0.28520733952268207
MTL concept,4,8,amygdala,alexnet,conv2,gap,0.1955297654363975,0.28524561011221794
MTL concept,4,13,amygdala,alexnet,conv2,gap,-0.25424190225822624,-0.10746951500011967
MTL concept,4,15,amygdala,alexnet,conv2,gap,0.15872312212142176,0.024817113831980053
MTL concept,4,25,amygdala,alexnet,conv2,gap,0.19083490438619494,-0.00695319255585344
MTL concept,4,33,hippocampus,alexnet,conv2,gap,0.0971583737389744,0.32277750777562775
MTL concept,4,39,amygdala,alexnet,conv2,gap,0.25861898436493197,0.20643876807427514
MTL concept,4,40,amygdala,alexnet,conv2,gap,-0.1384594337037111,0.38449309617028793
MTL concept,4,41,amygdala,alexnet,conv2,gap,0.43128411232901764,0.39158841634950514
MTL concept,4,43,amygdala,alexnet,conv2,gap,0.331987631816829,0.1761159063674324
MTL concept,4,44,amygdala,alexnet,conv2,gap,0.1118696215961108,0.19945590267912747
MTL concept,4,45,amygdala,alexnet,conv2,gap,-0.004500321681968175,0.18179250824186138
MTL concept,4,46,amygdala,alexnet,conv2,gap,0.10404001679937734,-0.03030706434634343
MTL concept,5,5,amygdala,alexnet,conv2,gap,0.13380811579013363,-0.22421603720502714
MTL concept,5,6,amygdala,alexnet,conv2,gap,-0.1036849807657435,-0.041959759255934655
MTL concept,7,17,amygdala,alexnet,conv2,gap,0.21037937326735529,-0.09104812588936811
MTL concept,7,20,amygdala,alexnet,conv2,gap,-0.18013258217074957,-0.09380511168844788
MTL concept,7,21,amygdala,alexnet,conv2,gap,-0.10381887748848831,0.009230288159034698
MTL concept,7,23,amygdala,alexnet,conv2,gap,0.16792782528602027,0.1807040550659241
MTL concept,7,24,amygdala,alexnet,conv2,gap,-0.01813481395907639,0.14551066794156062
MTL concept,7,25,amygdala,alexnet,conv2,gap,-0.23270231008713269,-0.07414452981687672
MTL concept,7,26,amygdala,alexnet,conv2,gap,0.13070333718901445,0.26888494597632173
MTL concept,7,30,amygdala,alexnet,conv2,gap,0.14716926559910712,-0.08873558527004648
MTL concept,8,34,hippocampus,alexnet,conv2,gap,0.16263740701951007,0.15740336881439612
MTL concept,8,37,hippocampus,alexnet,conv2,gap,0.15943960884835176,-0.03411226258246067
MTL concept,8,38,hippocampus,alexnet,conv2,gap,0.11946162292600018,0.1727429655624701
MTL concept,8,42,hippocampus,alexnet,conv2,gap,0.13467372977722297,-0.11557179592636793
MTL concept,8,45,hippocampus,alexnet,conv2,gap,0.1211901428356014,-0.06906569132808979
MTL concept,10,64,amygdala,alexnet,conv2,gap,-0.021394963706514808,0.04860184519332842
MTL concept,10,67,amygdala,alexnet,conv2,gap,0.0288517179544445,0.010990706873092884
MTL concept,10,70,amygdala,alexnet,conv2,gap,-0.04397728903229552,-0.024404292513077658
MTL concept,10,71,amygdala,alexnet,conv2,gap,0.138084333029502,0.1931491376678003
MTL concept,11,6,hippocampus,alexnet,conv2,gap,0.16298039356613483,-0.08746164728959488
MTL concept,11,11,hippocampus,alexnet,conv2,gap,0.07645506196621508,0.3766479729067445
MTL concept,11,12,hippocampus,alexnet,conv2,gap,0.284668115939495,0.29706028734957635
MTL concept,11,13,hippocampus,alexnet,conv2,gap,-0.1376768080829074,-0.1409738503018675
MTL concept,11,17,hippocampus,alexnet,conv2,gap,-0.2707444752133188,-0.04960751152673122
MTL concept,11,18,hippocampus,alexnet,conv2,gap,0.21632823768108744,-0.11793461376551144
MTL concept,11,25,amygdala,alexnet,conv2,gap,0.10752955207695016,-0.1526689650084188
MTL concept,11,28,amygdala,alexnet,conv2,gap,0.14758086323708242,0.0015535666052059873
MTL concept,11,31,amygdala,alexnet,conv2,gap,0.08317514819318793,-0.08665363926426893
MTL concept,11,34,amygdala,alexnet,conv2,gap,0.013899330737301189,-0.04707187122102988
MTL concept,11,65,hippocampus,alexnet,conv2,gap,-0.15417674947826546,-0.16453329250284984
MTL concept,11,68,hippocampus,alexnet,conv2,gap,-0.029958810835811693,-0.14263366518805465
MTL concept,12,14,amygdala,alexnet,conv2,gap,0.17942485751162549,-0.25446837670912703
MTL concept,12,15,amygdala,alexnet,conv2,gap,0.2554012947025181,0.16578381101677214
MTL concept,13,17,amygdala,alexnet,conv2,gap,0.015814983672682435,0.2199808130642121
MTL concept,13,18,amygdala,alexnet,conv2,gap,-0.15783718867607963,0.12115570428973328
MTL concept,13,19,amygdala,alexnet,conv2,gap,0.3715349644987541,-0.2587822318813632
MTL concept,13,20,amygdala,alexnet,conv2,gap,0.21130826215259443,0.07333940620679204
MTL concept,13,25,amygdala,alexnet,conv2,gap,0.09111022790811037,0.023155887205088006
MTL concept,13,26,amygdala,alexnet,conv2,gap,0.16504762247288018,-0.05182723394843347
MTL concept,13,28,amygdala,alexnet,conv2,gap,0.08877673162056225,-0.06260985545262057
MTL concept,13,30,amygdala,alexnet,conv2,gap,-0.1806193845959709,0.12173159246375559
MTL concept,13,31,amygdala,alexnet,conv2,gap,0.17717029229413767,-0.07603292795365185
MTL concept,13,32,hippocampus,alexnet,conv2,gap,0.05486959718020014,0.07512309854641816
MTL concept,13,33,hippocampus,alexnet,conv2,gap,0.12401013886598033,-0.16667023353704655
MTL concept,13,35,hippocampus,alexnet,conv2,gap,0.059573971739324216,-0.19094450849549177
MTL concept,13,37,hippocampus,alexnet,conv2,gap,0.05596363952016955,0.09932036599529924
MTL concept,13,46,hippocampus,alexnet,conv2,gap,0.0015196667025823552,0.14746487174043021
MTL concept,13,75,amygdala,alexnet,conv2,gap,0.6803145493248822,-0.5957747885307856
MTL concept,13,77,amygdala,alexnet,conv2,gap,0.344605243724684,0.640243848036987
MTL concept,13,78,amygdala,alexnet,conv2,gap,0.28472693708908897,0.38065909880669385
MTL concept,13,80,amygdala,alexnet,conv2,gap,0.1389153629998666,-0.00792931177481147
MTL concept,13,82,amygdala,alexnet,conv2,gap,0.43628959866950734,0.2918107441025356
MTL concept,13,83,amygdala,alexnet,conv2,gap,0.45694065175623094,0.17538779772918808
MTL concept,13,84,amygdala,alexnet,conv2,gap,0.3703609306272793,-0.08781286329093271
MTL concept,13,85,amygdala,alexnet,conv2,gap,0.7395602092531168,0.04992566960403559
MTL concept,13,86,amygdala,alexnet,conv2,gap,0.647853412369081,-0.6332225885176528
MTL concept,13,88,amygdala,alexnet,conv2,gap,0.3728296749618324,-0.3940584791724323
MTL concept,13,89,amygdala,alexnet,conv2,gap,0.3922040248119265,0.396270600531231
MTL concept,13,90,amygdala,alexnet,conv2,gap,0.6665919991131768,0.5831881065599298
MTL concept,13,92,amygdala,alexnet,conv2,gap,0.6269007943939414,-0.061842111256785764
MTL concept,13,93,amygdala,alexnet,conv2,gap,0.4746909107595383,-0.3425889237981494
MTL concept,13,94,amygdala,alexnet,conv2,gap,0.4554511170739957,0.5771278875770551
MTL concept,13,95,amygdala,alexnet,conv2,gap,0.012173211550182132,-0.11841705409941294
MTL concept,13,97,amygdala,alexnet,conv2,gap,0.45173669228091556,0.10342878016878632
MTL concept,13,98,amygdala,alexnet,conv2,gap,0.23860680450069705,-0.023132359000556796
MTL concept,14,14,hippocampus,alexnet,conv2,gap,0.27661345927057895,0.22541579926854993
MTL concept,14,15,hippocampus,alexnet,conv2,gap,0.05361464708357784,0.13040645931266068
MTL concept,14,16,hippocampus,alexnet,conv2,gap,0.04238965771416299,0.0194693942902631
MTL concept,14,17,hippocampus,alexnet,conv2,gap,0.1439924403215312,0.022715834721380893
MTL concept,14,18,hippocampus,alexnet,conv2,gap,-0.03288807957678998,0.08838530472092256
MTL concept,14,19,hippocampus,alexnet,conv2,gap,0.011140973688372842,0.25865268355411175
MTL concept,14,45,amygdala,alexnet,conv2,gap,0.13311647267590862,-0.10661547360538985
MTL concept,14,46,amygdala,alexnet,conv2,gap,0.02999887618818994,0.1788961242634343
MTL concept,14,47,amygdala,alexnet,conv2,gap,0.22744125507710788,0.18164638187385862
MTL concept,14,48,amygdala,alexnet,conv2,gap,0.4435485875966615,0.7094711103161007
