subject,region,n_units,n_images,model,layer,view,rho,reliability,rho_norm
18,MFC,26,63,resnet18,logits,gap,0.05301022830070082,0.05534754605985796,0.22532557574709297
18,MFC,26,63,resnet50,stem,gap,0.011743977347389136,0.05534754605985796,0.04991901642736918
18,MFC,26,63,resnet50,layer1,gap,0.02873601136171995,0.05534754605985796,0.12214545215737076
18,MFC,26,63,resnet50,layer2,gap,0.04365622514427229,0.05534754605985796,0.18556539711125566
18,MFC,26,63,resnet50,layer3,gap,0.07202943260966316,0.05534754605985796,0.3061687129782502
18,MFC,26,63,resnet50,layer4,gap,0.0748478058476072,0.05534754605985796,0.3181485061779249
18,MFC,26,63,resnet50,avgpool,gap,0.0748478058476072,0.05534754605985796,0.3181485061779249
18,MFC,26,63,resnet50,logits,gap,0.021722388538150266,0.05534754605985796,0.09233330737977699
18,MFC,26,63,convnext_tiny,stage1,gap,0.013786375691804199,0.05534754605985796,0.058600446362922755
18,MFC,26,63,convnext_tiny,stage2,gap,0.010266510170062634,0.05534754605985796,0.043638886100631366
18,MFC,26,63,convnext_tiny,stage3,gap,0.05771523657091886,0.05534754605985796,0.24532471046818788
18,MFC,26,63,convnext_tiny,stage4,gap,0.03848589870669219,0.05534754605985796,0.1635883783604658
18,MFC,26,63,convnext_tiny,avgpool,gap,0.03848589870669219,0.05534754605985796,0.1635883783604658
18,MFC,26,63,convnext_tiny,logits,gap,0.024503820102801596,0.05534754605985796,0.10415607609435566
18,MFC,26,63,vit_b_16,block2,cls,0.0444693688511574,0.05534754605985796,0.18902175034330898
18,MFC,26,63,vit_b_16,block2,gap,0.04248977715066071,0.05534754605985796,0.1806072866830443
18,MFC,26,63,vit_b_16,block5,cls,0.04580711911472364,0.05534754605985796,0.19470799916747986
18,MFC,26,63,vit_b_16,block5,gap,0.054252645785451886,0.05534754605985796,0.23060660252331774
18,MFC,26,63,vit_b_16,block8,cls,0.06708591277455564,0.05534754605985796,0.28515575965263606
18,MFC,26,63,vit_b_16,block8,gap,0.06926643644136461,0.05534754605985796,0.2944243058635076
18,MFC,26,63,vit_b_16,block11,cls,0.07831649397449285,0.05534754605985796,0.33289253151665904
18,MFC,26,63,vit_b_16,block11,gap,0.09908877495844015,0.05534754605985796,0.4211873063615815
18,MFC,26,63,vit_b_16,ln,cls,0.07076716372773845,0.05534754605985796,0.30080330574110453
18,MFC,26,63,vit_b_16,ln,gap,0.1015775309131505,0.05534754605985796,0.4317660264758977
18,MFC,26,63,vit_b_16,logits,gap,0.05260440310980715,0.05534754605985796,0.22360057289911278
18,MFC,26,63,dinov2_small,block2,cls,0.04772588238405283,0.05534754605985796,0.20286390515474492
18,MFC,26,63,dinov2_small,block2,gap,0.015205999477236342,0.05534754605985796,0.06463470724145091
18,MFC,26,63,dinov2_small,block5,cls,0.06067513417759588,0.05534754605985796,0.2579060679487427
18,MFC,26,63,dinov2_small,block5,gap,0.042184729656414476,0.05534754605985796,0.17931065008149372
18,MFC,26,63,dinov2_small,block8,cls,0.03930908973680801,0.05534754605985796,0.1670874388013777
18,MFC,26,63,dinov2_small,block8,gap,0.07031740223833678,0.05534754605985796,0.2988915470145917
18,MFC,26,63,dinov2_small,block11,cls,0.04367951908269077,0.05534754605985796,0.18566441045743082
18,MFC,26,63,dinov2_small,block11,gap,0.06847102415772792,0.05534754605985796,0.2910433219192377
18,MFC,26,63,dinov2_small,norm,cls,0.04307590966792394,0.05534754605985796,0.18309870487062987
18,MFC,26,63,dinov2_small,norm,gap,0.07399533630222473,0.05534754605985796,0.314524994314694
18,MFC,26,63,clip_vitb32,block2,cls,0.03966379069328612,0.05534754605985796,0.16859513268986862
18,MFC,26,63,clip_vitb32,block2,gap,0.012603821695681703,0.05534754605985796,0.05357387566949293
18,MFC,26,63,clip_vitb32,block5,cls,0.05566639292583904,0.05534754605985796,0.2366158841012341
18,MFC,26,63,clip_vitb32,block5,gap,0.07982006937173279,0.05534754605985796,0.3392836375903859
18,MFC,26,63,clip_vitb32,block8,cls,0.08102953060529676,0.05534754605985796,0.34442458033922113
18,MFC,26,63,clip_vitb32,block8,gap,0.06377099524875827,0.05534754605985796,0.2710653524991821
18,MFC,26,63,clip_vitb32,block11,cls,0.0965399863682455,0.05534754605985796,0.4103534111878903
18,MFC,26,63,clip_vitb32,block11,gap,0.05333649164342365,0.05534754605985796,0.2267123925539774
18,MFC,26,63,clip_vitb32,ln_post,cls,0.10628913752166468,0.05534754605985796,0.4517932081310129
18,MFC,26,63,clip_vitb32,ln_post,gap,0.060198864959516755,0.05534754605985796,0.2558816353210327
18,MFC,26,63,clip_vitb32,embed,gap,0.10973673867386856,0.05534754605985796,0.4664476010560932
18,MFC,26,63,baseline,category,-,0.0761503352076482,0.05534754605985796,0.32368504483069
18,MFC,26,63,baseline,lowlevel,-,0.011137969269115729,0.05534754605985796,0.04734311506792267
18,all,53,63,alexnet,conv1,gap,0.03258097391834098,0.08972377593546269,0.1087702911753187
18,all,53,63,alexnet,conv2,gap,0.04639345783005862,0.08972377593546269,0.15488272172136155
18,all,53,63,alexnet,conv3,gap,0.07172535972349046,0.08972377593546269,0.23945227301467328
18,all,53,63,alexnet,conv4,gap,0.1072517812742613,0.08972377593546269,0.35805582446711026
18,all,53,63,alexnet,conv5,gap,0.09406450602532675,0.08972377593546269,0.3140306282826518
18,all,53,63,alexnet,fc6,gap,0.09218793603643026,0.08972377593546269,0.3077657736894553
18,all,53,63,alexnet,fc7,gap,0.08424147635808946,0.08972377593546269,0.28123683274397016
18,all,53,63,alexnet,logits,gap,0.08045677840978346,0.08972377593546269,0.2686017685227581
18,all,53,63,vgg16,conv1_2,gap,0.039785816456858844,0.08972377593546269,0.13282337266855648
18,all,53,63,vgg16,conv2_2,gap,0.03226457586461365,0.08972377593546269,0.10771400880274502
18,all,53,63,vgg16,conv3_3,gap,0.06361823308511468,0.08972377593546269,0.2123869517857424
18,all,53,63,vgg16,conv4_3,gap,0.10091969784920206,0.08972377593546269,0.33691641471170125
18,all,53,63,vgg16,conv5_3,gap,0.08015837274873913,0.08972377593546269,0.26760555304063327
18,all,53,63,vgg16,fc6,gap,0.07676279794751471,0.08972377593546269,0.256269561036145
18,all,53,63,vgg16,fc7,gap,0.06762308130438943,0.08972377593546269,0.22575697896833233
18,all,53,63,vgg16,logits,gap,0.07255844342828319,0.08972377593546269,0.24223348997187133
18,all,53,63,resnet18,stem,gap,0.01680367529762823,0.08972377593546269,0.056098404532641456
18,all,53,63,resnet18,layer1,gap,0.02347542494007433,0.08972377593546269,0.07837177650355037
18,all,53,63,resnet18,layer2,gap,0.045576204660040344,0.08972377593546269,0.1521543543775972
18,all,53,63,resnet18,layer3,gap,0.09373781578815851,0.08972377593546269,0.31293998586324523
18,all,53,63,resnet18,layer4,gap,0.06580509250986279,0.08972377593546269,0.21968769537264418
18,all,53,63,resnet18,avgpool,gap,0.06580509250986279,0.08972377593546269,0.21968769537264418
18,all,53,63,resnet18,logits,gap,0.061645869593586436,0.08972377593546269,0.20580229437756328
18,all,53,63,resnet50,stem,gap,0.01668432849806588,0.08972377593546269,0.05569996996859879
18,all,53,63,resnet50,layer1,gap,0.01826133940545415,0.08972377593546269,0.060964758431128904
18,all,53,63,resnet50,layer2,gap,0.03828880395762146,0.08972377593546269,0.1278256557235919
18,all,53,63,resnet50,layer3,gap,0.07888296518342981,0.08972377593546269,0.2633476553917295
18,all,53,63,resnet50,layer4,gap,0.07173622056255113,0.08972377593546269,0.23948853149577326
18,all,53,63,resnet50,avgpool,gap,0.07173622056255113,0.08972377593546269,0.23948853149577326
18,all,53,63,resnet50,logits,gap,0.04054705946471445,0.08972377593546269,0.1353647523040197
18,all,53,63,convnext_tiny,stage1,gap,0.018636858312567256,0.08972377593546269,0.06221841343146444
18,all,53,63,convnext_tiny,stage2,gap,0.030138588365938794,0.08972377593546269,0.10061648373042742
18,all,53,63,convnext_tiny,stage3,gap,0.06495540986029386,0.08972377593546269,0.21685106349565164
18,all,53,63,convnext_tiny,stage4,gap,0.053995458796766725,0.08972377593546269,0.18026170089909632
18,all,53,63,convnext_tiny,avgpool,gap,0.053995458796766725,0.08972377593546269,0.18026170089909632
18,all,53,63,convnext_tiny,logits,gap,0.029065891225310652,0.08972377593546269,0.0970353268067121
18,all,53,63,vit_b_16,block2,cls,0.03194758499143002,0.08972377593546269,0.10665574732589299
18,all,53,63,vit_b_16,block2,gap,0.03178755917852441,0.08972377593546269,0.10612150748674834
18,all,53,63,vit_b_16,block5,cls,0.04981043212491727,0.08972377593546269,0.16629015508789857
18,all,53,63,vit_b_16,block5,gap,0.0653864717620633,0.08972377593546269,0.21829014658406892
18,all,53,63,vit_b_16,block8,cls,0.06665319001175511,0.08972377593546269,0.2225190352968924
18,all,53,63,vit_b_16,block8,gap,0.07170624773971473,0.08972377593546269,0.23938846841369868
18,all,53,63,vit_b_16,block11,cls,0.06720385968252147,0.08972377593546269,0.22435742418547489
18,all,53,63,vit_b_16,block11,gap,0.09117439841132635,0.08972377593546269,0.30438211846552
18,all,53,63,vit_b_16,ln,cls,0.0615657052604247,0.08972377593546269,0.2055346689259199
18,all,53,63,vit_b_16,ln,gap,0.09480611511053752,0.08972377593546269,0.3165064608448954
18,all,53,63,vit_b_16,logits,gap,0.04030905050762486,0.08972377593546269,0.13457016882625583
18,all,53,63,dinov2_small,block2,cls,0.024935643970883083,0.08972377593546269,0.08324665991123757
18,all,53,63,dinov2_small,block2,gap,0.004978285152189771,0.08972377593546269,0.01661980783369473
18,all,53,63,dinov2_small,block5,cls,0.042329788388971126,0.08972377593546269,0.14131632221915055
18,all,53,63,dinov2_small,block5,gap,0.04089300344683274,0.08972377593546269,0.13651967258846745
18,all,53,63,dinov2_small,block8,cls,0.045768062300273006,0.08972377593546269,0.15279486351168936
18,all,53,63,dinov2_small,block8,gap,0.07331415130665013,0.08972377593546269,0.24475639079673533
18,all,53,63,dinov2_small,block11,cls,0.031570857892490235,0.08972377593546269,0.1053980588249901
18,all,53,63,dinov2_small,block11,gap,0.05986503672503644,0.08972377593546269,0.19985705436932277
18,all,53,63,dinov2_small,norm,cls,0.048372977039045695,0.08972377593546269,0.16149126820890083
18,all,53,63,dinov2_small,norm,gap,0.07976160738562316,0.08972377593546269,0.2662809675883208
18,all,53,63,clip_vitb32,block2,cls,0.02642934763543779,0.08972377593546269,0.08823333044264842
18,all,53,63,clip_vitb32,block2,gap,0.009669956595563644,0.08972377593546269,0.03228276715080188
18,all,53,63,clip_vitb32,block5,cls,0.05426259645333646,0.08972377593546269,0.18115352938653836
18,all,53,63,clip_vitb32,block5,gap,0.09338089981333146,0.08972377593546269,0.31174843601564517
18,all,53,63,clip_vitb32,block8,cls,0.10133286723547952,0.08972377593546269,0.3382957643457166
18,all,53,63,clip_vitb32,block8,gap,0.064202187635245,0.08972377593546269,0.21433646092595482
18,all,53,63,clip_vitb32,block11,cls,0.09563124085849846,0.08972377593546269,0.31926111047835654
18,all,53,63,clip_vitb32,block11,gap,0.050074650790033745,0.08972377593546269,0.16717223863796993
18,all,53,63,clip_vitb32,ln_post,cls,0.11198694117970608,0.08972377593546269,0.3738639682926386
18,all,53,63,clip_vitb32,ln_post,gap,0.0594546574564174,0.08972377593546269,0.1984870194326176
18,all,53,63,clip_vitb32,embed,gap,0.10166034360279634,0.08972377593546269,0.33938903122949243
18,all,53,63,baseline,category,-,0.0892892519782719,0.08972377593546269,0.298088631753141
18,all,53,63,baseline,lowlevel,-,0.00932991181140444,0.08972377593546269,0.031147541105124226
18,MTL_concept,15,63,alexnet,conv1,gap,0.0022706435006226025,0.2067974753400995,0.004993169827667791
18,MTL_concept,15,63,alexnet,conv2,gap,0.00029387252531062,0.2067974753400995,0.0006462288889291442
18,MTL_concept,15,63,alexnet,conv3,gap,0.02627948191033338,0.2067974753400995,0.05778886739615383
18,MTL_concept,15,63,alexnet,conv4,gap,0.06808485705331564,0.2067974753400995,0.14971934337841875
18,MTL_concept,15,63,alexnet,conv5,gap,0.06258659191367973,0.2067974753400995,0.13762859835736196
18,MTL_concept,15,63,alexnet,fc6,gap,0.05993084129560745,0.2067974753400995,0.13178857377739925
18,MTL_concept,15,63,alexnet,fc7,gap,0.0570732904240301,0.2067974753400995,0.1255047882385978
18,MTL_concept,15,63,alexnet,logits,gap,0.05442768861730198,0.2067974753400995,0.11968708100549136
18,MTL_concept,15,63,vgg16,conv1_2,gap,0.0016933082307800781,0.2067974753400995,0.0037236032712992103
18,MTL_concept,15,63,vgg16,conv2_2,gap,0.001588353412257192,0.2067974753400995,0.003492806480445371
18,MTL_concept,15,63,vgg16,conv3_3,gap,0.023050740680227336,0.2067974753400995,0.05068883020973863
18,MTL_concept,15,63,vgg16,conv4_3,gap,0.05780274993223172,0.2067974753400995,0.12710887765459772
18,MTL_concept,15,63,vgg16,conv5_3,gap,0.0658751402501291,0.2067974753400995,0.1448601520230447
18,MTL_concept,15,63,vgg16,fc6,gap,0.06513331369038952,0.2067974753400995,0.1432288673258042
18,MTL_concept,15,63,vgg16,fc7,gap,0.05053781515409943,0.2067974753400995,0.111133206826395
18,MTL_concept,15,63,vgg16,logits,gap,0.048071396249880834,0.2067974753400995,0.10570952475056192
18,MTL_concept,15,63,resnet18,stem,gap,0.0012803418207294893,0.2067974753400995,0.0028154856306658446
18,MTL_concept,15,63,resnet18,layer1,gap,0.021031773202637778,0.2067974753400995,0.04624909870218206
18,MTL_concept,15,63,resnet18,layer2,gap,0.025322283075568993,0.2067974753400995,0.055683976716699404
18,MTL_concept,15,63,resnet18,layer3,gap,0.055458772409574225,0.2067974753400995,0.12195444551249537
18,MTL_concept,15,63,resnet18,layer4,gap,0.06470053776714862,0.2067974753400995,0.14227718834956907
18,MTL_concept,15,63,resnet18,avgpool,gap,0.06470053776714862,0.2067974753400995,0.14227718834956907
18,MTL_concept,15,63,resnet18,logits,gap,0.05197341929009252,0.2067974753400995,0.11429011598203759
18,MTL_concept,15,63,resnet50,stem,gap,0.0023524042579180127,0.2067974753400995,0.005172962624865048
18,MTL_concept,15,63,resnet50,layer1,gap,0.004622889888141929,0.2067974753400995,0.010165785293803964
18,MTL_concept,15,63,resnet50,layer2,gap,0.013997580510488177,0.2067974753400995,0.030780832238154535
18,MTL_concept,15,63,resnet50,layer3,gap,0.04172050208354131,0.2067974753400995,0.0917438391986984
18,MTL_concept,15,63,resnet50,layer4,gap,0.055727690135435284,0.2067974753400995,0.12254579852521018
18,MTL_concept,15,63,resnet50,avgpool,gap,0.055727690135435284,0.2067974753400995,0.12254579852521018
18,MTL_concept,15,63,resnet50,logits,gap,0.04000480847459642,0.2067974753400995,0.08797101023661909
18,MTL_concept,15,63,convnext_tiny,stage1,gap,0.006170234047956569,0.2067974753400995,0.013568411980769992
18,MTL_concept,15,63,convnext_tiny,stage2,gap,0.020784770465590352,0.2067974753400995,0.04570593698893275
18,MTL_concept,15,63,convnext_tiny,stage3,gap,0.031164012987694847,0.2067974753400995,0.06853000451922026
18,MTL_concept,15,63,convnext_tiny,stage4,gap,0.03942153695557878,0.2067974753400995,0.0866883898035576
18,MTL_concept,15,63,convnext_tiny,avgpool,gap,0.03942153695557878,0.2067974753400995,0.0866883898035576
18,MTL_concept,15,63,convnext_tiny,logits,gap,0.05268440635072535,0.2067974753400995,0.11585358428432309
18,MTL_concept,15,63,vit_b_16,block2,cls,0.002708353679283695,0.2067974753400995,0.005955699285398328
18,MTL_concept,15,63,vit_b_16,block2,gap,0.012630840086771244,0.2067974753400995,0.027775355137021722
18,MTL_concept,15,63,vit_b_16,block5,cls,0.00972068776490492,0.2067974753400995,0.02137589843522068
18,MTL_concept,15,63,vit_b_16,block5,gap,0.022748926307309313,0.2067974753400995,0.050025137111285464
18,MTL_concept,15,63,vit_b_16,block8,cls,0.05271339167810873,0.2067974753400995,0.11591732333543177
18,MTL_concept,15,63,vit_b_16,block8,gap,0.039162287986176075,0.2067974753400995,0.08611829849176839
18,MTL_concept,15,63,vit_b_16,block11,cls,0.035141649505187784,0.2067974753400995,0.07727687061208315
18,MTL_concept,15,63,vit_b_16,block11,gap,0.028457107527680738,0.2067974753400995,0.06257748988379395
18,MTL_concept,15,63,vit_b_16,ln,cls,0.06682438596082903,0.2067974753400995,0.14694755369592305
18,MTL_concept,15,63,vit_b_16,ln,gap,0.0422214586879457,0.2067974753400995,0.09284544823657555
18,MTL_concept,15,63,vit_b_16,logits,gap,0.05082597857029836,0.2067974753400995,0.11176688132210852
18,MTL_concept,15,63,dinov2_small,block2,cls,0.001649990526487341,0.2067974753400995,0.0036283471670190697
18,MTL_concept,15,63,dinov2_small,block2,gap,-0.003434894196032043,0.2067974753400995,-0.007553369807350058
18,MTL_concept,15,63,dinov2_small,block5,cls,0.0075958875160650864,0.2067974753400995,0.016703439509185403
18,MTL_concept,15,63,dinov2_small,block5,gap,0.015581270302294366,0.2067974753400995,0.03426338336635405
18,MTL_concept,15,63,dinov2_small,block8,cls,0.048644837920196554,0.2067974753400995,0.10697052923909689
18,MTL_concept,15,63,dinov2_small,block8,gap,0.041760575390048786,0.2067974753400995,0.09183196083685653
18,MTL_concept,15,63,dinov2_small,block11,cls,0.02460814988341948,0.2067974753400995,0.05411359003688846
18,MTL_concept,15,63,dinov2_small,block11,gap,0.054348700257518194,0.2067974753400995,0.11951338474066545
18,MTL_concept,15,63,dinov2_small,norm,cls,0.04039705358935814,0.2067974753400995,0.08883356152286956
18,MTL_concept,15,63,dinov2_small,norm,gap,0.07003014254962421,0.2067974753400995,0.15399704740536282
18,MTL_concept,15,63,clip_vitb32,block2,cls,-0.003739253826398287,0.2067974753400995,-0.00822265995469734
18,MTL_concept,15,63,clip_vitb32,block2,gap,0.0029518848784824505,0.2067974753400995,0.006491227049048395
18,MTL_concept,15,63,clip_vitb32,block5,cls,0.002445114455008058,0.2067974753400995,0.005376833359615007
18,MTL_concept,15,63,clip_vitb32,block5,gap,0.05656664726342812,0.2067974753400995,0.1243906744016091
18,MTL_concept,15,63,clip_vitb32,block8,cls,0.061041300069048,0.2067974753400995,0.13423048473387128
18,MTL_concept,15,63,clip_vitb32,block8,gap,0.042835688914330296,0.2067974753400995,0.09419614720485665
18,MTL_concept,15,63,clip_vitb32,block11,cls,0.06764413444970002,0.2067974753400995,0.14875018956535152
18,MTL_concept,15,63,clip_vitb32,block11,gap,0.01868762331127968,0.2067974753400995,0.04109428751942677
18,MTL_concept,15,63,clip_vitb32,ln_post,cls,0.0797276829700523,0.2067974753400995,0.1753220445775712
18,MTL_concept,15,63,clip_vitb32,ln_post,gap,0.021482934583635965,0.2067974753400995,0.04724120750058717
18,MTL_concept,15,63,clip_vitb32,embed,gap,0.0676025291559563,0.2067974753400995,0.14865869907054885
