subject,region,scope,model,layer,n_images,rho
18,MTL,within face_person,resnet50,avgpool,35,-0.06178336292825042
18,MTL,within vehicle,resnet50,avgpool,11,0.18174603174603177
18,MTL,all,vit_b_16,ln,63,0.040341536369460765
18,MTL,between-category pairs,vit_b_16,ln,63,0.059208970762000004
18,MTL,within-category pairs (all cats),vit_b_16,ln,63,-0.028998080248797867
18,MTL,within face_person,vit_b_16,ln,35,-0.04533337435035028
18,MTL,within vehicle,vit_b_16,ln,11,-0.019913419913419918
18,MTL,all,dinov2_small,norm,63,0.05237759811825703
18,MTL,between-category pairs,dinov2_small,norm,63,0.052383809329732176
18,MTL,within-category pairs (all cats),dinov2_small,norm,63,-0.006475348339803068
18,MTL,within face_person,dinov2_small,norm,35,-0.023020857722792193
18,MTL,within vehicle,dinov2_small,norm,11,0.04538239538239539
18,MTL,all,clip_vitb32,ln_post,63,0.06791571503034707
18,MTL,between-category pairs,clip_vitb32,ln_post,63,0.0724051348728458
18,MTL,within-category pairs (all cats),clip_vitb32,ln_post,63,0.009627623336760897
18,MTL,within face_person,clip_vitb32,ln_post,35,-0.02990607672802699
18,MTL,within vehicle,clip_vitb32,ln_post,11,0.07857142857142858
18,MFC,all,alexnet,conv1,63,0.02766428399639803
18,MFC,between-category pairs,alexnet,conv1,63,0.01713339831129932
18,MFC,within-category pairs (all cats),alexnet,conv1,63,0.0033532730070368177
18,MFC,within face_person,alexnet,conv1,35,0.00938304140041211
18,MFC,within vehicle,alexnet,conv1,11,0.13059163059163062
18,MFC,all,alexnet,conv4,63,0.09577187599804701
18,MFC,between-category pairs,alexnet,conv4,63,0.09845245880756183
18,MFC,within-category pairs (all cats),alexnet,conv4,63,0.03910042306176631
18,MFC,within face_person,alexnet,conv4,35,0.06892858424638923
18,MFC,within vehicle,alexnet,conv4,11,0.042568542568542575
18,MFC,all,resnet50,layer2,63,0.04365622514427229
18,MFC,between-category pairs,resnet50,layer2,63,0.017307801801758383
18,MFC,within-category pairs (all cats),resnet50,layer2,63,0.02941969124692341
18,MFC,within face_person,resnet50,layer2,35,0.05997348705599792
18,MFC,within vehicle,resnet50,layer2,11,0.016522366522366525
18,MFC,all,resnet50,avgpool,63,0.0748478058476072
18,MFC,between-category pairs,resnet50,avgpool,63,0.06165232877080536
18,MFC,within-category pairs (all cats),resnet50,avgpool,63,0.014219193603829556
18,MFC,within face_person,resnet50,avgpool,35,0.05783416478244747
18,MFC,within vehicle,resnet50,avgpool,11,-0.03203463203463204
18,MFC,all,vit_b_16,ln,63,0.1015775309131505
18,MFC,between-category pairs,vit_b_16,ln,63,0.11863259857016638
18,MFC,within-category pairs (all cats),vit_b_16,ln,63,0.016754077916910064
18,MFC,within face_person,vit_b_16,ln,35,0.01699824937092999
18,MFC,within vehicle,vit_b_16,ln,11,-0.019769119769119773
18,MFC,all,dinov2_small,norm,63,0.07399533630222473
18,MFC,between-category pairs,dinov2_small,norm,63,0.05287934825374218
18,MFC,within-category pairs (all cats),dinov2_small,norm,63,0.02939282242804708
18,MFC,within face_person,dinov2_small,norm,35,0.06371258692616767
18,MFC,within vehicle,dinov2_small,norm,11,0.02431457431457432
18,MFC,all,clip_vitb32,ln_post,63,0.10628913752166468
18,MFC,between-category pairs,clip_vitb32,ln_post,63,0.10293543281465546
18,MFC,within-category pairs (all cats),clip_vitb32,ln_post,63,0.055569232582121625
18,MFC,within face_person,clip_vitb32,ln_post,35,0.0683287673417954
18,MFC,within vehicle,clip_vitb32,ln_post,11,-0.03001443001443002
18,MTL_concept,all,alexnet,conv1,63,0.0022706435006226025
18,MTL_concept,between-category pairs,alexnet,conv1,63,-0.002954702064326117
18,MTL_concept,within-category pairs (all cats),alexnet,conv1,63,0.0003678733603728889
18,MTL_concept,within face_person,alexnet,conv1,35,0.015523972452515685
18,MTL_concept,within vehicle,alexnet,conv1,11,-0.08513708513708515
18,MTL_concept,all,alexnet,conv4,63,0.06808485705331564
18,MTL_concept,between-category pairs,alexnet,conv4,63,0.07658110787643924
18,MTL_concept,within-category pairs (all cats),alexnet,conv4,63,0.03576583979788727
18,MTL_concept,within face_person,alexnet,conv4,35,0.028058943732058625
18,MTL_concept,within vehicle,alexnet,conv4,11,0.11291486291486294
18,MTL_concept,all,resnet50,layer2,63,0.013997580510488177
18,MTL_concept,between-category pairs,resnet50,layer2,63,0.014205530965113523
18,MTL_concept,within-category pairs (all cats),resnet50,layer2,63,-0.006561728261645153
18,MTL_concept,within face_person,resnet50,layer2,35,0.005460162507142373
18,MTL_concept,within vehicle,resnet50,layer2,11,-0.06414141414141415
18,MTL_concept,all,resnet50,avgpool,63,0.055727690135435284
18,MTL_concept,between-category pairs,resnet50,avgpool,63,0.06227860230180376
18,MTL_concept,within-category pairs (all cats),resnet50,avgpool,63,0.01530812095616874
18,MTL_concept,within face_person,resnet50,avgpool,35,-0.02983104976788357
18,MTL_concept,within vehicle,resnet50,avgpool,11,0.3003607503607505
18,MTL_concept,all,vit_b_16,ln,63,0.0422214586879457
18,MTL_concept,between-category pairs,vit_b_16,ln,63,0.06340388035346899
18,MTL_concept,within-category pairs (all cats),vit_b_16,ln,63,-0.015819812815375537
18,MTL_concept,within face_person,vit_b_16,ln,35,-0.030014202142113717
18,MTL_concept,within vehicle,vit_b_16,ln,11,0.11378066378066382
18,MTL_concept,all,dinov2_small,norm,63,0.07003014254962421
18,MTL_concept,between-category pairs,dinov2_small,norm,63,0.09142630459717459
18,MTL_concept,within-category pairs (all cats),dinov2_small,norm,63,0.03549822488150333
18,MTL_concept,within face_person,dinov2_small,norm,35,0.010883295762885183
18,MTL_concept,within vehicle,dinov2_small,norm,11,0.16904761904761906
18,MTL_concept,all,clip_vitb32,ln_post,63,0.0797276829700523
18,MTL_concept,between-category pairs,clip_vitb32,ln_post,63,0.09477750699436209
18,MTL_concept,within-category pairs (all cats),clip_vitb32,ln_post,63,0.04397552228394731
18,MTL_concept,within face_person,clip_vitb32,ln_post,35,0.012516285749605926
18,MTL_concept,within vehicle,clip_vitb32,ln_post,11,0.23196248196248198
20,MTL,all,alexnet,conv1,63,-0.007041566234924554
20,MTL,between-category pairs,alexnet,conv1,63,-0.004816559523263049
20,MTL,within-category pairs (all cats),alexnet,conv1,63,-0.021121373999916242
20,MTL,within face_person,alexnet,conv1,24,-0.09427629562588467
20,MTL,within animal,alexnet,conv1,20,0.09969457990335182
20,MTL,all,alexnet,conv4,63,-0.027985844472535045
20,MTL,between-category pairs,alexnet,conv4,63,-0.001965621835090628
20,MTL,within-category pairs (all cats),alexnet,conv4,63,-0.10296875766089758
20,MTL,within face_person,alexnet,conv4,24,-0.14091967988628734
20,MTL,within animal,alexnet,conv4,20,-0.004164699782963098
20,MTL,all,resnet50,layer2,63,-0.04803676587493745
20,MTL,between-category pairs,resnet50,layer2,63,-0.044599419479932484
20,MTL,within-category pairs (all cats),resnet50,layer2,63,-0.08119307189084073
20,MTL,within face_person,resnet50,layer2,24,-0.17031714267048376
20,MTL,within animal,resnet50,layer2,20,0.0689214924149883
20,MTL,all,resnet50,avgpool,63,-0.01367136071799775
20,MTL,between-category pairs,resnet50,avgpool,63,-0.012401164501473825
20,MTL,within-category pairs (all cats),resnet50,avgpool,63,-0.014174172685787608
20,MTL,within face_person,resnet50,avgpool,24,-0.10701424451432298
20,MTL,within animal,resnet50,avgpool,20,0.1971203700132105
20,MTL,all,vit_b_16,ln,63,0.03487809582818685
20,MTL,between-category pairs,vit_b_16,ln,63,0.05788772292146544
20,MTL,within-category pairs (all cats),vit_b_16,ln,63,0.027521482048506987
20,MTL,within face_person,vit_b_16,ln,24,-0.07466361716724682
20,MTL,within animal,vit_b_16,ln,20,0.17688857707848815
20,MTL,all,dinov2_small,norm,63,0.0057503584156926605
20,MTL,between-category pairs,dinov2_small,norm,63,0.028657010656047484
20,MTL,within-category pairs (all cats),dinov2_small,norm,63,-0.050197214485091644
20,MTL,within face_person,dinov2_small,norm,24,-0.15755064424064097
20,MTL,within animal,dinov2_small,norm,20,0.10963103890633565
20,MTL,all,clip_vitb32,ln_post,63,0.052854694711643495
20,MTL,between-category pairs,clip_vitb32,ln_post,63,0.07553677405310559
20,MTL,within-category pairs (all cats),clip_vitb32,ln_post,63,0.052755635998822485
20,MTL,within face_person,clip_vitb32,ln_post,24,-0.01147120573632138
20,MTL,within animal,clip_vitb32,ln_post,20,0.1771704251932662
20,MFC,all,alexnet,conv1,63,0.00521309803916717
20,MFC,between-category pairs,alexnet,conv1,63,0.026885111559816193
20,MFC,within-category pairs (all cats),alexnet,conv1,63,-0.047155232463646495
20,MFC,within face_person,alexnet,conv1,24,-0.041465161741413514
20,MFC,within animal,alexnet,conv1,20,-0.07297913194854502
20,MFC,all,alexnet,conv4,63,-0.007382586887292418
20,MFC,between-category pairs,alexnet,conv4,63,0.005320882696002239
20,MFC,within-category pairs (all cats),alexnet,conv4,63,-0.02819366074509716
20,MFC,within face_person,alexnet,conv4,24,-0.028718768282416065
20,MFC,within animal,alexnet,conv4,20,-0.024494919672654585
20,MFC,all,resnet50,layer2,63,0.006121307111743144
20,MFC,between-category pairs,resnet50,layer2,63,0.017627406617357618
20,MFC,within-category pairs (all cats),resnet50,layer2,63,-0.011819217589541704
20,MFC,within face_person,resnet50,layer2,24,-0.008187668554957835
20,MFC,within animal,resnet50,layer2,20,0.0011520948969281845
20,MFC,all,resnet50,avgpool,63,-0.016043685587427508
20,MFC,between-category pairs,resnet50,avgpool,63,-0.0007203240630096735
20,MFC,within-category pairs (all cats),resnet50,avgpool,63,-0.035695352627017125
20,MFC,within face_person,resnet50,avgpool,24,-0.0460404389206775
20,MFC,within animal,resnet50,avgpool,20,-0.0627861101269754
20,MFC,all,vit_b_16,ln,63,-0.03482831703685536
20,MFC,between-category pairs,vit_b_16,ln,63,-0.024517588817691963
20,MFC,within-category pairs (all cats),vit_b_16,ln,63,-0.05848924082878156
20,MFC,within face_person,vit_b_16,ln,24,-0.06937115623350124
20,MFC,within animal,vit_b_16,ln,20,-0.022895808456568998
20,MFC,all,dinov2_small,norm,63,-0.022240607787374325
20,MFC,between-category pairs,dinov2_small,norm,63,-0.006564178103977365
20,MFC,within-category pairs (all cats),dinov2_small,norm,63,-0.041592931867703416
20,MFC,within face_person,dinov2_small,norm,24,-0.04842282501676631
20,MFC,within animal,dinov2_small,norm,20,-0.02886710668468729
20,MFC,all,clip_vitb32,ln_post,63,-0.012353840363050884
20,MFC,between-category pairs,clip_vitb32,ln_post,63,0.01451941235528008
20,MFC,within-category pairs (all cats),clip_vitb32,ln_post,63,-0.0416815272102318
20,MFC,within face_person,clip_vitb32,ln_post,24,-0.0869856309128009
20,MFC,within animal,clip_vitb32,ln_post,20,0.005361571467936858
21,MTL,all,alexnet,conv1,63,-0.008888907296362587
21,MTL,between-category pairs,alexnet,conv1,63,-0.021083964520845204
21,MTL,within-category pairs (all cats),alexnet,conv1,63,0.03372929781386557
21,MTL,within face_person,alexnet,conv1,26,0.0009623686924300422
21,MTL,within animal,alexnet,conv1,17,-0.01303850007156147
21,MTL,all,alexnet,conv4,63,-0.010282161892446726
21,MTL,between-category pairs,alexnet,conv4,63,-0.01466062729597553
21,MTL,within-category pairs (all cats),alexnet,conv4,63,-0.0038565743103034238
21,MTL,within face_person,alexnet,conv4,26,-0.012857217765193227
21,MTL,within animal,alexnet,conv4,17,-0.08680406469157004
21,MTL,all,resnet50,layer2,63,-0.007608149857644718
21,MTL,between-category pairs,resnet50,layer2,63,-0.011201517167587719
21,MTL,within-category pairs (all cats),resnet50,layer2,63,0.008428963459063604
21,MTL,within face_person,resnet50,layer2,26,0.011375037141908307
21,MTL,within animal,resnet50,layer2,17,-0.06605600877820715
21,MTL,all,resnet50,avgpool,63,-0.00849319547651949
21,MTL,between-category pairs,resnet50,avgpool,63,-0.007107556432471698
21,MTL,within-category pairs (all cats),resnet50,avgpool,63,-0.013989023146219167
21,MTL,within face_person,resnet50,avgpool,26,-0.0667809763515285
21,MTL,within animal,resnet50,avgpool,17,-0.076809312532799
21,MTL,all,vit_b_16,ln,63,-0.011301505282008469
21,MTL,between-category pairs,vit_b_16,ln,63,0.0032401849167508633
21,MTL,within-category pairs (all cats),vit_b_16,ln,63,-0.06258007376741304
21,MTL,within face_person,vit_b_16,ln,26,-0.09320294338699249
21,MTL,within animal,vit_b_16,ln,17,0.02028529173226468
21,MTL,all,dinov2_small,norm,63,0.011141733994847677
21,MTL,between-category pairs,dinov2_small,norm,63,0.029227385794333295
21,MTL,within-category pairs (all cats),dinov2_small,norm,63,-0.007408247418448423
21,MTL,within face_person,dinov2_small,norm,26,-0.037175816685019146
21,MTL,within animal,dinov2_small,norm,17,-0.10407900386431944
21,MTL,all,clip_vitb32,ln_post,63,0.006672160427667173
21,MTL,between-category pairs,clip_vitb32,ln_post,63,0.01585210132445451
21,MTL,within-category pairs (all cats),clip_vitb32,ln_post,63,-0.007623966814926717
21,MTL,within face_person,clip_vitb32,ln_post,26,-0.03351476063132505
21,MTL,within animal,clip_vitb32,ln_post,17,-0.06065550307714326
21,MFC,all,alexnet,conv1,63,-0.0021978153082324813
21,MFC,between-category pairs,alexnet,conv1,63,0.002166799327173547
21,MFC,within-category pairs (all cats),alexnet,conv1,63,0.005818984538399491
21,MFC,within face_person,alexnet,conv1,26,0.012435635257721147
21,MFC,within animal,alexnet,conv1,17,-0.03113878154668193
21,MFC,all,alexnet,conv4,63,-0.028193225545353306
21,MFC,between-category pairs,alexnet,conv4,63,-0.016924320485705347
21,MFC,within-category pairs (all cats),alexnet,conv4,63,-0.006081809169408486
21,MFC,within face_person,alexnet,conv4,26,0.02317655078391275
21,MFC,within animal,alexnet,conv4,17,-0.12674967797337913
21,MFC,all,resnet50,layer2,63,-0.010114817658916276
21,MFC,between-category pairs,resnet50,layer2,63,-0.004025367100808741
21,MFC,within-category pairs (all cats),resnet50,layer2,63,0.018070861050846973
21,MFC,within face_person,resnet50,layer2,26,0.03717371925960883
21,MFC,within animal,resnet50,layer2,17,-0.02338151805734459
21,MFC,all,resnet50,avgpool,63,-0.02786540605155772
21,MFC,between-category pairs,resnet50,avgpool,63,-0.019055251185750886
21,MFC,within-category pairs (all cats),resnet50,avgpool,63,0.0015205036052437675
21,MFC,within face_person,resnet50,avgpool,26,0.0176914337650534
21,MFC,within animal,resnet50,avgpool,17,-0.1341109679881685
21,MFC,all,vit_b_16,ln,63,-0.008413826939040917
21,MFC,between-category pairs,vit_b_16,ln,63,-0.010309956720154992
21,MFC,within-category pairs (all cats),vit_b_16,ln,63,0.014197558737867069
21,MFC,within face_person,vit_b_16,ln,26,0.05525876985999686
21,MFC,within animal,vit_b_16,ln,17,-0.06791660703210725
21,MFC,all,dinov2_small,norm,63,-0.003384345060925989
21,MFC,between-category pairs,dinov2_small,norm,63,0.014806813272302237
21,MFC,within-category pairs (all cats),dinov2_small,norm,63,0.010920101722676401
21,MFC,within face_person,dinov2_small,norm,26,0.02194745949347177
21,MFC,within animal,dinov2_small,norm,17,-0.08642240351128286
21,MFC,all,clip_vitb32,ln_post,63,-0.021186710111569397
21,MFC,between-category pairs,clip_vitb32,ln_post,63,-0.022038477678711258
21,MFC,within-category pairs (all cats),clip_vitb32,ln_post,63,0.01739722540932294
21,MFC,within face_person,clip_vitb32,ln_post,26,0.016925523919388948
21,MFC,within animal,clip_vitb32,ln_post,17,-0.03095272172129192
21,MTL_concept,all,alexnet,conv1,63,0.03463305390659387
21,MTL_concept,between-category pairs,alexnet,conv1,63,0.035447099052596326
21,MTL_concept,within-category pairs (all cats),alexnet,conv1,63,0.02979955132007546
21,MTL_concept,within face_person,alexnet,conv1,26,0.014418401412266446
21,MTL_concept,within animal,alexnet,conv1,17,-0.04014121463670626
21,MTL_concept,all,alexnet,conv4,63,-0.012644465268731376
21,MTL_concept,between-category pairs,alexnet,conv4,63,-0.025964292990121426
21,MTL_concept,within-category pairs (all cats),alexnet,conv4,63,0.0059679971757384456
21,MTL_concept,within face_person,alexnet,conv4,26,-0.017274395679303656
21,MTL_concept,within animal,alexnet,conv4,17,-0.03236963885310815
21,MTL_concept,all,resnet50,layer2,63,-0.0020007125045495675
21,MTL_concept,between-category pairs,resnet50,layer2,63,-0.0025208848991856
21,MTL_concept,within-category pairs (all cats),resnet50,layer2,63,0.0009330736216844178
21,MTL_concept,within face_person,resnet50,layer2,26,-0.003120269868736127
21,MTL_concept,within animal,resnet50,layer2,17,-0.07300701302418777
21,MTL_concept,all,resnet50,avgpool,63,0.0010327494860706374
21,MTL_concept,between-category pairs,resnet50,avgpool,63,0.00825291256197033
21,MTL_concept,within-category pairs (all cats),resnet50,avgpool,63,-0.0120018801043499
21,MTL_concept,within face_person,resnet50,avgpool,26,-0.03751455088878402
21,MTL_concept,within animal,resnet50,avgpool,17,-0.13366728686608462
21,MTL_concept,all,vit_b_16,ln,63,-0.016478906890925626
21,MTL_concept,between-category pairs,vit_b_16,ln,63,-0.0008772726565221567
21,MTL_concept,within-category pairs (all cats),vit_b_16,ln,63,-0.05650934818260001
21,MTL_concept,within face_person,vit_b_16,ln,26,-0.09745966825721428
21,MTL_concept,within animal,vit_b_16,ln,17,0.03742664949191355
21,MTL_concept,all,dinov2_small,norm,63,0.0006942560202168963
21,MTL_concept,between-category pairs,dinov2_small,norm,63,0.006616876366896245
21,MTL_concept,within-category pairs (all cats),dinov2_small,norm,63,0.010806802857922815
21,MTL_concept,within face_person,dinov2_small,norm,26,-0.014898012689423736
21,MTL_concept,within animal,dinov2_small,norm,17,-0.01652115834168217
21,MTL_concept,all,clip_vitb32,ln_post,63,0.008845857005194156
21,MTL_concept,between-category pairs,clip_vitb32,ln_post,63,0.016834184258732315
21,MTL_concept,within-category pairs (all cats),clip_vitb32,ln_post,63,-0.001595112549696536
21,MTL_concept,within face_person,clip_vitb32,ln_post,26,-0.021459458514673242
21,MTL_concept,within animal,clip_vitb32,ln_post,17,0.03357187157101283
