subject,unit,area,region,t,mean_rate,r_clip ln_post,r_resnet50 avgpool,r_alexnet conv1,r_category one-hot,base_clip ln_post,base_resnet50 avgpool,base_alexnet conv1,base_category one-hot,rdeb_clip ln_post,rdeb_resnet50 avgpool,rdeb_alexnet conv1,rdeb_category one-hot
8,75,dACC,MFC,0.2,1.0493827160493825,-0.08383463542920018,-0.03488332098877123,0.0946450339513635,-0.19789496228951983,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.06705522557623826,0.04381137961985396,0.3150878611951442,0.021221388554491266
8,75,dACC,MFC,0.25,1.141975308641975,-0.1020909548778309,-0.043226138167518205,-0.29749080697499164,0.10485430895085751,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.04879890612760754,0.03546856244110698,-0.07704797973121097,0.3239706597948686
8,75,dACC,MFC,0.3,1.358024691358025,-0.08663416478639252,0.07807546948805191,-0.18810696550631054,-0.09421711126519393,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.06425569621904592,0.1567701700966771,0.032335861737470134,0.12489923957881717
8,75,dACC,MFC,0.35,1.4814814814814818,-0.15922531123628764,0.0007819022045884097,-0.3235865214666981,-0.3208172707248548,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.008335450230849195,0.07947660281321359,-0.10314369422291741,-0.10170091988084368
8,75,dACC,MFC,0.4,1.1728395061728394,-0.05929443100215399,0.09031108467812406,-0.205534236496639,-0.18447923987903495,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.09159543000328446,0.16900578528674925,0.014908590747141681,0.03463711096497615
8,75,dACC,MFC,0.45,1.0493827160493825,-0.015513995253165207,0.17844791468674165,-0.03324941353644642,0.13154519625890373,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.13537586575227323,0.25714261529536686,0.18719341370733425,0.35066154710291486
8,75,dACC,MFC,0.5,1.2962962962962965,-0.12976186575149043,0.0845598722816585,-0.2651346075334736,-0.15779887060531203,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.021127995253948012,0.16325457289028367,-0.04469178028969295,0.06131748023869907
8,75,dACC,MFC,0.55,1.2962962962962965,-0.2211243490774915,0.0005692037063728672,-0.3155300974804398,-0.23401289431732575,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.07023448807205307,0.07926390431499805,-0.09508727023665914,-0.01489654347331465
8,75,dACC,MFC,0.6,1.0493827160493827,-0.33750046151772717,0.0026089714321325605,-0.4190574051159358,-0.14148343418282114,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.18661060051228873,0.08130367204075775,-0.19861457787215514,0.07763291666118996
8,75,dACC,MFC,0.65,1.111111111111111,-0.4470927706803086,-0.1719291920472425,-0.5649517424545619,-0.3550582899317439,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.2962029096748702,-0.09323449143861731,-0.34450891521078125,-0.13594193908773278
8,75,dACC,MFC,0.7,1.0493827160493825,-0.27712168540301385,-0.022605907375740933,-0.20283608918761536,-0.2910045169890916,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.1262318243975754,0.05608879323288425,0.017606738056165305,-0.07188816614508048
8,75,dACC,MFC,0.75,0.9876543209876543,-0.26204014398988407,-0.0194948400174276,-0.03065306117718778,-0.13690887489218792,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.11115028298444563,0.059199860591197584,0.1897897660665929,0.08220747595182318
8,75,dACC,MFC,0.8,1.3580246913580245,-0.3121218373412181,-0.1063633382626503,-0.24173574708275022,-0.3728070463127849,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.16123197633577968,-0.02766863765402512,-0.021292919838969554,-0.15369069546877379
8,75,dACC,MFC,0.85,1.2962962962962963,-0.20110044289369486,-0.052573501873056774,-0.3225922763677082,-0.22922670589931582,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.05021058188825642,0.02612119873556841,-0.10214944912392754,-0.01011035505530472
8,75,dACC,MFC,0.9,1.0493827160493825,-0.2674169606944996,-0.00947239160083535,-0.3371954518900202,-0.33941182806763204,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.11652709968906116,0.06922230900778983,-0.11675262464623953,-0.12029547722362094
8,75,dACC,MFC,0.95,1.111111111111111,-0.39410220082236,-0.0686194212974687,-0.45686297036920115,-0.43302705913383716,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.24321233981692159,0.010075279311156482,-0.23642014312542048,-0.21391070828982606
8,75,dACC,MFC,1.0,1.0493827160493825,-0.15437056666970825,0.1789236954903926,-0.450843042393256,-0.22422495345849827,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.0034807056642698064,0.2576183960990178,-0.23040021514947534,-0.005108602614487173
8,75,dACC,MFC,1.05,1.111111111111111,-0.36082149979890316,-0.22621505610175127,-0.3367511860304683,0.04570115147102671,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,-0.20993163879346471,-0.1475203554931261,-0.1163083587866876,0.2648175023150378
8,75,dACC,MFC,1.1,1.2037037037037037,0.024713278693084637,-0.1444666517275479,-0.2101099249793531,-0.04158555912967416,-0.15088986100543844,-0.07869470060862518,-0.22044282724378067,-0.2191163508440111,0.1756031396985231,-0.06577195111892273,0.010332902264427568,0.17753079171433694
8,76,dACC,MFC,-0.3,5.092592592592593,-0.2868763152195265,-0.08163334770136421,-0.2762006979192124,-0.2756652749543983,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.08320885507297063,-0.12492233734444592,-0.1284439589534621,-0.05691203477465037
8,76,dACC,MFC,-0.25,5.771604938271605,-0.4052163273589302,0.08206130159811813,-0.2917744519780143,-0.2688202499262051,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.20154886721237433,0.038772311955036415,-0.14401771301226401,-0.0500670097464572
8,76,dACC,MFC,-0.2,6.1728395061728385,-0.07129519010336183,-0.09861780958017112,-0.31149489889076565,-0.20623237484108653,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.13237227004319405,-0.14190679922325283,-0.16373815992501534,0.012520865338661397
8,76,dACC,MFC,-0.15,6.111111111111109,-0.07789172758575438,0.12181585290009601,0.0033312462224211886,-0.22954855828739193,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.1257757325608015,0.0785268632570143,0.15108798518817151,-0.010795318107644003
8,76,dACC,MFC,-0.1,6.512345679012344,-0.17705774046520642,0.19281895099872975,0.13735510773681955,-0.11349974288965785,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.026609719681349453,0.14952996135564806,0.28511184670256984,0.10525349729009008
8,76,dACC,MFC,-0.05,6.018518518518517,-0.09990779780896554,0.08503215678371569,0.2140685191717146,-0.07803652460139288,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.10375966233759033,0.041743167140633974,0.3618252581374649,0.14071671557835505
8,76,dACC,MFC,-0.0,5.802469135802467,-0.23303277714950688,-0.1747129820527622,-0.24422356398587214,-0.24087559065872044,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.029365317002951002,-0.2180019716958439,-0.09646682502012183,-0.022122350478972513
8,76,dACC,MFC,0.05,5.679012345679012,-0.10755833201305846,0.023830549609311663,-0.29954228212210904,-0.28943135671069165,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.09610912813349741,-0.01945844003377005,-0.15178554315635873,-0.07067811653094372
8,76,dACC,MFC,0.1,5.648148148148147,-0.04806963874803354,0.10154437245243053,-0.3196831183029177,-0.10314506209935881,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.15559782139852232,0.05825538280934882,-0.17192637933716737,0.11560817808038912
8,76,dACC,MFC,0.15,5.401234567901235,0.09439979984719774,0.10141770418757107,-0.19761781871207856,0.06421421667438057,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.2980672599937536,0.058128714544489354,-0.04986107974632825,0.2829674568541285
8,76,dACC,MFC,0.2,5.895061728395062,-0.2121718865209261,-0.08049707194895772,-0.24223055129832613,-0.16506518081964558,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.008504426374370239,-0.12378606159203943,-0.09447381233257582,0.05368805936010235
8,76,dACC,MFC,0.25,6.327160493827159,-0.0885518691248355,0.09536102967596836,-0.04241004159038844,-0.08769840174663404,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.11511559102172038,0.05207204003288665,0.10534669737536187,0.13105483843311388
8,76,dACC,MFC,0.3,6.080246913580248,-0.07979428806778197,-0.07408934445031007,-0.1350306942199921,-0.123420519751337,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.12387317207877391,-0.11737833409339178,0.012726044745758225,0.09533272042841093
8,76,dACC,MFC,0.35,5.925925925925925,-0.2034161696078865,-0.14673543043233295,0.24813679854648457,-0.4307874060051316,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.00025129053866937423,-0.19002442007541465,0.3958935375122349,-0.21203416582538367
8,76,dACC,MFC,0.4,5.895061728395063,-0.007730293759974735,-0.15350526608046297,-0.1400592873978706,-0.2839464802038159,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.19593716638658115,-0.1967942557235447,0.0076974515678797095,-0.06519324002406798
8,76,dACC,MFC,0.45,5.555555555555554,-0.19887765714594824,-0.10403183725102386,-0.29422700980165095,-0.18097331399411049,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.004789803000607634,-0.14732082689410558,-0.14647027083590064,0.03777992618563744
8,76,dACC,MFC,0.5,4.84567901234568,-0.37059999276316513,-0.4027972624689946,-0.04833372410754027,-0.2292201266260445,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.16693253261660926,-0.4460862521120763,0.09942301485821003,-0.010466886446296564
8,76,dACC,MFC,0.55,5.061728395061728,-0.037345829687542506,-0.27622184868824934,0.21446423145405957,-0.16658564072059737,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.16632163045901338,-0.31951083833133104,0.3622209704198099,0.05216759945915056
8,76,dACC,MFC,0.6,6.018518518518517,-0.03666959283592448,-0.04794301550727544,0.1191304023893717,0.07671338900383598,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.16699786731063138,-0.09123200515035715,0.26688714135512204,0.2954666291835839
8,76,dACC,MFC,0.65,6.512345679012345,-0.10758570291426586,-0.10071710824343899,-0.05477110743009436,-0.016892875078793976,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.09608175723229001,-0.1440060978865207,0.09298563153565595,0.20186036510095395
8,76,dACC,MFC,0.7,6.018518518518518,-0.2901677472456794,-0.24626326162445192,0.0707539877300612,-0.29337379709186395,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.08650028709912352,-0.28955225126753364,0.2185107266958115,-0.07462055691211603
8,76,dACC,MFC,0.75,5.987654320987655,-0.2168226560556357,-0.1410170680794819,0.24261621262779215,-0.22132818898940684,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.01315519590907982,-0.1843060577225636,0.39037295159354246,-0.002574948809658917
8,76,dACC,MFC,0.8,5.89506172839506,-0.40313104638562136,-0.38776341611670306,-0.27524892945775836,-0.25097386746936085,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.1994635862390655,-0.43105240575978476,-0.12749219049200805,-0.03222062728961292
8,76,dACC,MFC,0.85,5.679012345679011,-0.3653536239171076,-0.40566674865067753,-0.2756350634538931,-0.22080119688143351,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.1616861637705517,-0.44895573829375923,-0.1278783244881428,-0.002047956701685588
8,76,dACC,MFC,0.9,5.771604938271605,-0.16859567266298578,-0.3500251017847583,-0.22837496638654758,-0.2336244242366231,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,0.035071787483570094,-0.39331409142784,-0.08061822742079727,-0.01487118405687518
8,76,dACC,MFC,0.95,5.771604938271605,-0.2995866484775826,-0.3025859962805755,-0.028081177736307625,-0.3179652861722662,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.09591918833102672,-0.3458749859236572,0.11967556122944269,-0.09921204599251829
8,76,dACC,MFC,1.0,5.771604938271604,-0.33883309289392866,-0.23574986572169204,-0.2022290501140319,-0.2577981062832961,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.13516563274737278,-0.27903885536477374,-0.05447231114828158,-0.039044866103548154
8,76,dACC,MFC,1.05,6.111111111111111,-0.41903038387928276,-0.3574897064032365,-0.059402751860809434,-0.3463953426566723,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.2153629237327269,-0.4007786960463182,0.08835398710494088,-0.1276421024769244
8,76,dACC,MFC,1.1,6.574074074074074,-0.3181622042422998,-0.14602721219768808,-0.20655063680557387,-0.2339865915296951,-0.20366746014655587,0.04328898964308171,-0.1477567389657503,-0.21875324017974793,-0.11449474409574392,-0.1893162018407698,-0.058793897839823556,-0.01523335134994716
9,2,dACC,MFC,-0.3,1.0493827160493827,-0.17255696073007815,-0.39070226026074384,-0.24297578329658123,-0.09359683879124833,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.056149182901550826,-0.14003866543272514,-0.04536720901090621,-0.05890859425071244
9,2,dACC,MFC,-0.25,1.111111111111111,-0.150401466537618,-0.21446452467397592,-0.23651932775458645,0.3027123609900941,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.07830467709401098,0.03619907015404278,-0.03891075346891143,0.33740060553062995
9,2,dACC,MFC,-0.2,1.265432098765432,-0.23424915187712128,-0.308710295871932,-0.07107221089034238,0.23426322835668334,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.005543008245492309,-0.058046701043913296,0.12653636339533264,0.2689514728972192
9,2,dACC,MFC,-0.15,1.419753086419753,-0.39215925038123045,-0.17447676437323312,-0.3672769865443526,-0.36244443114435343,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.16345310674960148,0.07618683045478558,-0.16966841225867757,-0.32775618660381756
9,2,dACC,MFC,-0.1,1.3580246913580245,-0.19416388863209705,-0.16496412896020873,-0.07019856294251252,-0.25437554211385516,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.034542254999531924,0.08569946586780997,0.1274100113431625,-0.21968729757331926
9,2,dACC,MFC,-0.05,0.9876543209876543,-0.24337834501727154,-0.23808714128570801,-0.2700168803683971,-0.26136233373280504,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.01467220138564257,0.012576453542310684,-0.07240830608272208,-0.22667408919226914
9,2,dACC,MFC,-0.0,1.0493827160493825,-0.29197717039812066,0.10479852202181394,-0.15587465127111258,-0.01868705838086912,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.06327102676649168,0.35546211684983264,0.04173392301456244,0.016001186159666773
9,2,dACC,MFC,0.05,1.0493827160493825,-0.5824896894540661,-0.4099706225893214,-0.10657543649522976,-0.47446786925630013,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.3537835458224371,-0.15930702776130268,0.09103313779044526,-0.43977962471576426
9,2,dACC,MFC,0.1,0.9259259259259257,-0.31451607886940225,-0.3106556240603044,-0.2042209935488884,-0.26944312817513316,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.08580993523777328,-0.05999202923228569,-0.006612419263213376,-0.23475488363459726
9,2,dACC,MFC,0.15,0.8950617283950615,-0.3612911701458449,-0.2622851704822944,-0.29039044050929474,-0.36636998360764994,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.13258502651421591,-0.011621575654275684,-0.09278186622361972,-0.33168173906711407
9,2,dACC,MFC,0.2,0.9876543209876542,-0.1071059941660216,0.15701010641873375,-0.2895620138850183,-0.26845633087884235,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.12160014946560738,0.40767370124675245,-0.09195343959934327,-0.23376808633830645
9,2,dACC,MFC,0.25,1.0185185185185184,0.02667047726638115,0.2994076847086254,-0.0766895849323348,0.2407624323941317,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.2553766208980101,0.550071279536644,0.12091898935334022,0.27545067693466757
9,2,dACC,MFC,0.3,1.0802469135802466,0.16685237671819986,0.19638721562804923,-0.25671741432236367,-0.21394400714193013,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.39555852034982886,0.4470508104560679,-0.05910884003668865,-0.17925576260139423
9,2,dACC,MFC,0.35,1.141975308641975,-0.13535941873760826,-0.030868248959821126,-0.1442679450210309,-0.26990566430195573,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.09334672489402071,0.21979534586819757,0.05334062926464411,-0.23521741976141983
9,2,dACC,MFC,0.4,1.3888888888888886,-0.22542787274926107,-0.31650475756813345,-0.25706538411472696,-0.29783376842937703,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.0032782708823679008,-0.06584116274011476,-0.05945680982905194,-0.26314552388884116
9,2,dACC,MFC,0.45,1.2962962962962963,-0.05234767798630051,0.222810171825503,0.14273528867248,-0.20098316948312647,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.17635846564532848,0.4734737666535217,0.340343862958155,-0.16629492494259057
9,2,dACC,MFC,0.5,0.95679012345679,-0.0838840895887989,0.12388944351522856,-0.1620986155172276,-0.11500845670804505,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.14482205404283008,0.37455303834324727,0.035509958768447425,-0.08032021216750915
9,2,dACC,MFC,0.55,1.2345679012345678,-0.2956259949082888,0.051782047162900795,-0.3064441960250316,-0.2807469999863618,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.06691985127665981,0.3024456419909195,-0.10883562173935657,-0.24605875544582592
9,2,dACC,MFC,0.6,1.2037037037037035,-0.19943604519215433,0.02265999734986312,-0.23198400353439705,-0.05822119913722852,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.029270098439474646,0.2733235921778818,-0.03437542924872203,-0.023532954596692628
9,2,dACC,MFC,0.65,1.2962962962962963,-0.3700147370673716,-0.1891792620524353,-0.29408465192489464,-0.06385478729118799,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.14130859343574262,0.061484332775583406,-0.09647607763921962,-0.029166542750652093
9,2,dACC,MFC,0.7,1.5123456790123457,-0.3319003497488944,-0.2989066986890919,-0.37405862690446046,-0.26650489424521595,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.1031942061172654,-0.04824310386107322,-0.17645005261878544,-0.23181664970468005
9,2,dACC,MFC,0.75,1.2037037037037035,-0.4796434226343819,0.02316428686481875,-0.30712119180567665,-0.2733828904600769,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.250937279002753,0.27382788169283745,-0.10951261752000163,-0.238694645919541
9,2,dACC,MFC,0.8,1.0185185185185182,-0.4413079163816121,-0.4796266585170109,-0.37512822356263226,-0.4372740305697239,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.21260177274998313,-0.22896306368899222,-0.17751964927695724,-0.40258578602918804
9,2,dACC,MFC,0.85,1.1419753086419753,-0.1458401280325719,-0.03503648068705799,-0.12005898551385727,-0.2121014418640017,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.08286601559905707,0.2156271141409607,0.07754958877181775,-0.1774131973234658
9,2,dACC,MFC,0.9,1.1419753086419753,-0.16859189759806217,-0.10847270757649756,-0.3330532681684825,-0.37220866788302576,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.0601142460335668,0.14219088725152113,-0.1354446938828075,-0.3375204233424899
9,2,dACC,MFC,0.95,1.0802469135802468,-0.099336584707866,0.07366285654350413,-0.16521382142383234,-0.16179036360811339,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.12936955892376298,0.32432645137152283,0.03239475286184268,-0.12710211906757748
9,2,dACC,MFC,1.0,1.4814814814814812,0.1236172915861178,0.28596059693119624,-0.011647026851248956,-0.02800278025208893,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.3523234352177468,0.5366241917592149,0.18596154743442606,0.006685464288446963
9,2,dACC,MFC,1.05,1.3888888888888886,-0.17912431517692579,0.37373495322255285,-0.09728392576958689,-0.25084444544763157,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,0.049581828454703186,0.6243985480505716,0.10032464851608813,-0.21615620090709567
9,2,dACC,MFC,1.1,0.8950617283950616,-0.24818038823547997,0.21223906184229555,-0.08207034265993522,-0.31290441478742087,-0.22870614363162897,-0.2506635948280187,-0.19760857428567502,-0.034688244540535894,-0.019474244603851,0.46290265667031427,0.1155382316257398,-0.278216170246885
9,3,dACC,MFC,-0.3,0.3395061728395061,-0.46610633628740356,-0.23265303651522418,-0.28089971276207176,-0.4122437569516802,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,-0.11793362696346527,-0.009621702348049543,-0.012824220274961606,-0.18125384908213404
9,3,dACC,MFC,-0.25,0.18518518518518517,-0.5355838928975497,-0.3592141432843694,-0.47250363129630185,-0.46245435879986835,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,-0.18741118357361142,-0.13618280911719477,-0.2044281388091917,-0.2314644509303222
9,3,dACC,MFC,-0.2,0.21604938271604937,-0.18255015276916944,-0.24286698383090585,-0.04270306291334494,-0.17859774148675595,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.16562255655476885,-0.01983564966373122,0.22537242957376522,0.052392166382790206
9,3,dACC,MFC,-0.15,0.18518518518518515,-0.190087209446087,-0.16836314873916852,-0.13708807132997317,0.09135178226399691,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.15808549987785128,0.05466818542800611,0.130987421157137,0.3223416901335431
9,3,dACC,MFC,-0.1,0.18518518518518515,-0.3665359552194818,-0.11205935846620516,-0.4071829841338592,-0.19300546437342314,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,-0.0183632458955435,0.11097197570096948,-0.13910749164674907,0.03798444349612301
9,3,dACC,MFC,-0.05,0.18518518518518515,-0.21837610525751064,0.08858312664587378,-0.22448372791015278,-0.30002954710553026,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.12979660406642765,0.31161446081304844,0.043591764576957376,-0.06903963923598411
9,3,dACC,MFC,-0.0,0.09259259259259259,-0.10066726253095139,0.015608793213886028,-0.15273620584946995,-0.1676660757006169,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.24750544679298692,0.23864012738106066,0.1153392866376402,0.06332383216892926
9,3,dACC,MFC,0.05,0.09259259259259259,-0.23247375330885942,-0.3288692929080996,-0.2872671145156078,-0.24682794120481955,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.11569895601507887,-0.10583795874092494,-0.019191622028497668,-0.015838033335273394
9,3,dACC,MFC,0.1,0.06172839506172839,-0.17905296440746432,-0.14201106376648698,-0.3113371689199711,-0.13748738827632148,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.16911974491647397,0.08102027040068766,-0.04326167643286094,0.09350251959322467
9,3,dACC,MFC,0.15,0.0,,,,,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,,,,
9,3,dACC,MFC,0.2,0.0,,,,,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,,,,
9,3,dACC,MFC,0.25,0.09259259259259259,-0.19751972553918723,-0.2730301412265361,-0.029174568468246783,-0.36859867899046417,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.15065298378475106,-0.049998807059361494,0.23890092401886337,-0.13760877112091802
9,3,dACC,MFC,0.3,0.27777777777777773,-0.08198191364175915,-0.04693183534377866,-0.21315520589077422,-0.17422565399886153,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.2661907956821791,0.17609949882339598,0.05492028659633594,0.05676425387068462
9,3,dACC,MFC,0.35,0.49382716049382713,0.032080201430242594,0.056790476095209666,-0.016564109581159156,-0.06634023610758918,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.3802529107541809,0.2798218102623843,0.251511382905951,0.16464967176195697
9,3,dACC,MFC,0.4,0.5555555555555555,0.0583563791051233,-0.09219016839531144,-0.2661863552862048,-0.23367789859054994,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.4065290884290616,0.1308411657718632,0.001889137200905333,-0.0026879907210037857
9,3,dACC,MFC,0.45,0.5246913580246914,0.33654530595455756,-0.00193170998165142,-0.11398608549519713,-0.04299938790891267,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.6847180152784959,0.2210996241855232,0.15408940699191304,0.18799051996063348
9,3,dACC,MFC,0.5,0.5555555555555556,0.027385830312866493,0.08852108509401908,-0.11011181342661791,0.02889095036881227,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.3755585396368048,0.3115524192611937,0.15796367906049225,0.25988085823835844
9,3,dACC,MFC,0.55,0.5246913580246914,0.17778046329956723,0.24812324498039479,-0.03548583538415058,0.03379855847839683,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.5259531726235055,0.4711545791475694,0.2325896571029596,0.26478846634794295
9,3,dACC,MFC,0.6,0.37037037037037035,0.43268610839465527,0.21160308048997178,0.023518596955557386,0.14507065770348385,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.7808588177185936,0.4346344146571464,0.2915940894426675,0.37606056557303
9,3,dACC,MFC,0.65,0.18518518518518515,0.1654479702629347,0.04356716190934727,-0.2001709614792228,-0.18774650356777445,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.513620679586873,0.2665984960765219,0.06790453100788735,0.043243404301771704
9,3,dACC,MFC,0.7,0.24691358024691357,-0.2319554238519284,-0.060377898040508624,-0.28226572887914303,-0.2672793544091999,-0.3481727093239383,-0.22303133416717463,-0.26807549248711016,-0.23098990786954615,0.11621728547200988,0.162653436126666,-0.014190236392032873,-0.03628944653965377
