subject,unit,area,hemisphere,pref_image,pref_category,pref_is_face,n_same,n_diff,space,scope,rho,rho_null,n_null
14,56,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,category,0.459590591884818,0.13601050453169305,20
14,56,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,all,0.2831921691440352,0.03535458246452307,20
14,56,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,same,0.12487935553997022,0.08242746499632282,20
14,56,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,diff,0.13399035571591464,0.009821551505482626,20
14,56,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,partial,0.05039225194479396,0.0017313864913121937,20
14,56,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,category,0.459590591884818,0.13601050453169305,20
14,59,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,all,0.3854888275123447,0.0033862193716543503,20
14,59,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,same,0.35336162186834025,0.21892764443544901,20
14,59,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,diff,-0.12816767842726695,-0.21517370912316552,20
14,59,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,partial,0.14697753025118565,-0.10505608297872655,20
14,59,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,category,0.3756992475986261,0.1387068302801116,20
14,59,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,all,0.4101036195078991,-0.08132392348166198,20
14,59,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,same,0.24456637172843482,0.12496177037169379,20
14,59,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,diff,0.05288293894993249,-0.20001673864470398,20
14,59,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,partial,0.19725433312435703,-0.15650584597769196,20
14,59,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,category,0.3756992475986261,0.1387068302801116,20
14,59,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,all,0.1831733957619993,0.03601442031587182,20
14,59,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,same,-0.013599406267488172,-0.10817914990630147,20
14,59,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,diff,0.014138841316475009,-0.0023227288922867996,20
14,59,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,partial,0.017458312158305383,-0.0053376129026960805,20
14,59,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,category,0.3756992475986261,0.1387068302801116,20
14,60,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,all,0.5355654027182101,0.2604974240032611,20
14,60,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,same,0.09706845304850335,0.08457387365981574,20
14,60,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,diff,-0.024777436762698626,-0.09680058164759366,20
14,60,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,partial,0.09315092961141527,-0.028344851652833715,20
14,60,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,category,0.5962867011073834,0.3621909777766218,20
14,60,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,all,0.6226814016816159,0.2193243854849789,20
14,60,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,same,0.24413504200598057,0.015032233493971153,20
14,60,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,diff,0.19039504038705263,-0.01987130186495086,20
14,60,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,partial,0.29889782063797166,0.0012404042776796686,20
14,60,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,category,0.5962867011073834,0.3621909777766218,20
14,60,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,all,0.37793418081764213,0.12384869139665336,20
14,60,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,same,0.028152103552350156,0.07267542269995404,20
14,60,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,diff,0.11215050324168852,-0.011370582088248902,20
14,60,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,partial,0.08044520328885704,0.0006607356848130797,20
14,60,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,category,0.5962867011073834,0.3621909777766218,20
14,61,amygdala,R,img_0258,animal,False,7,55,clip ln_post,all,-0.038304542953614164,-0.0058133971619973,20
14,61,amygdala,R,img_0258,animal,False,7,55,clip ln_post,same,0.3742405942825599,-0.047160553826279615,20
14,61,amygdala,R,img_0258,animal,False,7,55,clip ln_post,diff,-0.3004092874205693,-0.2504968619040431,20
14,61,amygdala,R,img_0258,animal,False,7,55,clip ln_post,partial,-0.27114484323532,-0.17742986252038884,20
14,61,amygdala,R,img_0258,animal,False,7,55,clip ln_post,category,0.32401059883601874,0.16229425453527843,20
14,61,amygdala,R,img_0258,animal,False,7,55,resnet50 avgpool,all,-0.1635007437958572,0.04361540080906538,20
14,61,amygdala,R,img_0258,animal,False,7,55,resnet50 avgpool,same,0.24325638628366394,0.11034155237842747,20
14,61,amygdala,R,img_0258,animal,False,7,55,resnet50 avgpool,diff,-0.4663374167331384,-0.11530901245510099,20
14,61,amygdala,R,img_0258,animal,False,7,55,resnet50 avgpool,partial,-0.4311467041894229,-0.052395841800624655,20
14,61,amygdala,R,img_0258,animal,False,7,55,resnet50 avgpool,category,0.32401059883601874,0.16229425453527843,20
14,61,amygdala,R,img_0258,animal,False,7,55,alexnet conv1,all,-0.2708790527313985,0.04460808219514879,20
14,61,amygdala,R,img_0258,animal,False,7,55,alexnet conv1,same,0.20583232685540795,0.03147685294964679,20
14,61,amygdala,R,img_0258,animal,False,7,55,alexnet conv1,diff,-0.2392539996693764,-0.016977693669152714,20
14,61,amygdala,R,img_0258,animal,False,7,55,alexnet conv1,partial,-0.20922869803031413,-0.005931334006163318,20
14,61,amygdala,R,img_0258,animal,False,7,55,alexnet conv1,category,0.32401059883601874,0.16229425453527843,20
14,62,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,all,0.2851871520464762,0.010120657620436683,20
14,62,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,same,0.4065093803790199,0.15179910324878362,20
14,62,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,diff,-0.126783168347549,-0.16951388017045094,20
14,62,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,partial,0.1664041709776205,-0.11350765826831466,20
14,62,amygdala,R,img_0062,face_person,True,30,32,clip ln_post,category,0.23490484372166354,0.14936857920147706,20
14,62,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,all,0.2579348096306673,0.044992542446698605,20
14,62,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,same,-0.08067440845449127,-0.009913263793762655,20
14,62,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,diff,0.2175273894242932,0.030694455683059375,20
14,62,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,partial,0.12018591850400048,-0.03485581163726086,20
14,62,amygdala,R,img_0062,face_person,True,30,32,resnet50 avgpool,category,0.23490484372166354,0.14936857920147706,20
14,62,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,all,0.1095665736903247,0.06485715175007718,20
14,62,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,same,-0.028011947380031692,-0.015122160113658764,20
14,62,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,diff,-0.0018481511420925505,0.02530509343753523,20
14,62,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,partial,0.004693894638050242,0.01829492893445215,20
14,62,amygdala,R,img_0062,face_person,True,30,32,alexnet conv1,category,0.23490484372166354,0.14936857920147706,20
14,63,amygdala,R,img_0262,animal,False,7,55,clip ln_post,all,-0.2096611960827886,0.034706096124824296,20
14,63,amygdala,R,img_0262,animal,False,7,55,clip ln_post,same,-0.2882999880625789,0.1165204805462388,20
14,63,amygdala,R,img_0262,animal,False,7,55,clip ln_post,diff,-0.1879422956522421,0.005680959230521591,20
14,63,amygdala,R,img_0262,animal,False,7,55,clip ln_post,partial,-0.1878474294669076,-0.0096093233263673,20
14,63,amygdala,R,img_0262,animal,False,7,55,clip ln_post,category,-0.09491391891862391,0.06320382212658612,20
14,63,amygdala,R,img_0262,animal,False,7,55,resnet50 avgpool,all,-0.1813045447445657,-0.04611011837699635,20
14,63,amygdala,R,img_0262,animal,False,7,55,resnet50 avgpool,same,0.07207499701564472,0.21477345637456793,20
14,63,amygdala,R,img_0262,animal,False,7,55,resnet50 avgpool,diff,-0.18411788847327204,-0.17050248800732076,20
14,63,amygdala,R,img_0262,animal,False,7,55,resnet50 avgpool,partial,-0.1563506989430605,-0.09310877515446095,20
14,63,amygdala,R,img_0262,animal,False,7,55,resnet50 avgpool,category,-0.09491391891862391,0.06320382212658612,20
14,63,amygdala,R,img_0262,animal,False,7,55,alexnet conv1,all,0.11546116329644107,-0.06442020739810486,20
14,63,amygdala,R,img_0262,animal,False,7,55,alexnet conv1,same,0.30631873731649006,-0.23159947636238173,20
14,63,amygdala,R,img_0262,animal,False,7,55,alexnet conv1,diff,0.13935411301656556,-0.08432079445261893,20
14,63,amygdala,R,img_0262,animal,False,7,55,alexnet conv1,partial,0.14547308950754098,-0.085702092575661,20
14,63,amygdala,R,img_0262,animal,False,7,55,alexnet conv1,category,-0.09491391891862391,0.06320382212658612,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,clip ln_post,all,0.2810368023826928,-0.026672115558929965,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,clip ln_post,same,,0.055482858040352724,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,clip ln_post,diff,0.28302616606862974,-0.005913665381441111,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,clip ln_post,partial,0.2811259166156782,-0.02833275361883101,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,clip ln_post,category,0.08250251890842376,0.0035273496832506296,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,resnet50 avgpool,all,0.10466285227998758,-0.039554358866811815,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,resnet50 avgpool,same,,0.03936264892116022,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,resnet50 avgpool,diff,0.09706405564189728,-0.07105233117939636,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,resnet50 avgpool,partial,0.10072375994247416,-0.05882595835676365,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,resnet50 avgpool,category,0.08250251890842376,0.0035273496832506296,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,alexnet conv1,all,-0.07966496958826559,0.02143653142149592,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,alexnet conv1,same,,0.09997139945741035,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,alexnet conv1,diff,-0.08179257351959932,-0.022117204233802333,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,alexnet conv1,partial,-0.0826456782651486,0.01575160072512074,20
14,68,hippocampus,R,img_0017,scene_with_people,False,1,61,alexnet conv1,category,0.08250251890842376,0.0035273496832506296,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,clip ln_post,all,0.2742712321044868,0.068558946096454,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,clip ln_post,same,0.07717210620640258,-0.0970245214060342,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,clip ln_post,diff,0.07772187438067107,-0.04415138922298086,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,clip ln_post,partial,0.09219588896106,-0.034902864895299826,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,clip ln_post,category,0.2780882004414188,0.12635226363597765,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,resnet50 avgpool,all,0.20894334440612994,0.012669961573293437,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,resnet50 avgpool,same,-0.0604440485027026,-0.1526046608140575,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,resnet50 avgpool,diff,-0.01929266385335807,-0.07737126264143121,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,resnet50 avgpool,partial,-0.029843512633918417,-0.09815116395887982,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,resnet50 avgpool,category,0.2780882004414188,0.12635226363597765,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,alexnet conv1,all,0.11870462959624228,0.03538431390419088,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,alexnet conv1,same,0.262742026332781,0.0543993617716664,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,alexnet conv1,diff,-0.2906761353905949,0.04201320995669176,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,alexnet conv1,partial,-0.03796531673931501,-0.004005991129821123,20
14,69,hippocampus,R,img_0059,face_person,True,30,32,alexnet conv1,category,0.2780882004414188,0.12635226363597765,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,clip ln_post,all,0.01042019014979725,-0.11705814625873392,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,clip ln_post,same,,-0.024775557063071208,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,clip ln_post,diff,0.04156466143664017,-0.26362097995927286,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,clip ln_post,partial,-0.0055350901986778445,-0.13168990718000043,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,clip ln_post,category,-0.23271281117421092,-0.02290621213169084,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,resnet50 avgpool,all,0.14036906633828822,-0.066620665448169,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,resnet50 avgpool,same,,-0.12932400819566306,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,resnet50 avgpool,diff,0.1550293519363486,-0.058951488776128456,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,resnet50 avgpool,partial,0.17538925095151436,-0.06707861271831062,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,resnet50 avgpool,category,-0.23271281117421092,-0.02290621213169084,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,alexnet conv1,all,0.08743348870837159,-0.0290820213581701,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,alexnet conv1,same,,0.002023044013848828,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,alexnet conv1,diff,0.14012205754482063,-0.09180134282900475,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,alexnet conv1,partial,0.13087602353730082,-0.008314794109255669,20
15,2,amygdala,L,img_0048,scene_with_people,False,5,57,alexnet conv1,category,-0.23271281117421092,-0.02290621213169084,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,clip ln_post,all,-0.19665418586957656,0.06279710128363844,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,clip ln_post,same,,-0.0955071803064752,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,clip ln_post,diff,-0.22985786386985096,0.005344915494794055,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,clip ln_post,partial,-0.20391961365470435,-0.03602721288772266,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,clip ln_post,category,-0.03178453929212154,0.12557524402644998,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,resnet50 avgpool,all,-0.08582939616259541,0.0463758113067136,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,resnet50 avgpool,same,,-0.117605669843762,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,resnet50 avgpool,diff,-0.07254007094151305,0.023591891255701304,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,resnet50 avgpool,partial,-0.08015234207989798,-0.062274932451250375,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,resnet50 avgpool,category,-0.03178453929212154,0.12557524402644998,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,alexnet conv1,all,0.047216349312459806,0.0032106889604452916,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,alexnet conv1,same,,-0.12511743540958437,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,alexnet conv1,diff,0.0467852289292617,0.1290702744175773,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,alexnet conv1,partial,0.05108148298446881,-0.0526535044385283,20
15,8,amygdala,L,img_0024,vehicle,False,5,57,alexnet conv1,category,-0.03178453929212154,0.12557524402644998,20
16,7,amygdala,L,img_0020,face_person,True,23,30,clip ln_post,all,0.10467384371671393,-0.002443020182024247,20
16,7,amygdala,L,img_0020,face_person,True,23,30,clip ln_post,same,0.07568270138321828,-0.05162070519027928,20
16,7,amygdala,L,img_0020,face_person,True,23,30,clip ln_post,diff,0.004583934889912024,-0.20016969967425458,20
16,7,amygdala,L,img_0020,face_person,True,23,30,clip ln_post,partial,0.021404795082737245,-0.1517105716566542,20
16,7,amygdala,L,img_0020,face_person,True,23,30,clip ln_post,category,0.11122731043871889,0.13261399018490508,20
16,7,amygdala,L,img_0020,face_person,True,23,30,resnet50 avgpool,all,0.1624992041553893,0.015062463559592478,20
16,7,amygdala,L,img_0020,face_person,True,23,30,resnet50 avgpool,same,0.3474293137323578,0.11788234504980558,20
16,7,amygdala,L,img_0020,face_person,True,23,30,resnet50 avgpool,diff,-0.00985546001331085,-0.20974688772444164,20
16,7,amygdala,L,img_0020,face_person,True,23,30,resnet50 avgpool,partial,0.12788156059939532,-0.10892642254137823,20
16,7,amygdala,L,img_0020,face_person,True,23,30,resnet50 avgpool,category,0.11122731043871889,0.13261399018490508,20
16,7,amygdala,L,img_0020,face_person,True,23,30,alexnet conv1,all,0.11689338621629076,-0.024019540019435986,20
16,7,amygdala,L,img_0020,face_person,True,23,30,alexnet conv1,same,-0.008634939083991346,-0.09352205355863938,20
16,7,amygdala,L,img_0020,face_person,True,23,30,alexnet conv1,diff,0.2805368152626158,-0.11920421584848555,20
16,7,amygdala,L,img_0020,face_person,True,23,30,alexnet conv1,partial,0.14790984344468475,-0.11279834528433823,20
16,7,amygdala,L,img_0020,face_person,True,23,30,alexnet conv1,category,0.11122731043871889,0.13261399018490508,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,clip ln_post,all,0.17214598380870896,0.011596373897545675,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,clip ln_post,same,-0.28276908427801173,-0.18418176403559056,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,clip ln_post,diff,0.11394668465905108,0.08970972404039669,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,clip ln_post,partial,0.026729194048180596,-0.027611589361514262,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,clip ln_post,category,0.21115455618899015,0.03484140252879044,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,resnet50 avgpool,all,0.2335776807270806,0.02451934369835339,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,resnet50 avgpool,same,-0.07216502671678424,0.013735998416455546,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,resnet50 avgpool,diff,0.08985170863218925,0.045384351105698405,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,resnet50 avgpool,partial,0.11915346905862069,-0.0003143271200376486,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,resnet50 avgpool,category,0.21115455618899015,0.03484140252879044,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,alexnet conv1,all,0.2081493173508821,-0.08452897930900358,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,alexnet conv1,same,0.008836533883687867,-0.051321590658482005,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,alexnet conv1,diff,0.1067063224046739,-0.1151483812305601,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,alexnet conv1,partial,0.10431584042029321,-0.09758861437638264,20
16,9,amygdala,L,img_0035,landmark_place,False,16,37,alexnet conv1,category,0.21115455618899015,0.03484140252879044,20
16,13,amygdala,L,img_0026,object,False,0,53,clip ln_post,all,-0.050034199166396946,-0.010643171704290768,20
16,13,amygdala,L,img_0026,object,False,0,53,clip ln_post,same,,0.009077601724111857,20
16,13,amygdala,L,img_0026,object,False,0,53,clip ln_post,diff,-0.050034199166396946,-0.15121179699483553,20
16,13,amygdala,L,img_0026,object,False,0,53,clip ln_post,partial,,-0.07162154997070079,20
16,13,amygdala,L,img_0026,object,False,0,53,clip ln_post,category,,0.05251816531032618,20
16,13,amygdala,L,img_0026,object,False,0,53,resnet50 avgpool,all,0.013193949780180016,-0.009621662054263097,20
16,13,amygdala,L,img_0026,object,False,0,53,resnet50 avgpool,same,,0.09570184526276136,20
16,13,amygdala,L,img_0026,object,False,0,53,resnet50 avgpool,diff,0.013193949780180016,-0.1361928377713494,20
16,13,amygdala,L,img_0026,object,False,0,53,resnet50 avgpool,partial,,-0.057850631006119514,20
16,13,amygdala,L,img_0026,object,False,0,53,resnet50 avgpool,category,,0.05251816531032618,20
16,13,amygdala,L,img_0026,object,False,0,53,alexnet conv1,all,0.2713327204794163,0.011092393115896958,20
16,13,amygdala,L,img_0026,object,False,0,53,alexnet conv1,same,,0.24037595356053254,20
16,13,amygdala,L,img_0026,object,False,0,53,alexnet conv1,diff,0.2713327204794163,-0.15848271820481058,20
16,13,amygdala,L,img_0026,object,False,0,53,alexnet conv1,partial,,-0.009789686700867111,20
16,13,amygdala,L,img_0026,object,False,0,53,alexnet conv1,category,,0.05251816531032618,20
16,20,amygdala,R,img_0022,face_person,True,23,30,clip ln_post,all,-0.040751628403696005,0.014203944007219346,20
16,20,amygdala,R,img_0022,face_person,True,23,30,clip ln_post,same,-0.24689588146862793,-0.008240823983686158,20
16,20,amygdala,R,img_0022,face_person,True,23,30,clip ln_post,diff,0.0074338504354221,0.0358893977110854,20
16,20,amygdala,R,img_0022,face_person,True,23,30,clip ln_post,partial,-0.0544102777241911,0.022274026666912156,20
16,20,amygdala,R,img_0022,face_person,True,23,30,clip ln_post,category,-0.005006084200465757,0.002861748503919877,20
16,20,amygdala,R,img_0022,face_person,True,23,30,resnet50 avgpool,all,0.2140575585503594,0.0461163066979013,20
16,20,amygdala,R,img_0022,face_person,True,23,30,resnet50 avgpool,same,0.2941844071531433,0.03966190691295311,20
16,20,amygdala,R,img_0022,face_person,True,23,30,resnet50 avgpool,diff,0.2901454351764747,0.11059350288212758,20
16,20,amygdala,R,img_0022,face_person,True,23,30,resnet50 avgpool,partial,0.24447804625383232,0.07177452599859475,20
16,20,amygdala,R,img_0022,face_person,True,23,30,resnet50 avgpool,category,-0.005006084200465757,0.002861748503919877,20
16,20,amygdala,R,img_0022,face_person,True,23,30,alexnet conv1,all,-0.09099169565959585,0.013822662461474233,20
16,20,amygdala,R,img_0022,face_person,True,23,30,alexnet conv1,same,-0.37233491802123725,-0.11937802066267536,20
16,20,amygdala,R,img_0022,face_person,True,23,30,alexnet conv1,diff,0.02545530603644537,0.07942220586594728,20
16,20,amygdala,R,img_0022,face_person,True,23,30,alexnet conv1,partial,-0.10508695648998502,0.011387022619018115,20
16,20,amygdala,R,img_0022,face_person,True,23,30,alexnet conv1,category,-0.005006084200465757,0.002861748503919877,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,clip ln_post,all,0.2534391161888801,-0.026388583849800806,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,clip ln_post,same,,-0.035677989063285745,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,clip ln_post,diff,0.10937322455710956,0.053400369292398386,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,clip ln_post,partial,0.11639009442756867,0.08540301519486398,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,clip ln_post,category,0.39954813946328577,-0.10664047280529165,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,resnet50 avgpool,all,0.2877749862495349,-0.06674374584562295,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,resnet50 avgpool,same,,-0.026192404854845985,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,resnet50 avgpool,diff,0.12286803037311114,-0.01951379119303851,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,resnet50 avgpool,partial,0.13822446632096974,0.02163015344882672,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,resnet50 avgpool,category,0.39954813946328577,-0.10664047280529165,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,alexnet conv1,all,-0.055220158085782456,-0.009231259747481013,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,alexnet conv1,same,,0.109269308921577,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,alexnet conv1,diff,-0.11116890436327106,-0.010400272353990653,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,alexnet conv1,partial,-0.1106151258538707,0.047507137833223065,20
16,21,amygdala,R,img_0043,landscape_nature,False,5,48,alexnet conv1,category,0.39954813946328577,-0.10664047280529165,20
16,24,amygdala,R,img_0234,face_person,True,23,30,clip ln_post,all,0.5194385135022564,0.10294519106354869,20
16,24,amygdala,R,img_0234,face_person,True,23,30,clip ln_post,same,0.25643614633153167,0.07744751957641802,20
16,24,amygdala,R,img_0234,face_person,True,23,30,clip ln_post,diff,0.09195450452276538,-0.28263054603450255,20
16,24,amygdala,R,img_0234,face_person,True,23,30,clip ln_post,partial,0.2052388505014755,-0.21494086023145997,20
16,24,amygdala,R,img_0234,face_person,True,23,30,clip ln_post,category,0.5756494241644455,0.3226858454606335,20
16,24,amygdala,R,img_0234,face_person,True,23,30,resnet50 avgpool,all,0.5638453188844343,0.10919258191130606,20
16,24,amygdala,R,img_0234,face_person,True,23,30,resnet50 avgpool,same,0.1762379692934851,0.09383471818496013,20
16,24,amygdala,R,img_0234,face_person,True,23,30,resnet50 avgpool,diff,0.17944519814636742,-0.22478539892500976,20
16,24,amygdala,R,img_0234,face_person,True,23,30,resnet50 avgpool,partial,0.19152551126713452,-0.1785206512687039,20
16,24,amygdala,R,img_0234,face_person,True,23,30,resnet50 avgpool,category,0.5756494241644455,0.3226858454606335,20
16,24,amygdala,R,img_0234,face_person,True,23,30,alexnet conv1,all,0.22005590558022853,0.05725340044925198,20
16,24,amygdala,R,img_0234,face_person,True,23,30,alexnet conv1,same,-0.39356512805708044,-0.17821058604454623,20
16,24,amygdala,R,img_0234,face_person,True,23,30,alexnet conv1,diff,-0.24484002781911074,-0.09374294270364765,20
16,24,amygdala,R,img_0234,face_person,True,23,30,alexnet conv1,partial,-0.26898551991340847,-0.12072090767151873,20
16,24,amygdala,R,img_0234,face_person,True,23,30,alexnet conv1,category,0.5756494241644455,0.3226858454606335,20
16,30,amygdala,R,img_0004,face_person,True,23,30,clip ln_post,all,0.03904800741488792,-0.009317785382599173,20
16,30,amygdala,R,img_0004,face_person,True,23,30,clip ln_post,same,0.04292881112715795,0.08962669433290885,20
16,30,amygdala,R,img_0004,face_person,True,23,30,clip ln_post,diff,0.07810149625922475,0.03311949812909003,20
16,30,amygdala,R,img_0004,face_person,True,23,30,clip ln_post,partial,0.08467132631161917,0.05038921755429262,20
16,30,amygdala,R,img_0004,face_person,True,23,30,clip ln_post,category,-0.008833906504195108,-0.055543590355277415,20
16,30,amygdala,R,img_0004,face_person,True,23,30,resnet50 avgpool,all,0.09383788169336939,-0.005154821190432996,20
16,30,amygdala,R,img_0004,face_person,True,23,30,resnet50 avgpool,same,0.2914108708278839,0.028176406851099976,20
16,30,amygdala,R,img_0004,face_person,True,23,30,resnet50 avgpool,diff,0.12315134482613989,0.0773341570326225,20
16,30,amygdala,R,img_0004,face_person,True,23,30,resnet50 avgpool,partial,0.17172915095287908,0.05602737009679319,20
16,30,amygdala,R,img_0004,face_person,True,23,30,resnet50 avgpool,category,-0.008833906504195108,-0.055543590355277415,20
16,30,amygdala,R,img_0004,face_person,True,23,30,alexnet conv1,all,0.1673135563787658,0.04973282188601658,20
