subject,session,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region
2,2,9,135,5,0.9351851851851852,1.0875735721285613,0.3726273726273726,img_0030,1.217471592031895,0.0989010989010989,False,0.31392450142450146,0.9489682872570947,1.25,0.8575943732193732,0.8888888888888888,hippocampus,MTL
2,2,10,135,5,1.1666666666666667,1.4788208581572422,0.1958041958041958,img_0030,1.5170280719398477,0.04595404595404595,False,0.32217598577892703,0.9512674658774272,1.5740740740740742,1.0669452075702075,1.4444444444444444,hippocampus,MTL
2,2,11,135,5,19.74074074074074,0.3276843606375718,0.8601398601398601,img_0069,0.7959393235019792,0.1958041958041958,False,0.03018991877687527,0.9995614089239215,20.23148148148148,19.620694698819698,18.962962962962962,hippocampus,MTL
2,2,12,135,5,14.916666666666666,2.6352435627613042,0.04595404595404595,img_0085,3.636149022054015,0.002997002997002997,True,0.14980971896955486,0.9950958023083127,16.944444444444443,14.406001984126984,15.592592592592593,hippocampus,MTL
2,2,13,135,5,1.2222222222222223,1.058354411856931,0.3726273726273726,img_0071,1.1611298306374347,0.13086913086913088,False,0.24568459862577519,0.9578633238584502,1.5178571428571428,1.14494301994302,1.2592592592592593,hippocampus,MTL
2,2,14,135,5,0.6296296296296297,1.7789407791537917,0.13386613386613386,img_0023,2.1196029187213328,0.013986013986013986,False,0.4665217939027463,0.9080844443449587,1.0096153846153846,0.5386078042328042,0.6296296296296297,hippocampus,MTL
2,2,15,135,5,0.9907407407407407,1.4993651429695627,0.1928071928071928,img_0030,1.348893675730221,0.08391608391608392,False,0.2624898249898251,0.9558650589171613,1.25,0.9218877187627188,1.0,hippocampus,MTL
2,2,16,135,5,3.574074074074074,0.154732339000862,0.949050949050949,img_0023,0.6752726318166589,0.27372627372627373,False,0.0732787489116602,0.9985484906283882,3.798076923076923,3.519758597883598,3.7777777777777777,hippocampus,MTL
2,2,17,135,5,15.546296296296296,0.6405375217825089,0.6413586413586414,img_0030,0.7353939087040513,0.2047952047952048,False,0.04398959517494028,0.9984622821383647,16.11111111111111,15.402389855514855,16.925925925925927,hippocampus,MTL
2,2,18,135,5,4.666666666666667,0.772674688714047,0.5374625374625375,img_0030,0.9431732520672177,0.16883116883116883,False,0.0822967541717543,0.9952537464735719,5.0,4.588516229141229,4.074074074074074,vmPFC,MFC
2,2,19,135,5,0.9166666666666666,1.0118258486081972,0.45254745254745254,img_0085,0.7767317430653813,0.17782217782217782,False,0.3023034657650042,0.9192936772630581,1.2037037037037037,0.8398199023199023,0.9629629629629629,vmPFC,MFC
2,2,20,135,5,1.0925925925925926,3.4526013493558025,0.011988011988011988,img_0085,1.8007348134813272,0.014985014985014986,True,0.47939560439560436,0.8237063857296454,1.7592592592592593,0.9158781033781034,1.4444444444444444,vmPFC,MFC
2,2,21,135,5,0.4166666666666667,0.430987821380243,0.8651348651348651,img_0071,0.577980772934452,0.23176823176823177,False,0.420940170940171,0.8886370344135528,0.625,0.36191239316239315,0.4444444444444444,vmPFC,MFC
2,2,22,135,5,4.916666666666667,0.2456245329721653,0.9210789210789211,img_0069,0.3760463834405875,0.32667332667332666,False,0.06590953689167955,0.9954444050650814,5.185185185185185,4.843432030932031,3.888888888888889,vmPFC,MFC
2,2,23,135,5,2.9537037037037037,0.41699536856070013,0.8051948051948052,img_0023,0.7178033969932477,0.23376623376623376,False,0.11846405228758172,0.9920014824838501,3.269230769230769,2.8819444444444446,2.6296296296296298,vmPFC,MFC
