subject,region,n_units,n_images,text_variant,text_centering,image_space,rho_text,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
18,MFC,26,63,fine-only,centred,clip_embed,0.07886610305940432,0.10973673867386856,0.03736053671476166,0.08512556683061896,0.4100411767437983
18,MFC,26,63,fine-only,centred,clip_ln_post,0.07886610305940432,0.10628913752166468,0.03323475415707773,0.07879215116796827,0.46708416783979345
18,MFC,26,63,fine-only,centred,resnet50_avgpool,0.07886610305940432,0.0748478058476072,0.04799379495307399,0.04102806320795576,0.4998928926118678
20,MTL,1,63,identity+fine,raw,clip_embed,-0.021125676083970115,0.03717009058595586,-0.03708955855943571,0.048063366272772357,0.36139733524430445
20,MTL,1,63,identity+fine,raw,clip_ln_post,-0.021125676083970115,0.052854694711643495,-0.045530764118017375,0.06645716525913481,0.39177090243365204
20,MTL,1,63,identity+fine,raw,resnet50_avgpool,-0.021125676083970115,-0.01367136071799775,-0.021371048746873435,-0.014047645511042648,-0.017560812979071656
20,MTL,1,63,identity+fine,centred,clip_embed,-0.012024448920739155,0.03717009058595586,-0.030516043779618623,0.04655409704553477,0.4207606533555753
20,MTL,1,63,identity+fine,centred,clip_ln_post,-0.012024448920739155,0.052854694711643495,-0.04096003646123925,0.06574719805606533,0.45973994630482523
20,MTL,1,63,identity+fine,centred,resnet50_avgpool,-0.012024448920739155,-0.01367136071799775,-0.009005142475614515,-0.011109185858893757,0.24019146441470987
20,MTL,1,63,fine-only,raw,clip_embed,-0.05190227837209264,0.03717009058595586,-0.05064793616391165,0.03539510304269622,-0.03554824879051351
20,MTL,1,63,fine-only,raw,clip_ln_post,-0.05190227837209264,0.052854694711643495,-0.052751493921567326,0.0536887648650297,0.014566189822863238
20,MTL,1,63,fine-only,raw,resnet50_avgpool,-0.05190227837209264,-0.01367136071799775,-0.0505423033508985,-0.006872686237841172,0.1323313356425155
20,MTL,1,63,fine-only,centred,clip_embed,-0.011320794031975919,0.03717009058595586,-0.028501176528729747,0.04544133196179258,0.3982827495843801
20,MTL,1,63,fine-only,centred,clip_ln_post,-0.011320794031975919,0.052854694711643495,-0.03712586445468077,0.0635645772844038,0.4217950526014489
20,MTL,1,63,fine-only,centred,resnet50_avgpool,-0.011320794031975919,-0.01367136071799775,-0.007665727599915721,-0.01084034977770073,0.2918058246554015
20,MFC,6,63,identity+fine,raw,clip_embed,-0.004958704207730726,-0.014032173458869816,0.00012065157363374773,-0.013127525887327251,0.36139733524430445
20,MFC,6,63,identity+fine,raw,clip_ln_post,-0.004958704207730726,-0.012353840363050884,-0.000129163018672499,-0.011315849653752059,0.39177090243365204
20,MFC,6,63,identity+fine,raw,resnet50_avgpool,-0.004958704207730726,-0.016043685587427508,-0.005241927265575483,-0.016133450611870343,-0.017560812979071656
20,MFC,6,63,identity+fine,centred,clip_embed,-0.0007909646374844676,-0.014032173458869816,0.005636998349088014,-0.015101188803387015,0.4207606533555753
20,MFC,6,63,identity+fine,centred,clip_ln_post,-0.0007909646374844676,-0.012353840363050884,0.005505255986552015,-0.013501669477528181,0.45973994630482523
20,MFC,6,63,identity+fine,centred,resnet50_avgpool,-0.0007909646374844676,-0.016043685587427508,0.003155357333933163,-0.01633181270411047,0.24019146441470987
20,MFC,6,63,fine-only,raw,clip_embed,-0.012930577610148123,-0.014032173458869816,-0.013439213238736925,-0.014502210475480623,-0.03554824879051351
20,MFC,6,63,fine-only,raw,clip_ln_post,-0.012930577610148123,-0.012353840363050884,-0.012752955315338167,-0.012167799189780632,0.014566189822863238
20,MFC,6,63,fine-only,raw,resnet50_avgpool,-0.012930577610148123,-0.016043685587427508,-0.010904788210917078,-0.014460939523276038,0.1323313356425155
20,MFC,6,63,fine-only,centred,clip_embed,-0.0056077752421230965,-0.014032173458869816,-2.0718694314733868e-05,-0.012863140411645607,0.3982827495843801
20,MFC,6,63,fine-only,centred,clip_ln_post,-0.0056077752421230965,-0.012353840363050884,-0.00043787432038312096,-0.011016612447309311,0.4217950526014489
20,MFC,6,63,fine-only,centred,resnet50_avgpool,-0.0056077752421230965,-0.016043685587427508,-0.0009684006972548147,-0.015063113816801121,0.2918058246554015
21,MTL,10,63,identity+fine,raw,clip_embed,-0.001166411490035528,-0.005859503219357607,0.0011813830487449033,-0.005862501766517487,0.3851262555926657
21,MTL,10,63,identity+fine,raw,clip_ln_post,-0.001166411490035528,0.006672160427667173,-0.004375126408486066,0.007892919150099209,0.42019838187083336
21,MTL,10,63,identity+fine,raw,resnet50_avgpool,-0.001166411490035528,-0.00849319547651949,-0.0006716640652014361,-0.008439493504672215,0.05838998648752431
21,MTL,10,63,identity+fine,centred,clip_embed,0.01871437733012006,-0.005859503219357607,0.023567801372946617,-0.015479404674680647,0.4325321697247326
21,MTL,10,63,identity+fine,centred,clip_ln_post,0.01871437733012006,0.006672160427667173,0.017649347111734243,-0.0024036255020672284,0.4698815150522848
21,MTL,10,63,identity+fine,centred,resnet50_avgpool,0.01871437733012006,-0.00849319547651949,0.023297832212341985,-0.016271109522542192,0.3578830869467626
21,MTL,10,63,fine-only,raw,clip_embed,0.013160889536215404,-0.005859503219357607,0.013391139164943605,-0.006359891658045689,0.03763666281253811
21,MTL,10,63,fine-only,raw,clip_ln_post,0.013160889536215404,0.006672160427667173,0.012720629394305615,0.005755141782388072,0.07081311175777713
21,MTL,10,63,fine-only,raw,resnet50_avgpool,0.013160889536215404,-0.00849319547651949,0.015338104704737723,-0.011584001232826128,0.21432078487304904
21,MTL,10,63,fine-only,centred,clip_embed,0.014898267844804315,-0.005859503219357607,0.01942459099736609,-0.013773862340045333,0.4378166640515267
21,MTL,10,63,fine-only,centred,clip_ln_post,0.014898267844804315,0.006672160427667173,0.013333277029485552,-0.0005725162871486968,0.48152421859686867
21,MTL,10,63,fine-only,centred,resnet50_avgpool,0.014898267844804315,-0.00849319547651949,0.019895246762227585,-0.01568511660497041,0.3963857838053239
21,MTL_concept,4,63,identity+fine,raw,clip_embed,-0.006948357571835426,0.00884671884869719,-0.011221445109223053,0.012486122841664336,0.3851262555926657
21,MTL_concept,4,63,identity+fine,raw,clip_ln_post,-0.006948357571835426,0.008845857005194156,-0.011753813543988552,0.012966069276121834,0.42019838187083336
21,MTL_concept,4,63,identity+fine,raw,resnet50_avgpool,-0.006948357571835426,0.0010327494860706374,-0.007020641811188045,0.0014409572065422604,0.05838998648752431
21,MTL_concept,4,63,identity+fine,centred,clip_embed,-0.014463124263456546,0.00884671884869719,-0.02028610824627764,0.016752168655303924,0.4325321697247326
21,MTL_concept,4,63,identity+fine,centred,clip_ln_post,-0.014463124263456546,0.008845857005194156,-0.0210940696816166,0.017721678135319406,0.4698815150522848
21,MTL_concept,4,63,identity+fine,centred,resnet50_avgpool,-0.014463124263456546,0.0010327494860706374,-0.015884846246346142,0.006649957113748864,0.3578830869467626
21,MTL_concept,4,63,fine-only,raw,clip_embed,-0.002369126920365222,0.00884671884869719,-0.002704109528716753,0.008942245629488543,0.03763666281253811
21,MTL_concept,4,63,fine-only,raw,clip_ln_post,-0.002369126920365222,0.008845857005194156,-0.0030031859832657256,0.009036332354122548,0.07081311175777713
21,MTL_concept,4,63,fine-only,raw,resnet50_avgpool,-0.002369126920365222,0.0010327494860706374,-0.002652093813260273,0.001577154776791409,0.21432078487304904
21,MTL_concept,4,63,fine-only,centred,clip_embed,-0.014146266127355327,0.00884671884869719,-0.020043296979359665,0.016730388975408888,0.4378166640515267
21,MTL_concept,4,63,fine-only,centred,clip_ln_post,-0.014146266127355327,0.008845857005194156,-0.021001588463374285,0.017866964730185286,0.48152421859686867
21,MTL_concept,4,63,fine-only,centred,resnet50_avgpool,-0.014146266127355327,0.0010327494860706374,-0.015854366723649448,0.007233316843366085,0.3963857838053239
21,MFC,8,63,identity+fine,raw,clip_embed,-0.014009347721500625,-0.005530208120611026,-0.012872646888467374,-0.00014612525654841572,0.3851262555926657
21,MFC,8,63,identity+fine,raw,clip_ln_post,-0.014009347721500625,-0.021186710111569397,-0.005628930257731824,-0.016862422731186412,0.42019838187083336
21,MFC,8,63,identity+fine,raw,resnet50_avgpool,-0.014009347721500625,-0.02786540605155772,-0.012408267519250763,-0.027096285351416134,0.05838998648752431
21,MFC,8,63,identity+fine,centred,clip_embed,-0.02477038202671036,-0.005530208120611026,-0.024820621230131866,0.005751179680261571,0.4325321697247326
21,MFC,8,63,identity+fine,centred,clip_ln_post,-0.02477038202671036,-0.021186710111569397,-0.01678709600729304,-0.01081927808555916,0.4698815150522848
21,MFC,8,63,identity+fine,centred,resnet50_avgpool,-0.02477038202671036,-0.02786540605155772,-0.015853614884832924,-0.020354487984767293,0.3578830869467626
21,MFC,8,63,fine-only,raw,clip_embed,-0.010150383782954246,-0.005530208120611026,-0.009949446525188836,-0.005152097091845621,0.03763666281253811
21,MFC,8,63,fine-only,raw,clip_ln_post,-0.010150383782954246,-0.021186710111569397,-0.008673803689069927,-0.02052049898963056,0.07081311175777713
21,MFC,8,63,fine-only,raw,resnet50_avgpool,-0.010150383782954246,-0.02786540605155772,-0.004279308070396459,-0.026302473271087378,0.21432078487304904
21,MFC,8,63,fine-only,centred,clip_embed,-0.027130910094973613,-0.005530208120611026,-0.027484209304841047,0.007063448409617448,0.4378166640515267
21,MFC,8,63,fine-only,centred,clip_ln_post,-0.027130910094973613,-0.021186710111569397,-0.019320131727146115,-0.00927111702680499,0.48152421859686867
21,MFC,8,63,fine-only,centred,resnet50_avgpool,-0.027130910094973613,-0.02786540605155772,-0.01752748897007423,-0.018644698397991873,0.3963857838053239
