subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
4,46,amygdala,MTL,clip_rn50,attnpool,-0.39957919840571166,-0.22145322197048445,0.17954588032958088,-0.1781259764352272,0.9032258064516129
4,46,amygdala,MTL,facenet_vggface2,embed,-0.27437514267911844,-0.19583581219010993,0.13948725377845583,-0.07853933048900852,0.7096774193548387
4,49,vmPFC,MFC,alexnet,conv2,0.3016671905784061,-0.18000893847817787,0.14038388609707744,0.48167612905658397,0.03225806451612903
4,49,vmPFC,MFC,alexnet,conv4,0.3319503175913544,-0.1331141627351447,0.20468115697114783,0.4650644803264991,0.03225806451612903
4,49,vmPFC,MFC,alexnet,fc7,0.3029081726136181,-0.06797665030548594,0.12751567946268808,0.370884822919104,0.06451612903225806
4,49,vmPFC,MFC,alexnet,logits,0.4008853170364807,-0.1551966590231095,0.1629922514452729,0.5560819760595902,0.03225806451612903
4,49,vmPFC,MFC,vgg16,conv3_3,0.17524999716111048,-0.21234388665872614,0.13904730240753357,0.3875938838198366,0.03225806451612903
4,49,vmPFC,MFC,vgg16,conv5_3,0.45661712165119506,-0.13808659189342792,0.19434871382169244,0.5947037135446229,0.03225806451612903
4,49,vmPFC,MFC,vgg16,fc6,0.28590347166911384,-0.13517301359338157,0.1458899755877167,0.4210764852624954,0.03225806451612903
4,49,vmPFC,MFC,resnet18,layer2,0.23956718694109674,-0.14285666440069092,0.14647575332489127,0.3824238513417877,0.03225806451612903
4,49,vmPFC,MFC,resnet18,layer4,0.234299328652771,-0.2238375842340137,0.13288057684493867,0.4581369128867847,0.03225806451612903
4,49,vmPFC,MFC,resnet18,logits,0.3745314308535003,-0.08905728078651311,0.16120233899609632,0.4635887116400134,0.03225806451612903
4,49,vmPFC,MFC,convnext_tiny,stage2,0.248760058141504,-0.19174621723842555,0.1615445197483028,0.4405062753799296,0.03225806451612903
4,49,vmPFC,MFC,convnext_tiny,stage4,0.1084857355090414,-0.18974769050302537,0.1198067696933221,0.29823342601206676,0.03225806451612903
4,49,vmPFC,MFC,convnext_tiny,logits,0.21789085054403462,-0.1546925149492601,0.18797897667993743,0.37258336549329474,0.06451612903225806
