criterion,family,depth,view,layer_small,layer_large,unit_of_inference,small,large
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,10-67,0.07289256784786904,0.11248099213103983
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,10-70,-0.022974739814775238,-0.00904134130949349
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,10-71,0.04051213716576182,0.005272127439379962
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-6,0.03632324908512316,-0.08149019678306742
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-11,0.27467941531649503,0.2708947627474033
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-12,0.30136720427842306,0.31122993444623664
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-13,-0.06926856259728933,-0.0879869773300156
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-17,-0.45146076503415217,-0.4395060778844875
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-18,0.20222251785477705,0.22271229191282274
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-25,0.06645397094741466,0.10115967734178527
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-28,0.02713632930723287,0.18338043382549762
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-31,-0.013208070743124266,-0.0053801214803073745
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-34,-0.02426065001419844,-0.07637050452386217
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-65,-0.0378073505642154,-0.020555206052721944
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,11-68,0.06328862153724349,0.13945294180933665
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,12-14,0.14209588458754585,0.08451504775197999
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,12-15,0.29411643743615573,0.15816206212036366
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-17,0.06368873010131283,-0.026307859602245267
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-18,-0.09859149417302578,-0.12691542560211452
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-19,0.3383123840555208,0.34554019735805624
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-20,0.12784544995720365,0.09156946286067309
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-25,0.03506788072770905,0.0040776605497336105
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-26,0.040209111838228576,0.03391771768309881
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-28,-0.022002963638295583,-0.09968897778184906
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-30,-0.11381356387413342,-0.04883525800486903
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-31,0.12222234050243982,0.0845059850635501
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-32,0.12615706829767548,0.10647585732202046
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-33,0.13301250620616975,0.15061264010721426
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-35,0.15038457106435418,0.15754454058359585
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-37,0.05394366548843738,0.20598555703073976
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-46,0.015044700355565314,0.04156288431562741
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-75,0.5800852512539078,0.5118295527938098
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-77,0.11604388259919739,0.05891613661808609
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-78,0.34690112573148923,0.2802768934936996
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-80,0.14210881962055316,0.18002478076775266
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-82,0.3754455440236466,0.35731639582288244
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-83,0.275177406782002,0.39936003138105924
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-84,0.3356720350944037,0.29012070439101434
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-85,0.49996235921497134,0.5508961190684574
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-86,0.5645125562756446,0.5442513672223507
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-88,0.26047907153783045,0.3252694398182033
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-89,0.3543471861864386,0.35931958069784325
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-90,0.7159336812424246,0.7095010999832435
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-92,0.32642189084734297,0.29264801156682163
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-93,0.4261354775287075,0.4086220175552243
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-94,0.41909475436052196,0.5649995743272246
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-95,0.052982964808722235,0.08671402236407273
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-97,0.48798981869571967,0.47424647321164065
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,13-98,0.29034951501358874,0.3201942866063488
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-14,0.20730239727876285,0.2725007169681888
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-15,-0.005204073225441978,-0.13416354632419927
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-16,0.12358352518946139,0.09617137700957673
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-17,-0.062369702334906726,-0.029639541726986546
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-18,-0.10414558532650159,-0.08259909386797483
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-19,-0.09988547281616843,-0.10783236001131512
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-45,0.018257870317144577,0.05679091410535599
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-46,0.07476553891689808,0.020964465598696438
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-47,0.17007296542197012,0.18025887149689337
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-48,0.1734934681060683,0.12198720103144178
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-49,0.26067463548370773,0.2936781269092008
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-50,0.2993322541197542,0.2773935226686061
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-51,0.08888961952351705,0.015719055623942983
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-52,-0.04420739250350846,-0.07634888809839384
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-53,0.5363211991388017,0.49417429857234896
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-55,0.3731227103877913,0.39449860345814686
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-56,0.405791022590219,0.3818761135742864
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-59,0.3391343319305528,0.3652371082782975
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-60,0.6149902164584481,0.5937950360579691
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-61,-0.071742525122138,-0.10502352145888474
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-62,0.12496566680260333,0.12934731665198526
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-63,0.013250058607366914,-0.032196879456672774
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-68,-0.1020115616914716,-0.03719381939889547
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,14-69,0.19164696039954068,0.21433900938777734
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,15-2,0.11887110122341525,0.1075151172980294
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,15-8,-0.10962847250068163,-0.0914291788303804
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-7,0.20189169539978777,0.18892655369684697
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-9,0.15357924229592912,0.15567809133650423
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-13,0.09419966093057096,0.05526037407932539
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-20,0.07242030679502594,0.04809097640475967
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-21,0.15616761606410753,0.21397306318975104
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-24,0.37661007946394276,0.41039962137747255
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,16-30,0.05221393242807526,0.032219717113017465
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-5,0.1541139527936371,0.20121553391577618
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-13,0.02518836895161236,-0.01376964169354809
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-14,0.06320469286389795,-0.037765248731705815
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-16,-0.04215293379036251,-0.05019914729198793
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-17,0.07271817023843043,0.10892480636343507
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-18,-0.09204453947635087,-0.09255490565032563
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-19,-0.10893286954237585,-0.051933991239147964
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-20,-0.028385900963827957,-0.05625802996450971
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-22,-0.13880222299878753,-0.10334856670694366
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-23,-0.07145205838401819,-0.020000414474002935
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-24,-0.08813479792720694,-0.08177534785855774
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-28,-0.014656140276426192,-0.011100811308846364
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-29,-0.046642778546519624,-0.01851064248760091
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-30,-0.005419016291992552,-0.01476746145922141
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,18-37,0.08759341677251978,0.14912703081462886
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,21-0,-0.1481045887918361,-0.1652934810604897
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,21-2,0.1793823571924695,0.18716031438875463
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,21-4,-0.22467046002963553,-0.2534646505224725
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),¼ depth,gap,block2,block5,21-14,-0.019831745939677667,-0.06638336331716531
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,1,0.0031366673473780513,-0.015754104559485272
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,2,0.019874289992380213,0.03491495244544083
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,3,0.034418495147399024,0.033935791905112186
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4,0.033313001236904914,0.020132482196665177
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,5,0.004766249097529034,0.009369142605478113
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,7,0.01997650405998672,0.023599471865520142
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,8,0.0012169394850959096,-0.005225143899118812
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,9,-0.02055757156421223,-0.01217082403442686
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,10,-0.04270877400116559,-0.028552760880060597
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,11,0.04367691583203487,0.025968741416199804
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,12,0.027687793798422882,0.02920110883270834
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,13,0.20976796447217533,0.12132479000595062
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,14,0.12813866489119818,0.0592937810764658
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,15,-0.0003391362239055374,-0.01620096316665802
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,16,0.08746719532531695,0.06363145363356178
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,17,0.012276269880777015,0.016549201539700523
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,18,0.02485357391648004,0.018937907497328384
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,20,-0.10179979451459326,-0.14772734288806047
RSA (MTL),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,21,-0.015662586444997552,-0.0054100333069167835
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,1-34,0.12647833560420219,-0.1459695145160938
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,1-36,0.22441222346201145,0.07254161709616405
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,1-38,0.12654692769725714,0.07839637806984355
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,2-0,-0.013024230828470132,-0.026892861691006107
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,3-39,0.06362347255032759,0.2604617516964921
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-8,0.2584121786355818,0.15273620071885888
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-13,-0.26554549367644087,-0.17664084207250527
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-15,0.20818638325164943,0.060303136073257574
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-25,0.24253037947536615,0.11588654259755732
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-33,0.14653146171683454,0.09514211695580503
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-39,0.3239521427362955,0.25454851068414847
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-40,0.10757252400933782,0.20382828684376997
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-41,0.5033289376978733,0.3761078265137531
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-43,0.32900245003260387,0.362497201577638
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-44,0.22683763622449393,0.1894302081519372
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-45,0.015803455208771966,0.1079292263844112
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,4-46,0.08836625658851022,0.022244977787038163
similarity tuning (MTL concept cells),CLIP ViT (B/32 → L/14),½ depth,cls,block5,block11,5-5,0.21073137813044432,0.15553742316382377
