subject,session,task,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region,hemisphere,category,attr_famous,attr_face_visible,attr_child,attr_smiling,attr_emotional,attr_single_object,attr_natural,attr_indoor,attr_text_present,attr_colorful
13,2,sternberg,30,270,5,1.4953703703703705,14.281329150271638,0.0009990009990009,img_0004,6.119742032191502,0.0009990009990009,True,0.51786399823783,0.8690763712699406,2.5721153846153846,1.2401094276094276,1.1666666666666667,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
13,2,sternberg,31,270,5,0.4675925925925926,2.6213677872485217,0.0299700299700299,img_0020,1.4640435251545492,0.0399600399600399,True,0.4785865649502012,0.7835533788390516,0.7638888888888888,0.3983019295519295,1.0925925925925926,hippocampus,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,33,270,5,3.115740740740741,3.353966640518316,0.0099900099900099,img_0020,2.5223267016856212,0.0059940059940059,True,0.2873616383616383,0.9714016917899144,4.050925925925926,2.886845214970214,2.8703703703703702,hippocampus,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,34,270,5,2.759259259259259,4.999587897497039,0.0009990009990009,img_0056,4.17645600796872,0.0009990009990009,True,0.4523708911409446,0.9196349373754537,4.328703703703703,2.3705241517741515,3.7777777777777777,hippocampus,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,35,270,5,5.601851851851852,2.9876384427473845,0.0169830169830169,img_0269,1.7326670539144926,0.0339660339660339,True,0.1505055708180709,0.9829601329183216,6.363636363636363,5.40587364024864,6.314814814814815,hippocampus,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,2,sternberg,38,270,5,1.5092592592592593,2.312114858232315,0.0489510489510489,img_0020,1.987054065089893,0.0269730269730269,True,0.2576880436636533,0.9669555034513618,1.898148148148148,1.4090180652680653,1.5185185185185186,hippocampus,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,45,270,5,0.5370370370370371,2.601149491566976,0.0409590409590409,img_0020,2.0649554499526417,0.0119880119880119,True,0.4453040015540017,0.8870339799284733,0.8333333333333334,0.4622466653716653,0.5185185185185185,preSMA,MFC,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
14,1,screening,14,378,63,10.757275132275131,1.5133253142064824,0.0089910089910089,img_0261,6.306796537408963,0.0009990009990009,True,0.3683791318199922,0.9570794287519544,16.875,10.658602150537634,9.193121693121691,hippocampus,MTL,L,animal,0.68514895,0.106222674,0.03898643,0.6454203,0.34989446,0.6648944,0.62919366,0.29112726,0.1511998,0.29870304
14,1,screening,15,378,63,1.636904761904762,1.3895256505148763,0.0349650349650349,img_0017,2.206426872159072,0.0129870129870129,True,0.7408231368186874,0.7600714704486445,6.041666666666667,1.5658602150537635,1.2566137566137563,hippocampus,MTL,L,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
14,1,screening,16,378,63,0.8961640211640212,3.129720552470956,0.0009990009990009,img_0015,3.1455102958896184,0.0009990009990009,True,0.897994768962511,0.3499640224347519,7.708333333333333,0.7862903225806451,0.6349206349206349,hippocampus,MTL,L,face_person,0.95882034,0.98460126,0.15472765,0.08937477,0.7477498,0.9485796,0.43129504,0.5526161,0.37468162,0.8069885
14,1,screening,17,378,63,1.8716931216931216,2.0775359502526274,0.0009990009990009,img_0255,1.6855879369906486,0.0289710289710289,True,0.6900921658986175,0.7497811667673067,5.833333333333333,1.8077956989247308,2.0238095238095237,hippocampus,MTL,L,face_person,0.9072776,0.684121,0.023487216,0.3896431,0.21842894,0.7754617,0.32658175,0.6508076,0.5356911,0.64789003
14,1,screening,18,378,63,3.128306878306878,2.0009890124778145,0.0019980019980019,img_0006,2.1233164489351024,0.0049950049950049,True,0.6914893617021277,0.7911013518052951,9.791666666666666,3.0208333333333335,2.9497354497354498,hippocampus,MTL,L,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,1,screening,19,378,63,0.8167989417989417,1.3976243537506856,0.0389610389610389,img_0265,1.908253404991548,0.0009990009990009,True,0.856774193548387,0.4502077291477571,5.208333333333333,0.745967741935484,1.0714285714285714,hippocampus,MTL,L,vehicle,0.6987954,0.78298414,0.09706392,0.094678834,0.43425137,0.93062335,0.22286822,0.2717689,0.69512796,0.5166745
14,1,screening,45,378,63,0.658068783068783,2.120674356699219,0.0009990009990009,img_0020,4.893907732475607,0.0009990009990009,True,0.8273244781783681,0.5719629677773448,3.5416666666666665,0.6115591397849465,0.6084656084656085,amygdala,MTL,R,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
14,1,screening,46,378,63,0.2149470899470899,4.26243918394056,0.0009990009990009,img_0017,2.35872365072344,0.0009990009990009,True,0.9741935483870968,0.0919938162736516,5.208333333333333,0.1344086021505376,0.1851851851851851,amygdala,MTL,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
14,1,screening,47,378,63,0.3373015873015873,3.314302026834156,0.0009990009990009,img_0003,4.032370606367993,0.0009990009990009,True,0.8895781637717122,0.3590062111801241,2.7083333333333335,0.2990591397849462,0.1984126984126984,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,1,screening,48,378,63,10.261243386243386,3.974310748698583,0.0009990009990009,img_0017,3.1346614713970085,0.0079920079920079,True,0.4408602150537632,0.9039804073606844,18.125,10.13440860215054,7.751322751322752,amygdala,MTL,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
14,1,screening,49,378,63,5.816798941798941,4.092495447473625,0.0009990009990009,img_0001,5.831312343322521,0.0009990009990009,True,0.7628168202764977,0.6836072661970803,23.333333333333332,5.534274193548388,5.052910052910053,amygdala,MTL,R,face_person,0.9486815,0.99914527,0.090370744,0.1325334,0.19961315,0.94870263,0.8000105,0.7424848,0.83799994,0.34160134
14,1,screening,50,378,63,1.9973544973544977,1.4007371471774193,0.0349650349650349,img_0002,2.0823841451070284,0.0139860139860139,True,0.5290322580645161,0.8368107165795026,4.166666666666667,1.9623655913978495,1.8650793650793651,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
14,1,screening,51,378,63,2.761243386243386,3.1615618073592695,0.0009990009990009,img_0006,6.23195138169705,0.0009990009990009,True,0.7233520336605891,0.6907848131866606,9.583333333333334,2.6512096774193545,2.751322751322751,amygdala,MTL,R,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,1,screening,52,378,63,0.6150793650793651,1.4478444377449566,0.0279720279720279,img_0002,1.9736061388665629,0.0099900099900099,True,0.7661290322580645,0.5001301066874836,2.5,0.5846774193548387,0.8994708994708994,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
14,1,screening,53,378,63,11.66005291005291,5.432799600480679,0.0009990009990009,img_0022,2.7281950064838325,0.0019980019980019,True,0.5752688172043011,0.8023094828314972,26.875,11.414650537634406,8.822751322751323,amygdala,MTL,R,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
14,1,screening,55,378,63,1.1441798941798942,2.119768061850168,0.0009990009990009,img_0023,4.180015733239755,0.0009990009990009,True,0.7624633431085044,0.7017185997983634,4.583333333333333,1.0887096774193548,1.1111111111111112,amygdala,MTL,R,face_person,0.8336177,0.99621636,0.06072361,0.9193889,0.0756896,0.9490557,0.82760406,0.37502757,0.7744968,0.22364683
14,1,screening,56,378,63,1.001984126984127,1.3669684451085542,0.0449550449550449,img_0002,3.6640378342928734,0.0029970029970029,True,0.6670506912442397,0.7469429596543898,2.9166666666666665,0.9711021505376344,0.8068783068783069,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
14,1,screening,59,378,63,4.255952380952381,3.0283884486050736,0.0009990009990009,img_0062,3.0614468482295663,0.0039960039960039,True,0.710863377609108,0.8220997288568666,14.166666666666666,4.096102150537634,3.4788359788359786,amygdala,MTL,R,face_person,0.90772605,0.99018174,0.076931566,0.08188151,0.22587685,0.9137907,0.5586694,0.1239228,0.49907348,0.6611251
14,1,screening,60,378,63,0.925925925925926,2.0971106823993804,0.0009990009990009,img_0003,2.055883619220322,0.0119880119880119,True,0.6687344913151365,0.6770644420263568,2.7083333333333335,0.8971774193548386,0.5555555555555556,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,1,screening,61,378,63,0.3075396825396825,1.9769289217379369,0.0009990009990009,img_0258,2.615266141339587,0.0019980019980019,True,0.8286290322580645,0.4303627407075685,1.6666666666666667,0.2856182795698925,0.2248677248677248,amygdala,MTL,R,animal,0.551845,0.04227043,0.047470786,0.13210003,0.7272133,0.42675126,0.8689053,0.29976216,0.12524225,0.02623658
14,1,screening,62,378,63,1.6402116402116402,8.224163902376583,0.0009990009990009,img_0062,8.321380123658466,0.0009990009990009,True,0.8891449052739375,0.3746896826919855,13.125,1.4549731182795698,1.335978835978836,amygdala,MTL,R,face_person,0.90772605,0.99018174,0.076931566,0.08188151,0.22587685,0.9137907,0.5586694,0.1239228,0.49907348,0.6611251
14,1,screening,63,378,63,1.197089947089947,1.605848778297965,0.0119880119880119,img_0262,3.4203674721176074,0.0019980019980019,True,0.7088285229202037,0.7658554830867056,3.9583333333333335,1.1525537634408602,1.3492063492063493,amygdala,MTL,R,animal,0.27515823,0.16403306,0.22460836,0.23441519,0.55471075,0.7240517,0.69231504,0.1843464,0.45689908,0.43707484
14,1,screening,68,378,63,2.6884920634920637,2.2806466922853197,0.0009990009990009,img_0017,2.6374243009429645,0.0079920079920079,True,0.718108504398827,0.787123672336366,9.166666666666666,2.584005376344086,2.3015873015873014,hippocampus,MTL,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
14,1,screening,69,378,63,10.866402116402115,1.4037217566983704,0.0439560439560439,img_0059,2.7004923162572423,0.0119880119880119,True,0.2999128160418482,0.96694867929043,15.416666666666666,10.793010752688172,9.365079365079366,hippocampus,MTL,R,face_person,0.2827985,0.93953395,0.11928524,0.40688634,0.6001019,0.9725848,0.10338667,0.48648685,0.88020927,0.62989336
14,2,sternberg,11,270,5,0.9722222222222222,38.14215829076698,0.0009990009990009,img_0003,7.858507257268894,0.0009990009990009,True,0.8096894874672653,0.5304667488653011,2.8125,0.5352483164983165,0.5925925925925926,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,2,sternberg,12,270,5,5.648148148148148,27.6203285317047,0.0009990009990009,img_0001,6.14161074186763,0.0009990009990009,True,0.4075728895701721,0.9008216896297692,8.363636363636363,4.954844923594925,4.425925925925926,amygdala,MTL,R,face_person,0.9486815,0.99914527,0.090370744,0.1325334,0.19961315,0.94870263,0.8000105,0.7424848,0.83799994,0.34160134
14,2,sternberg,13,270,5,2.814814814814815,134.37526609923012,0.0009990009990009,img_0001,13.608698551019367,0.0009990009990009,True,0.9054836086086088,0.3659826733878951,10.090909090909092,0.9537563131313131,1.8888888888888888,amygdala,MTL,R,face_person,0.9486815,0.99914527,0.090370744,0.1325334,0.19961315,0.94870263,0.8000105,0.7424848,0.83799994,0.34160134
14,2,sternberg,14,270,5,2.634259259259259,7.088630464797217,0.0009990009990009,img_0001,4.035460211436421,0.0009990009990009,True,0.4376710602131951,0.9311344737814682,4.045454545454546,2.2748761655011656,2.314814814814815,amygdala,MTL,R,face_person,0.9486815,0.99914527,0.090370744,0.1325334,0.19961315,0.94870263,0.8000105,0.7424848,0.83799994,0.34160134
14,2,sternberg,15,270,5,1.7546296296296295,61.034089662209475,0.0009990009990009,img_0006,9.105041574733502,0.0009990009990009,True,0.8101740120344771,0.5368698465577116,4.976851851851852,0.9447358197358195,1.148148148148148,amygdala,MTL,R,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,2,sternberg,16,270,5,2.7731481481481484,114.79527743415736,0.0009990009990009,img_0002,14.261541082994508,0.0009990009990009,True,0.8559087054517864,0.4552609510877095,8.704545454545455,1.2542492229992228,1.9814814814814816,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
14,2,sternberg,17,270,5,8.810185185185185,76.52505764394469,0.0009990009990009,img_0022,10.839514973096987,0.0009990009990009,True,0.6576234239575884,0.7532359469475016,18.564814814814813,6.356157731157731,5.7592592592592595,amygdala,MTL,R,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
14,2,sternberg,18,270,5,2.4814814814814814,4.858677249493084,0.0019980019980019,img_0006,1.807513092627627,0.0369630369630369,True,0.206658380681818,0.962625801259126,2.962962962962963,2.350641835016835,2.092592592592593,amygdala,MTL,R,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,2,sternberg,19,270,5,0.3657407407407407,17.61750390563452,0.0009990009990009,img_0022,5.1622359277599505,0.0009990009990009,True,0.8293966671626246,0.5056422304469748,1.087962962962963,0.1856101074851074,0.3333333333333333,amygdala,MTL,R,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
14,2,sternberg,20,270,5,1.4537037037037035,20.543452965374932,0.0009990009990009,img_0002,7.0238722828992115,0.0009990009990009,True,0.6327795446012501,0.7802308168447104,2.9318181818181817,1.0766236078736078,0.9444444444444444,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
14,2,sternberg,23,270,5,2.037037037037037,3.772271003568423,0.0019980019980019,img_0022,2.0450629044784576,0.0239760239760239,True,0.2002763902763902,0.9667348253155128,2.4305555555555554,1.9437726625226623,2.259259259259259,amygdala,MTL,R,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
14,2,sternberg,24,270,5,0.6481481481481481,15.26174951987156,0.0009990009990009,img_0003,5.16032713271691,0.0009990009990009,True,0.7075677409010743,0.6799690376438852,1.5144230769230769,0.4428661616161616,0.6481481481481481,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,2,sternberg,25,270,5,2.7685185185185186,11.649748436407531,0.0009990009990009,img_0003,4.645548000061949,0.0009990009990009,True,0.4231976911976912,0.916668619461392,4.206730769230769,2.4264520202020203,2.6666666666666665,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,2,sternberg,26,270,5,0.6990740740740741,12.256750243795318,0.0009990009990009,img_0003,4.713596148594583,0.0009990009990009,True,0.6836363636363636,0.7182107947336377,1.5625,0.4943181818181818,0.5925925925925926,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,2,sternberg,27,270,5,1.6342592592592593,10.640401501654178,0.0009990009990009,img_0003,5.381364357752193,0.0009990009990009,True,0.5123679321955183,0.8870664328401244,2.7884615384615383,1.359743265993266,1.4444444444444444,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
14,2,sternberg,28,270,5,1.3425925925925926,15.460658502422378,0.0009990009990009,img_0006,4.569692748016353,0.0009990009990009,True,0.5752444314944315,0.7883633760798372,2.5,1.061888921263921,1.037037037037037,amygdala,MTL,R,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,2,sternberg,34,270,5,1.1574074074074074,56.00027681054211,0.0009990009990009,img_0022,8.06965581965179,0.0009990009990009,True,0.946797134903931,0.2887997915558981,4.768518518518518,0.2536988474488474,0.5370370370370371,hippocampus,MTL,L,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
14,2,sternberg,36,270,5,1.5787037037037035,5.174612467671784,0.0009990009990009,img_0006,3.337260300381176,0.0009990009990009,True,0.5151027851458886,0.8865931948244725,2.685185185185185,1.3020388176638176,1.7037037037037035,hippocampus,MTL,L,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,2,sternberg,38,270,5,2.689814814814815,11.342677935788656,0.0009990009990009,img_0006,4.319571157120365,0.0009990009990009,True,0.6075081997648369,0.8164136677567841,5.231481481481482,2.0533135845635844,2.185185185185185,hippocampus,MTL,L,face_person,0.8025528,0.9850697,0.055469826,0.37583888,0.54303795,0.98062736,0.41214326,0.21199995,0.5799009,0.53006834
14,2,sternberg,39,270,5,1.0,2.482914230692603,0.0419580419580419,img_0022,1.8861246416387285,0.0039960039960039,True,0.6171801727684081,0.7666159387984203,1.9675925925925928,0.7532334563584564,0.8888888888888888,hippocampus,MTL,L,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
15,1,screening,2,378,63,2.5363756613756614,1.4404991758888577,0.0299700299700299,img_0048,2.011525472920857,0.0319680319680319,True,0.5212903225806451,0.9058027582617748,5.208333333333333,2.493279569892473,2.685185185185185,amygdala,MTL,L,face_person,0.44807673,0.6308106,0.21812758,0.39591807,0.47499454,0.964328,0.040359285,0.15256438,0.62689674,0.17412728
15,1,screening,8,378,63,1.097883597883598,1.3539668700959075,0.0399600399600399,img_0024,2.6543802357246924,0.0109890109890109,True,0.6591397849462365,0.8160388533522862,3.125,1.0651881720430108,0.925925925925926,amygdala,MTL,L,vehicle,0.79076517,0.46354952,0.13051295,0.7274282,0.1572283,0.89270824,0.3592495,0.82854277,0.65431124,0.487184
15,2,sternberg,30,270,5,2.3055555555555554,9.483804182795032,0.0009990009990009,img_0292,4.845954858490615,0.0009990009990009,True,0.454156139690731,0.9185663216923494,3.613636363636364,1.9724812224812225,2.1296296296296298,hippocampus,MTL,L,vehicle,0.116569206,0.60916185,0.1532081,0.31702924,0.046963923,0.77989763,0.05218451,0.72449505,0.98162377,0.98596513
15,2,sternberg,32,270,5,5.606481481481482,2.7048393939762483,0.0299700299700299,img_0284,2.4971281876285416,0.0029970029970029,True,0.2208374958374959,0.986698500436422,6.805555555555555,5.302633708883708,5.425925925925926,hippocampus,MTL,L,face_person,0.8065403,0.9926577,0.35151842,0.40375325,0.048212245,0.96671003,0.56541264,0.23815577,0.32825893,0.29270148
15,2,sternberg,44,270,5,0.2962962962962963,2.5726355029745323,0.0289710289710289,img_0058,1.5839170177642363,0.0359640359640359,True,0.527407819453274,0.8059561366623742,0.5092592592592593,0.2406719437969438,0.4259259259259259,preSMA,MFC,R,face_person,0.91412383,0.99380624,0.046200708,0.16305774,0.40037104,0.9633097,0.67411673,0.27816448,0.15831943,0.725436
15,2,sternberg,47,270,5,1.2222222222222223,4.299238840157059,0.0009990009990009,img_0026,3.010971902396348,0.0009990009990009,True,0.4789926973835019,0.9024729039820268,1.9772727272727273,1.0301735301735302,1.5,preSMA,MFC,R,object,0.44052282,0.7384094,0.06463007,0.57731247,0.026779408,0.9868951,0.1392836,0.24755655,0.8825351,0.14410484
16,1,screening,7,324,54,0.4398148148148148,3.65560408880082,0.0009990009990009,img_0020,3.4895945114127587,0.0009990009990009,True,0.929245283018868,0.2858273950910531,5.0,0.3537735849056604,0.3703703703703703,amygdala,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
16,1,screening,9,324,54,6.0455246913580245,1.5837362344795685,0.0139860139860139,img_0035,2.296895560273215,0.0129870129870129,True,0.5640058055152396,0.8571378205598106,13.541666666666666,5.904088050314464,5.092592592592593,amygdala,MTL,L,landmark_place,0.3782289,0.15543568,0.027438924,0.42133367,0.30209902,0.5348726,0.06909789,0.052241717,0.73390424,0.53354794
16,1,screening,13,324,54,0.2546296296296296,3.593481989708384,0.0009990009990009,img_0026,4.07936114111175,0.0009990009990009,True,0.9410377358490566,0.2240740740740741,3.3333333333333335,0.1965408805031446,0.2469135802469135,amygdala,MTL,L,object,0.44052282,0.7384094,0.06463007,0.57731247,0.026779408,0.9868951,0.1392836,0.24755655,0.8825351,0.14410484
16,1,screening,20,324,54,2.820216049382716,1.4405247920640154,0.0449550449550449,img_0022,4.017104703874084,0.0009990009990009,True,0.5080363382250175,0.9069355763975874,5.625,2.767295597484277,2.962962962962963,amygdala,MTL,R,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
16,1,screening,21,324,54,5.910493827160494,3.2254224312553426,0.0009990009990009,img_0043,3.3565857315470597,0.0039960039960039,True,0.6117459473824075,0.8695116113993405,14.791666666666666,5.742924528301888,4.907407407407407,amygdala,MTL,R,landscape_nature,0.12593599,0.27371654,0.08244982,0.34112236,0.65041614,0.94863313,0.4712703,0.011977428,0.59401184,0.8704812
16,1,screening,24,324,54,4.456018518518518,2.8018288024418383,0.0009990009990009,img_0234,3.629366933062904,0.0009990009990009,True,0.6431359791802211,0.814217285740967,12.083333333333334,4.312106918238994,3.549382716049383,amygdala,MTL,R,face_person,0.37799078,0.99484575,0.06975902,0.027137537,0.32354912,0.88361865,0.2294782,0.633958,0.8927077,0.2630311
16,1,screening,30,324,54,0.6172839506172839,1.62710045002271,0.0049950049950049,img_0004,5.863240590047175,0.0019980019980019,True,0.7672955974842767,0.618895658060149,2.5,0.5817610062893083,0.4783950617283951,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
16,2,sternberg,0,216,5,0.8622685185185185,32.62325050753888,0.0009990009990009,img_0020,7.213383788005911,0.0009990009990009,True,0.8370111571198529,0.4830114117149679,2.616279069767442,0.4264242982329433,0.8101851851851852,amygdala,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
16,2,sternberg,1,216,5,0.5729166666666666,3.5420600083140186,0.0099900099900099,img_0020,2.211221706535228,0.0099900099900099,True,0.4523559072998062,0.8572828857815883,0.9011627906976744,0.4935164788868024,0.2546296296296296,amygdala,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
16,2,sternberg,5,216,5,6.25,5.98445439667979,0.0009990009990009,img_0026,2.980873556791841,0.0019980019980019,True,0.2341292628618307,0.974918715066836,7.703488372093023,5.8998763180702,5.925925925925926,amygdala,MTL,L,object,0.44052282,0.7384094,0.06463007,0.57731247,0.026779408,0.9868951,0.1392836,0.24755655,0.8825351,0.14410484
16,2,sternberg,7,216,5,0.6944444444444444,9.798064748862702,0.0009990009990009,img_0026,4.107414138540514,0.0009990009990009,True,0.6726339783405001,0.7308482421242303,1.5116279069767442,0.4948556141364534,0.7407407407407407,amygdala,MTL,L,object,0.44052282,0.7384094,0.06463007,0.57731247,0.026779408,0.9868951,0.1392836,0.24755655,0.8825351,0.14410484
16,2,sternberg,9,216,5,2.505787037037037,4.844111096505268,0.0019980019980019,img_0026,4.08575651811966,0.0009990009990009,True,0.3751220353818445,0.9524168011004815,3.5755813953488373,2.2343020246521257,2.314814814814815,amygdala,MTL,R,object,0.44052282,0.7384094,0.06463007,0.57731247,0.026779408,0.9868951,0.1392836,0.24755655,0.8825351,0.14410484
16,2,sternberg,11,216,5,1.3483796296296295,5.379985466862039,0.0019980019980019,img_0043,3.746930405945039,0.0009990009990009,True,0.4682327520534093,0.9001186012341332,2.172619047619047,1.1553276517887237,1.1342592592592593,amygdala,MTL,R,landscape_nature,0.12593599,0.27371654,0.08244982,0.34112236,0.65041614,0.94863313,0.4712703,0.011977428,0.59401184,0.8704812
16,2,sternberg,15,216,5,5.694444444444445,40.29497013525652,0.0009990009990009,img_0043,11.173116117377347,0.0009990009990009,True,0.5897301636684853,0.8318293699643867,10.833333333333334,4.44458989359141,4.097222222222222,amygdala,MTL,R,landscape_nature,0.12593599,0.27371654,0.08244982,0.34112236,0.65041614,0.94863313,0.4712703,0.011977428,0.59401184,0.8704812
16,2,sternberg,17,216,5,1.6435185185185186,4.458145040689353,0.0039960039960039,img_0004,2.298604164796022,0.0089910089910089,True,0.327293562521065,0.9297125775793552,2.232142857142857,1.5015768693726228,1.5740740740740742,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
16,2,sternberg,18,216,5,5.648148148148148,4.815701850972337,0.0029970029970029,img_0021,3.17982811389557,0.0009990009990009,True,0.2711196264975334,0.9707647495636172,7.173913043478261,5.228924418604651,5.046296296296297,amygdala,MTL,R,face_person,0.88929474,0.94761336,0.027952947,0.09510739,0.37810647,0.62931424,0.5370376,0.8750671,0.5825991,0.9102001
16,2,sternberg,20,216,5,0.474537037037037,2.5333666428119264,0.0429570429570429,img_0020,2.4254457494926775,0.0009990009990009,True,0.5902207306485006,0.8288386343409904,0.9011627906976744,0.3692778299388511,0.4166666666666667,amygdala,MTL,R,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
16,2,sternberg,26,216,5,0.4861111111111111,3.2671546406671212,0.0149850149850149,img_0043,2.385635221905896,0.0039960039960039,True,0.5833931308914185,0.801381185483265,0.9226190476190476,0.3843694328085127,0.7175925925925926,amygdala,MTL,R,landscape_nature,0.12593599,0.27371654,0.08244982,0.34112236,0.65041614,0.94863313,0.4712703,0.011977428,0.59401184,0.8704812
