subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
8,63,dACC,MFC,clip_vitb32,ln_post,-0.2217385514661171,-0.21816170215132286,0.1721780842902086,-0.0035768493147942393,0.45544554455445546
8,63,dACC,MFC,dinov2_small,block8,-0.39306922765192537,-0.20251871439618696,0.18228958418649915,-0.1905505132557384,0.8415841584158416
8,63,dACC,MFC,baseline,category,-0.3318137276074672,-0.22156351570105437,0.15461403857785225,-0.11025021190641282,0.7722772277227723
8,67,dACC,MFC,alexnet,fc6,-0.33125571266288667,-0.12552091050387204,0.14310003279704936,-0.20573480215901463,0.9207920792079208
8,67,dACC,MFC,vgg16,fc7,0.09184832466440396,-0.11159639890783828,0.1660609106331619,0.20344472357224225,0.07920792079207921
8,67,dACC,MFC,resnet50,avgpool,0.04600987466129304,-0.1243445334420793,0.14878636519380462,0.17035440810337232,0.12871287128712872
8,67,dACC,MFC,clip_vitb32,ln_post,-0.25400156027735743,-0.20874661009018522,0.15521697616809302,-0.04525495018717221,0.5742574257425742
8,67,dACC,MFC,dinov2_small,block8,-0.3064146462337045,-0.21506458216236607,0.15681801374794077,-0.09135006407133844,0.7128712871287128
8,67,dACC,MFC,baseline,category,-0.3896736654942605,-0.23931918144502806,0.1441040443582769,-0.15035448404923246,0.900990099009901
8,75,dACC,MFC,alexnet,fc6,0.0004939485309965949,-0.16684293658405366,0.1685572116442673,0.16733688511505027,0.1782178217821782
8,75,dACC,MFC,vgg16,fc7,0.09527405441515932,-0.1456747107403233,0.14891896102034036,0.2409487651554826,0.07920792079207921
8,75,dACC,MFC,resnet50,avgpool,0.33929490191504325,-0.15300341199429418,0.1546960562957627,0.4922983139093374,0.019801980198019802
8,75,dACC,MFC,clip_vitb32,ln_post,0.12136166856282432,-0.23127059676157544,0.1593490270295845,0.35263226532439973,0.0594059405940594
8,75,dACC,MFC,dinov2_small,block8,0.060111730739393784,-0.22734201070935725,0.15198139752761136,0.287453741448751,0.039603960396039604
8,75,dACC,MFC,baseline,category,0.05401356389743804,-0.22135042430145868,0.16130436229626338,0.27536398819889674,0.07920792079207921
8,76,dACC,MFC,alexnet,fc6,-0.319635283253089,-0.12171768256912095,0.1806390549869447,-0.19791760068396802,0.8712871287128713
8,76,dACC,MFC,vgg16,fc7,-0.011569696531122602,-0.14396025504376925,0.14845713648823514,0.13239055851264664,0.22772277227722773
