subject,model,layer,view,metric,rho
18,convnext_tiny,stage1,gap,euclidean,0.01512107164643258
18,convnext_tiny,stage1,rp,correlation,0.009292008417417686
18,convnext_tiny,stage1,rp,euclidean,0.011259498868578296
18,convnext_tiny,stage2,gap,correlation,0.02458446449084915
18,convnext_tiny,stage2,gap,euclidean,0.0258780432612318
18,convnext_tiny,stage2,rp,correlation,0.02602354016469092
18,convnext_tiny,stage2,rp,euclidean,0.022254664696547192
18,convnext_tiny,stage3,gap,correlation,0.032259656107495385
18,convnext_tiny,stage3,gap,euclidean,0.026960476817060583
18,convnext_tiny,stage3,rp,correlation,0.00458780883026231
18,convnext_tiny,stage3,rp,euclidean,0.005339230044028187
18,convnext_tiny,stage4,gap,correlation,0.04132347736191321
18,convnext_tiny,stage4,gap,euclidean,0.021474546510513903
18,convnext_tiny,stage4,rp,correlation,0.034669127292693815
18,convnext_tiny,stage4,rp,euclidean,0.022515526199307915
18,convnext_tiny,avgpool,gap,correlation,0.04132347736191321
18,convnext_tiny,avgpool,gap,euclidean,0.021474546510513903
18,convnext_tiny,avgpool,rp,correlation,0.04132347736191321
18,convnext_tiny,avgpool,rp,euclidean,0.021474546510513903
18,convnext_tiny,logits,gap,correlation,0.031469263458167966
18,convnext_tiny,logits,gap,euclidean,0.012737294674081653
18,convnext_tiny,logits,rp,correlation,0.031469263458167966
18,convnext_tiny,logits,rp,euclidean,0.012737294674081653
20,alexnet,conv1,gap,correlation,-0.007041566234924554
20,alexnet,conv1,gap,euclidean,-0.00866766613579503
20,alexnet,conv1,rp,correlation,-0.03912859444372963
20,alexnet,conv1,rp,euclidean,-0.03650625600591876
20,alexnet,conv2,gap,correlation,-0.03041115211565106
20,alexnet,conv2,gap,euclidean,-0.030069254931535616
20,alexnet,conv2,rp,correlation,-0.04613737834608304
20,alexnet,conv2,rp,euclidean,-0.057468659362026726
20,alexnet,conv3,gap,correlation,-0.04463454939449226
20,alexnet,conv3,gap,euclidean,-0.014628722305949351
20,alexnet,conv3,rp,correlation,-0.055557571684441406
20,alexnet,conv3,rp,euclidean,-0.040332792025295154
20,alexnet,conv4,gap,correlation,-0.027985844472535045
20,alexnet,conv4,gap,euclidean,0.025095203519349428
20,alexnet,conv4,rp,correlation,-0.07488347867806641
20,alexnet,conv4,rp,euclidean,0.010269131345714553
20,alexnet,conv5,gap,correlation,-0.04498714196971397
20,alexnet,conv5,gap,euclidean,-0.03612858155411524
20,alexnet,conv5,rp,correlation,-0.04030713968488155
20,alexnet,conv5,rp,euclidean,-0.04792228715917829
20,alexnet,fc6,gap,correlation,-0.04472116320813993
20,alexnet,fc6,gap,euclidean,-0.04973634200078694
20,alexnet,fc6,rp,correlation,-0.023289266506985585
20,alexnet,fc6,rp,euclidean,-0.05386463324368559
20,alexnet,fc7,gap,correlation,-0.029682696391865764
20,alexnet,fc7,gap,euclidean,-0.06855401487041572
20,alexnet,fc7,rp,correlation,-0.012498215545490871
20,alexnet,fc7,rp,euclidean,-0.0695648090982055
20,alexnet,logits,gap,correlation,-0.03437831310974385
20,alexnet,logits,gap,euclidean,-0.06839507462259124
20,alexnet,logits,rp,correlation,-0.03437831310974385
20,alexnet,logits,rp,euclidean,-0.06839507462259124
20,vgg16,conv1_2,gap,correlation,0.0004762381935434774
20,vgg16,conv1_2,gap,euclidean,-0.01312317317653917
20,vgg16,conv1_2,rp,correlation,-0.07350550314887064
20,vgg16,conv1_2,rp,euclidean,-0.054689187950931945
20,vgg16,conv2_2,gap,correlation,-0.03281813723400013
20,vgg16,conv2_2,gap,euclidean,-0.017273090477693962
20,vgg16,conv2_2,rp,correlation,-0.07520674232182298
20,vgg16,conv2_2,rp,euclidean,-0.038992226998514935
20,vgg16,conv3_3,gap,correlation,-0.036133038101366165
20,vgg16,conv3_3,gap,euclidean,-0.01654493368340244
20,vgg16,conv3_3,rp,correlation,-0.10027869541132742
20,vgg16,conv3_3,rp,euclidean,-0.03154445264557877
20,vgg16,conv4_3,gap,correlation,-0.013008450321597757
20,vgg16,conv4_3,gap,euclidean,0.014849726279157451
20,vgg16,conv4_3,rp,correlation,-0.05394141139067405
20,vgg16,conv4_3,rp,euclidean,0.013032398522174856
20,vgg16,conv5_3,gap,correlation,-0.06501205489467783
20,vgg16,conv5_3,gap,euclidean,-0.036474832150777556
20,vgg16,conv5_3,rp,correlation,-0.004425216861607643
20,vgg16,conv5_3,rp,euclidean,-0.03523603529322182
20,vgg16,fc6,gap,correlation,-0.03626332704496073
20,vgg16,fc6,gap,euclidean,-0.0326095029793594
20,vgg16,fc6,rp,correlation,-0.0355079024018054
20,vgg16,fc6,rp,euclidean,-0.03189082088026289
20,vgg16,fc7,gap,correlation,-0.026585182531407077
20,vgg16,fc7,gap,euclidean,0.01454021258637483
20,vgg16,fc7,rp,correlation,-0.04525687709058719
20,vgg16,fc7,rp,euclidean,0.011379826037697603
20,vgg16,logits,gap,correlation,-0.04480623805862555
20,vgg16,logits,gap,euclidean,0.028549989692226233
20,vgg16,logits,rp,correlation,-0.04480623805862555
20,vgg16,logits,rp,euclidean,0.028549989692226233
20,resnet50,stem,gap,correlation,-0.023503905135177902
20,resnet50,stem,gap,euclidean,-0.023411219265829102
20,resnet50,stem,rp,correlation,-0.04513306387837134
20,resnet50,stem,rp,euclidean,-0.03816498514878406
20,resnet50,layer1,gap,correlation,-0.023388157379114958
20,resnet50,layer1,gap,euclidean,-0.02264003112775114
20,resnet50,layer1,rp,correlation,-0.07957400714863125
20,resnet50,layer1,rp,euclidean,-0.0676126214353151
20,resnet50,layer2,gap,correlation,-0.04803676587493745
20,resnet50,layer2,gap,euclidean,-0.036677640906119024
20,resnet50,layer2,rp,correlation,-0.1259162899794717
20,resnet50,layer2,rp,euclidean,-0.11555942484168266
20,resnet50,layer3,gap,correlation,0.011732749772008109
20,resnet50,layer3,gap,euclidean,0.023617883486474433
20,resnet50,layer3,rp,correlation,0.003528990786703198
20,resnet50,layer3,rp,euclidean,0.03421948002532282
20,resnet50,layer4,gap,correlation,-0.01367136071799775
20,resnet50,layer4,gap,euclidean,0.021377591445031083
20,resnet50,layer4,rp,correlation,0.0028781874376711944
20,resnet50,layer4,rp,euclidean,0.012241446390692827
20,resnet50,avgpool,gap,correlation,-0.01367136071799775
20,resnet50,avgpool,gap,euclidean,0.021377591445031083
20,resnet50,avgpool,rp,correlation,-0.01367136071799775
20,resnet50,avgpool,rp,euclidean,0.021377591445031083
20,resnet50,logits,gap,correlation,-0.06474424790932648
20,resnet50,logits,gap,euclidean,-0.017317946016558346
20,resnet50,logits,rp,correlation,-0.06474424790932648
20,resnet50,logits,rp,euclidean,-0.017317946016558346
20,convnext_tiny,stage1,gap,correlation,-0.03289697324063041
20,convnext_tiny,stage1,gap,euclidean,-0.04635689653496087
20,convnext_tiny,stage1,rp,correlation,-0.0597196121477617
20,convnext_tiny,stage1,rp,euclidean,-0.09937278112016099
20,convnext_tiny,stage2,gap,correlation,-0.04995663531142493
20,convnext_tiny,stage2,gap,euclidean,-0.05338274600787556
20,convnext_tiny,stage2,rp,correlation,-0.11841222019292001
20,convnext_tiny,stage2,rp,euclidean,-0.11907667841562067
20,convnext_tiny,stage3,gap,correlation,0.023624978026077468
20,convnext_tiny,stage3,gap,euclidean,0.013780181528351748
20,convnext_tiny,stage3,rp,correlation,-0.05125510687563369
20,convnext_tiny,stage3,rp,euclidean,-0.07251251657806741
20,convnext_tiny,stage4,gap,correlation,0.03690048841216207
20,convnext_tiny,stage4,gap,euclidean,-0.03705204324828848
20,convnext_tiny,stage4,rp,correlation,0.03137488630027732
20,convnext_tiny,stage4,rp,euclidean,-0.014226968317969038
20,convnext_tiny,avgpool,gap,correlation,0.03690048841216207
20,convnext_tiny,avgpool,gap,euclidean,-0.03705204324828848
20,convnext_tiny,avgpool,rp,correlation,0.03690048841216207
20,convnext_tiny,avgpool,rp,euclidean,-0.03705204324828848
20,convnext_tiny,logits,gap,correlation,-0.054593248503966206
20,convnext_tiny,logits,gap,euclidean,-0.01575029690347014
20,convnext_tiny,logits,rp,correlation,-0.054593248503966206
20,convnext_tiny,logits,rp,euclidean,-0.01575029690347014
21,alexnet,conv1,gap,correlation,-0.008888907296362587
21,alexnet,conv1,gap,euclidean,-0.011013520678199893
21,alexnet,conv1,rp,correlation,-0.023454495835791282
21,alexnet,conv1,rp,euclidean,-0.00836310060246695
21,alexnet,conv2,gap,correlation,-0.008536667829366044
21,alexnet,conv2,gap,euclidean,0.004813078612731335
21,alexnet,conv2,rp,correlation,0.01495174436738393
21,alexnet,conv2,rp,euclidean,0.004065252977841672
21,alexnet,conv3,gap,correlation,0.005923798355606463
21,alexnet,conv3,gap,euclidean,0.011436851763201002
21,alexnet,conv3,rp,correlation,0.009537580655342322
21,alexnet,conv3,rp,euclidean,0.006873042455383957
21,alexnet,conv4,gap,correlation,-0.010282161892446726
21,alexnet,conv4,gap,euclidean,-0.0005800190666202
21,alexnet,conv4,rp,correlation,-0.01173531702837546
21,alexnet,conv4,rp,euclidean,-0.006393488566458683
21,alexnet,conv5,gap,correlation,-0.007950155134408023
21,alexnet,conv5,gap,euclidean,0.0017449125200814368
21,alexnet,conv5,rp,correlation,-0.013655583288337051
21,alexnet,conv5,rp,euclidean,-0.002361715389595663
21,alexnet,fc6,gap,correlation,-0.011359100591847748
21,alexnet,fc6,gap,euclidean,0.0010339109611466903
21,alexnet,fc6,rp,correlation,-0.014726837042462911
21,alexnet,fc6,rp,euclidean,0.000948570734199422
21,alexnet,fc7,gap,correlation,-0.009685084768156174
21,alexnet,fc7,gap,euclidean,0.007635893163830271
21,alexnet,fc7,rp,correlation,-0.00313681716316456
21,alexnet,fc7,rp,euclidean,0.009523480251263693
21,alexnet,logits,gap,correlation,-0.007130150508869778
21,alexnet,logits,gap,euclidean,0.016139351827186843
21,alexnet,logits,rp,correlation,-0.007130150508869778
21,alexnet,logits,rp,euclidean,0.016139351827186843
21,vgg16,conv1_2,gap,correlation,-0.0221113377056088
21,vgg16,conv1_2,gap,euclidean,-0.015584630686494984
21,vgg16,conv1_2,rp,correlation,-0.027352277317230094
21,vgg16,conv1_2,rp,euclidean,-0.015541040736310633
21,vgg16,conv2_2,gap,correlation,-0.005463757570143365
21,vgg16,conv2_2,gap,euclidean,0.0016521717154651162
21,vgg16,conv2_2,rp,correlation,-0.009987873749147728
21,vgg16,conv2_2,rp,euclidean,0.009486715779438895
21,vgg16,conv3_3,gap,correlation,0.004141626810512503
21,vgg16,conv3_3,gap,euclidean,-0.0002770577169280395
21,vgg16,conv3_3,rp,correlation,-0.013386179063900449
21,vgg16,conv3_3,rp,euclidean,0.008499547343682983
21,vgg16,conv4_3,gap,correlation,0.0030638133802289615
21,vgg16,conv4_3,gap,euclidean,-0.0013011533276747428
21,vgg16,conv4_3,rp,correlation,-0.016544613195228052
21,vgg16,conv4_3,rp,euclidean,-0.002684623180885171
21,vgg16,conv5_3,gap,correlation,-0.00654450771202697
21,vgg16,conv5_3,gap,euclidean,-0.0034779203233639405
21,vgg16,conv5_3,rp,correlation,0.004186449116360073
21,vgg16,conv5_3,rp,euclidean,0.0008441426873129704
21,vgg16,fc6,gap,correlation,-0.017040764418007108
21,vgg16,fc6,gap,euclidean,-0.001242562467770275
21,vgg16,fc6,rp,correlation,0.006391909862471815
21,vgg16,fc6,rp,euclidean,-0.001200217760628628
21,vgg16,fc7,gap,correlation,-0.009303798758723694
21,vgg16,fc7,gap,euclidean,0.005168101753696559
21,vgg16,fc7,rp,correlation,-0.013240155388804896
21,vgg16,fc7,rp,euclidean,0.003986356440636722
21,vgg16,logits,gap,correlation,-0.007806673494915814
21,vgg16,logits,gap,euclidean,0.008911310394674193
21,vgg16,logits,rp,correlation,-0.007806673494915814
21,vgg16,logits,rp,euclidean,0.008911310394674193
21,resnet50,stem,gap,correlation,0.009094361121951547
21,resnet50,stem,gap,euclidean,0.007936083726933234
21,resnet50,stem,rp,correlation,-0.015086335325954176
21,resnet50,stem,rp,euclidean,-0.010691308805402555
21,resnet50,layer1,gap,correlation,-0.006725206492548376
21,resnet50,layer1,gap,euclidean,-0.0062515775763411635
21,resnet50,layer1,rp,correlation,-0.011252600898709142
21,resnet50,layer1,rp,euclidean,-0.007926779038945326
21,resnet50,layer2,gap,correlation,-0.007608149857644718
21,resnet50,layer2,gap,euclidean,-0.007059553444052935
21,resnet50,layer2,rp,correlation,-0.01245011069872356
21,resnet50,layer2,rp,euclidean,-0.007974425291822467
21,resnet50,layer3,gap,correlation,0.007424902597830225
21,resnet50,layer3,gap,euclidean,0.0058885948676217405
21,resnet50,layer3,rp,correlation,-0.010432955508874032
21,resnet50,layer3,rp,euclidean,-0.007823438364702891
21,resnet50,layer4,gap,correlation,-0.00849319547651949
21,resnet50,layer4,gap,euclidean,-0.002372162221590397
21,resnet50,layer4,rp,correlation,0.0280313616699487
21,resnet50,layer4,rp,euclidean,0.0051782199575144345
21,resnet50,avgpool,gap,correlation,-0.00849319547651949
21,resnet50,avgpool,gap,euclidean,-0.002372162221590397
21,resnet50,avgpool,rp,correlation,-0.00849319547651949
21,resnet50,avgpool,rp,euclidean,-0.002372162221590397
21,resnet50,logits,gap,correlation,0.0012365053994124954
21,resnet50,logits,gap,euclidean,-0.011703868600588073
21,resnet50,logits,rp,correlation,0.0012365053994124954
21,resnet50,logits,rp,euclidean,-0.011703868600588073
21,convnext_tiny,stage1,gap,correlation,-0.00787214138269777
21,convnext_tiny,stage1,gap,euclidean,-0.012050529443190202
21,convnext_tiny,stage1,rp,correlation,-0.010613324050296144
21,convnext_tiny,stage1,rp,euclidean,-0.017928171649172438
21,convnext_tiny,stage2,gap,correlation,-0.0038278191200615853
21,convnext_tiny,stage2,gap,euclidean,0.007966410952705458
21,convnext_tiny,stage2,rp,correlation,-0.007497170189212765
21,convnext_tiny,stage2,rp,euclidean,-0.0013968936698661135
21,convnext_tiny,stage3,gap,correlation,-0.0007730591239205822
21,convnext_tiny,stage3,gap,euclidean,-0.005810192883604514
21,convnext_tiny,stage3,rp,correlation,-0.013741735420191848
21,convnext_tiny,stage3,rp,euclidean,-0.010085458597527835
21,convnext_tiny,stage4,gap,correlation,-0.0048545437562231555
21,convnext_tiny,stage4,gap,euclidean,0.008121610441994073
21,convnext_tiny,stage4,rp,correlation,-0.010782498291713414
21,convnext_tiny,stage4,rp,euclidean,0.0013963443453155807
21,convnext_tiny,avgpool,gap,correlation,-0.0048545437562231555
21,convnext_tiny,avgpool,gap,euclidean,0.008121610441994073
21,convnext_tiny,avgpool,rp,correlation,-0.0048545437562231555
21,convnext_tiny,avgpool,rp,euclidean,0.008121610441994073
21,convnext_tiny,logits,gap,correlation,-0.007491013243663979
21,convnext_tiny,logits,gap,euclidean,-0.006961519148313299
21,convnext_tiny,logits,rp,correlation,-0.007491013243663979
21,convnext_tiny,logits,rp,euclidean,-0.006961519148313299
