subject,session,task,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region,hemisphere,rho_clip,rho_resnet,rho_conv1,pref_face,ratio
13,1,screening,94,378,63,2.982804232804233,2.882597819593789,0.0009990009990009,img_0054,2.3760287228849992,0.0099900099900099,True,0.6004608294930875,0.76706754611245,7.291666666666667,2.9133064516129035,2.367724867724868,amygdala,MTL,R,0.7280103026351731,0.7229895419273443,0.4133423250068287,1,2.419822472010348
13,1,screening,95,378,63,0.2810846560846561,2.1604212463575347,0.0009990009990009,img_0051,1.7955443823018906,0.0039960039960039,True,0.8914956011730205,0.2994322184922706,2.2916666666666665,0.2486559139784946,0.1587301587301587,amygdala,MTL,R,0.1751977186539428,0.0678375004889004,-0.0705188246188964,1,6.572860447185813
13,1,screening,97,378,63,2.407407407407407,1.663553341635529,0.0069930069930069,img_0008,2.1692379096544734,0.0129870129870129,True,0.5464516129032257,0.8420865309754202,5.208333333333333,2.362231182795699,1.7857142857142858,amygdala,MTL,R,0.4056560633048857,0.497160470186015,0.1201279554720515,1,2.11529013592445
13,1,screening,98,378,63,3.710317460317461,2.6920489544496555,0.0009990009990009,img_0266,4.50195224120144,0.0009990009990009,True,0.6227208976157083,0.825714285714286,9.583333333333334,3.615591397849462,1.7063492063492065,amygdala,MTL,R,-0.0672074991742289,0.284748890082403,0.0906695765886556,1,2.57922153089278
14,1,screening,14,378,63,10.757275132275131,1.5133253142064824,0.0089910089910089,img_0261,6.306796537408963,0.0009990009990009,True,0.3683791318199922,0.9570794287519544,16.875,10.658602150537634,9.193121693121691,hippocampus,MTL,L,0.2593550805292604,0.1899683238938419,0.2715923812449614,0,1.5685123182249763
14,1,screening,15,378,63,1.636904761904762,1.3895256505148763,0.0349650349650349,img_0017,2.206426872159072,0.0129870129870129,True,0.7408231368186874,0.7600714704486445,6.041666666666667,1.5658602150537635,1.2566137566137563,hippocampus,MTL,L,0.1481003082791634,0.1942769385088168,0.0147998765386959,1,3.626754881394223
14,1,screening,16,378,63,0.8961640211640212,3.129720552470956,0.0009990009990009,img_0015,3.1455102958896184,0.0009990009990009,True,0.897994768962511,0.3499640224347519,7.708333333333333,0.7862903225806451,0.6349206349206349,hippocampus,MTL,L,-0.0700560929829148,0.0411690796876004,0.0796935736509818,1,8.697300576281469
14,1,screening,17,378,63,1.8716931216931216,2.0775359502526274,0.0009990009990009,img_0255,1.6855879369906486,0.0289710289710289,True,0.6900921658986175,0.7497811667673067,5.833333333333333,1.8077956989247308,2.0238095238095237,hippocampus,MTL,L,-0.0955811888341198,0.0922625734783632,0.0179103897444269,1,3.0576299845004935
14,1,screening,18,378,63,3.128306878306878,2.0009890124778145,0.0019980019980019,img_0006,2.1233164489351024,0.0049950049950049,True,0.6914893617021277,0.7911013518052951,9.791666666666666,3.0208333333333335,2.9497354497354498,hippocampus,MTL,L,-0.1043224029586348,-0.1560541901884857,0.0998261831701029,1,3.1375166889185575
14,1,screening,19,378,63,0.8167989417989417,1.3976243537506856,0.0389610389610389,img_0265,1.908253404991548,0.0009990009990009,True,0.856774193548387,0.4502077291477571,5.208333333333333,0.745967741935484,1.0714285714285714,hippocampus,MTL,L,-0.1555647885660868,-0.053175151939229,-0.0286190149793063,0,6.1566571337782
14,1,screening,45,378,63,0.658068783068783,2.120674356699219,0.0009990009990009,img_0020,4.893907732475607,0.0009990009990009,True,0.8273244781783681,0.5719629677773448,3.5416666666666665,0.6115591397849465,0.6084656084656085,amygdala,MTL,R,0.3471038198894353,0.2918450347617417,-0.1368191177052596,1,4.977332829618434
14,1,screening,46,378,63,0.2149470899470899,4.26243918394056,0.0009990009990009,img_0017,2.35872365072344,0.0009990009990009,True,0.9741935483870968,0.0919938162736516,5.208333333333333,0.1344086021505376,0.1851851851851851,amygdala,MTL,R,0.1487202973962775,0.0175476051834392,0.143044834333647,1,22.21903669724771
14,1,screening,47,378,63,0.3373015873015873,3.314302026834156,0.0009990009990009,img_0003,4.032370606367993,0.0009990009990009,True,0.8895781637717122,0.3590062111801241,2.7083333333333335,0.2990591397849462,0.1984126984126984,amygdala,MTL,R,0.116874036284547,0.1684368872441326,0.1128630059130746,1,6.786796901313574
14,1,screening,48,378,63,10.261243386243386,3.974310748698583,0.0009990009990009,img_0017,3.1346614713970085,0.0079920079920079,True,0.4408602150537632,0.9039804073606844,18.125,10.13440860215054,7.751322751322752,amygdala,MTL,R,0.7223980746063569,0.6562513275070934,-0.0028222612095685,1,1.7709865517965957
14,1,screening,49,378,63,5.816798941798941,4.092495447473625,0.0009990009990009,img_0001,5.831312343322521,0.0009990009990009,True,0.7628168202764977,0.6836072661970803,23.333333333333332,5.534274193548388,5.052910052910053,amygdala,MTL,R,0.2051561571651929,0.1802459589005732,0.0391554027378081,1,4.141320165080273
14,1,screening,50,378,63,1.9973544973544977,1.4007371471774193,0.0349650349650349,img_0002,2.0823841451070284,0.0139860139860139,True,0.5290322580645161,0.8368107165795026,4.166666666666667,1.9623655913978495,1.8650793650793651,amygdala,MTL,R,0.6037953405950188,0.6059689937111464,0.1292059852284204,1,2.0203336809176227
14,1,screening,51,378,63,2.761243386243386,3.1615618073592695,0.0009990009990009,img_0006,6.23195138169705,0.0009990009990009,True,0.7233520336605891,0.6907848131866606,9.583333333333334,2.6512096774193545,2.751322751322751,amygdala,MTL,R,0.2872827726070863,0.2661137715340716,-0.0220268628566648,1,3.4833162343055357
14,1,screening,52,378,63,0.6150793650793651,1.4478444377449566,0.0279720279720279,img_0002,1.9736061388665629,0.0099900099900099,True,0.7661290322580645,0.5001301066874836,2.5,0.5846774193548387,0.8994708994708994,amygdala,MTL,R,-0.0062896696651333,-0.1513628259005144,0.0306011683299547,1,3.6513545347467606
14,1,screening,53,378,63,11.66005291005291,5.432799600480679,0.0009990009990009,img_0022,2.7281950064838325,0.0019980019980019,True,0.5752688172043011,0.8023094828314972,26.875,11.414650537634406,8.822751322751323,amygdala,MTL,R,0.6552041780826697,0.3896509928639131,0.3491919837128532,1,2.333983121082306
14,1,screening,55,378,63,1.1441798941798942,2.119768061850168,0.0009990009990009,img_0023,4.180015733239755,0.0009990009990009,True,0.7624633431085044,0.7017185997983634,4.583333333333333,1.0887096774193548,1.1111111111111112,amygdala,MTL,R,0.4813015446866347,0.4772505709104887,0.3761545712642779,1,3.8557213930348255
14,1,screening,56,378,63,1.001984126984127,1.3669684451085542,0.0449550449550449,img_0002,3.6640378342928734,0.0029970029970029,True,0.6670506912442397,0.7469429596543898,2.9166666666666665,0.9711021505376344,0.8068783068783069,amygdala,MTL,R,0.449681615438801,0.4468860362764709,0.2831921691440352,1,2.723051825825072
14,1,screening,59,378,63,4.255952380952381,3.0283884486050736,0.0009990009990009,img_0062,3.0614468482295663,0.0039960039960039,True,0.710863377609108,0.8220997288568666,14.166666666666666,4.096102150537634,3.4788359788359786,amygdala,MTL,R,0.3854888275123447,0.4101036195078991,0.1831733957619993,1,3.3761491399468277
14,1,screening,60,378,63,0.925925925925926,2.0971106823993804,0.0009990009990009,img_0003,2.055883619220322,0.0119880119880119,True,0.6687344913151365,0.6770644420263568,2.7083333333333335,0.8971774193548386,0.5555555555555556,amygdala,MTL,R,0.5355654027182101,0.6226814016816159,0.3779341808176421,1,2.71599946084378
14,1,screening,61,378,63,0.3075396825396825,1.9769289217379369,0.0009990009990009,img_0258,2.615266141339587,0.0019980019980019,True,0.8286290322580645,0.4303627407075685,1.6666666666666667,0.2856182795698925,0.2248677248677248,amygdala,MTL,R,-0.0383045429536141,-0.1635007437958572,-0.2708790527313985,0,4.3220634367375395
14,1,screening,62,378,63,1.6402116402116402,8.224163902376583,0.0009990009990009,img_0062,8.321380123658466,0.0009990009990009,True,0.8891449052739375,0.3746896826919855,13.125,1.4549731182795698,1.335978835978836,amygdala,MTL,R,0.2851871520464762,0.2579348096306673,0.1095665736903247,1,8.44066038551301
14,1,screening,63,378,63,1.197089947089947,1.605848778297965,0.0119880119880119,img_0262,3.4203674721176074,0.0019980019980019,True,0.7088285229202037,0.7658554830867056,3.9583333333333335,1.1525537634408602,1.3492063492063493,amygdala,MTL,R,-0.2096611960827886,-0.1813045447445657,0.115461163296441,0,3.160210322996029
14,1,screening,68,378,63,2.6884920634920637,2.2806466922853197,0.0009990009990009,img_0017,2.6374243009429645,0.0079920079920079,True,0.718108504398827,0.787123672336366,9.166666666666666,2.584005376344086,2.3015873015873014,hippocampus,MTL,R,0.2810368023826928,0.1046628522799875,-0.0796649695882655,1,3.4152937052431267
14,1,screening,69,378,63,10.866402116402115,1.4037217566983704,0.0439560439560439,img_0059,2.7004923162572423,0.0119880119880119,True,0.2999128160418482,0.96694867929043,15.416666666666666,10.793010752688172,9.365079365079366,hippocampus,MTL,R,0.2742712321044868,0.2089433444061299,0.1187046295962422,1,1.4152805883223927
15,1,screening,2,378,63,2.5363756613756614,1.4404991758888577,0.0299700299700299,img_0048,2.011525472920857,0.0319680319680319,True,0.5212903225806451,0.9058027582617748,5.208333333333333,2.493279569892473,2.685185185185185,amygdala,MTL,L,0.0104201901497972,0.1403690663382882,0.0874334887083715,0,2.0083963926609307
15,1,screening,8,378,63,1.097883597883598,1.3539668700959075,0.0399600399600399,img_0024,2.6543802357246924,0.0109890109890109,True,0.6591397849462365,0.8160388533522862,3.125,1.0651881720430108,0.925925925925926,amygdala,MTL,L,-0.1966541858695765,-0.0858293961625954,0.0472163493124598,0,2.681970238781866
16,1,screening,7,324,54,0.4398148148148148,3.65560408880082,0.0009990009990009,img_0020,3.4895945114127587,0.0009990009990009,True,0.929245283018868,0.2858273950910531,5.0,0.3537735849056604,0.3703703703703703,amygdala,MTL,L,0.1046738437167139,0.1624992041553893,0.1168933862162907,1,11.018711018711016
16,1,screening,9,324,54,6.0455246913580245,1.5837362344795685,0.0139860139860139,img_0035,2.296895560273215,0.0129870129870129,True,0.5640058055152396,0.8571378205598106,13.541666666666666,5.904088050314464,5.092592592592593,amygdala,MTL,L,0.1721459838087089,0.2335776807270806,0.2081493173508821,1,2.255407741056932
16,1,screening,13,324,54,0.2546296296296296,3.593481989708384,0.0009990009990009,img_0026,4.07936114111175,0.0009990009990009,True,0.9410377358490566,0.2240740740740741,3.3333333333333335,0.1965408805031446,0.2469135802469135,amygdala,MTL,L,-0.0500341991663969,0.01319394978018,0.2713327204794163,0,11.240721102863203
16,1,screening,20,324,54,2.820216049382716,1.4405247920640154,0.0449550449550449,img_0022,4.017104703874084,0.0009990009990009,True,0.5080363382250175,0.9069355763975874,5.625,2.767295597484277,2.962962962962963,amygdala,MTL,R,-0.040751628403696,0.2140575585503594,-0.0909916956595958,1,1.9617788988813334
16,1,screening,21,324,54,5.910493827160494,3.2254224312553426,0.0009990009990009,img_0043,3.3565857315470597,0.0039960039960039,True,0.6117459473824075,0.8695116113993405,14.791666666666666,5.742924528301888,4.907407407407407,amygdala,MTL,R,0.2534391161888801,0.2877749862495349,-0.0552201580857824,0,2.531551895804741
16,1,screening,24,324,54,4.456018518518518,2.8018288024418383,0.0009990009990009,img_0234,3.629366933062904,0.0009990009990009,True,0.6431359791802211,0.814217285740967,12.083333333333334,4.312106918238994,3.549382716049383,amygdala,MTL,R,0.5194385135022564,0.5638453188844343,0.2200559055802285,1,2.7386764548661846
16,1,screening,30,324,54,0.6172839506172839,1.62710045002271,0.0049950049950049,img_0004,5.863240590047175,0.0019980019980019,True,0.7672955974842767,0.618895658060149,2.5,0.5817610062893083,0.4783950617283951,amygdala,MTL,R,0.0390480074148879,0.0938378816933693,0.1673135563787658,1,3.666974169741697
18,1,screening,5,378,63,4.001322751322752,1.440432826226701,0.0359640359640359,img_0312,3.030772971168145,0.0059940059940059,True,0.4740143369175628,0.8977703213969918,7.5,3.944892473118279,3.6507936507936503,hippocampus,MTL,L,0.0508333980418803,0.2071410540248247,0.0017398335639334,1,1.8541902040273812
18,1,screening,13,378,63,0.4761904761904761,6.72464049747375,0.0009990009990009,img_0055,8.790157388754729,0.0009990009990009,True,0.933179723502304,0.272469252601703,5.833333333333333,0.3897849462365592,0.4365079365079365,amygdala,MTL,L,-0.1051969624317595,-0.072284160334986,0.0781485293114127,1,11.909989023051589
18,1,screening,14,378,63,0.6712962962962963,1.648862651392706,0.0109890109890109,img_0312,2.344540722317201,0.0039960039960039,True,0.743279569892473,0.5941063679483303,2.5,0.6418010752688174,0.5158730158730159,amygdala,MTL,L,0.2282434043468707,0.1207420570150298,0.1701469315334929,1,3.370175756477622
18,1,screening,16,378,63,0.591931216931217,2.8639389696848676,0.0009990009990009,img_0055,3.8850712531017746,0.0009990009990009,True,0.8641765704584041,0.444181049421224,3.9583333333333335,0.5376344086021506,0.6216931216931217,amygdala,MTL,L,-0.0482260312422262,-0.0823071266472002,0.084305867580725,1,6.207841483979764
18,1,screening,17,378,63,0.830026455026455,1.7234271178263512,0.0049950049950049,img_0060,3.030446687186228,0.0049950049950049,True,0.7269585253456221,0.6671219966750321,2.9166666666666665,0.7963709677419356,0.7671957671957672,amygdala,MTL,L,0.0669759247898331,0.0843551101298354,0.2162997146190629,1,3.25386114859799
18,1,screening,18,378,63,0.5621693121693122,1.4428179595730637,0.0249750249750249,img_0025,1.3955027471843149,0.0389610389610389,True,0.7114695340501792,0.5988644369845413,1.875,0.5409946236559141,0.4497354497354497,amygdala,MTL,L,-0.1370843543296248,-0.151425643818316,0.1341242305205711,1,2.9251415391067304
18,1,screening,19,378,63,11.048280423280424,2.353694806680396,0.0009990009990009,img_0072,2.398156496223577,0.0109890109890109,True,0.4366978841484565,0.9265572838626288,19.375,10.913978494623656,9.378306878306878,amygdala,MTL,L,-0.0146654938870374,-0.1233211805552596,-0.3443871219143305,0,1.7591281851020208
18,1,screening,20,378,63,0.582010582010582,3.640131807145365,0.0009990009990009,img_0055,6.148657064441707,0.0009990009990009,True,0.8809523809523809,0.424596320969378,4.375,0.5208333333333333,0.6349206349206349,amygdala,MTL,L,-0.0925560191607892,-0.1070443885215123,0.0300556598440531,1,7.046979865771813
18,1,screening,22,378,63,0.5291005291005291,2.0130339087970324,0.0009990009990009,img_0006,2.769199865137431,0.0029970029970029,True,0.8010752688172043,0.5222997510915253,2.5,0.4973118279569892,0.5952380952380952,amygdala,MTL,L,-0.068255368794247,-0.115784380787525,-0.1419948543569492,1,4.185418541854186
18,1,screening,23,378,63,0.4563492063492063,1.499999999999983,0.0239760239760239,img_0005,1.626313128610027,0.0189810189810189,True,0.8571428571428571,0.4798185941043082,2.9166666666666665,0.4166666666666667,0.3968253968253968,amygdala,MTL,L,0.2447547511946982,0.2836515778033176,-0.0064442927252564,1,5.64516129032258
18,1,screening,24,378,63,0.582010582010582,2.804505005561755,0.0009990009990009,img_0055,2.782116119787985,0.0009990009990009,True,0.8387096774193549,0.4343485332884625,3.3333333333333335,0.5376344086021505,0.6216931216931217,amygdala,MTL,L,-0.1128033098870478,-0.1656021312231313,0.0003590012135527,1,5.2276559865092755
18,1,screening,28,378,63,0.6051587301587301,6.286155769297479,0.0009990009990009,img_0055,8.74665200903694,0.0009990009990009,True,0.9209157127991676,0.3162233364493924,6.458333333333333,0.510752688172043,0.6216931216931217,amygdala,MTL,L,-0.0547878751694675,-0.1040253446845118,0.0643284341975774,1,10.574383802816902
18,1,screening,29,378,63,2.7744708994708995,2.0014501627404817,0.0009990009990009,img_0301,2.1669251707047468,0.0219780219780219,True,0.5494994438264738,0.8500075470786774,6.041666666666667,2.721774193548388,2.7645502645502646,amygdala,MTL,L,0.1005837503794194,0.135685787293151,0.2153850883720984,0,2.1410879298847285
18,1,screening,30,378,63,0.5456349206349206,2.62006747280239,0.0009990009990009,img_0055,4.327864618510113,0.0009990009990009,True,0.7943548387096774,0.4961456453993766,2.5,0.5141129032258065,0.6878306878306878,amygdala,MTL,L,-0.0239361288347727,-0.0605851157953101,0.103269500047877,1,4.070912672357189
18,1,screening,37,378,63,0.9556878306878308,2.512875564746657,0.0009990009990009,img_0055,3.0831505672709643,0.0009990009990009,True,0.8219086021505375,0.5225582021009694,5.0,0.8904569892473119,1.1772486772486772,hippocampus,MTL,R,0.1200730151122722,0.075261319277895,0.0657458119517957,1,5.048174786266793
21,1,screening,0,378,63,1.001984126984127,2.4417671946021593,0.0009990009990009,img_0038,4.445171848199774,0.0019980019980019,True,0.8415898617511521,0.5965148236945208,5.833333333333333,0.9240591397849464,1.2698412698412698,amygdala,MTL,R,-0.0118157718706004,0.0104915905402744,0.0403366005237737,1,5.69628560178501
21,1,screening,2,378,63,0.6349206349206349,1.6322334400393936,0.0059940059940059,img_0340,2.4363728748582942,0.0039960039960039,True,0.7949308755760369,0.5816529395058219,2.9166666666666665,0.5981182795698924,0.582010582010582,hippocampus,MTL,R,0.0310088094845273,0.0119244840459602,0.2409363893087655,0,4.17789757412399
21,1,screening,4,378,63,2.791005291005291,1.877482282307064,0.0009990009990009,img_0038,2.311517803975674,0.0099900099900099,True,0.6379928315412186,0.8302923068674283,7.5,2.7150537634408605,2.8306878306878307,hippocampus,MTL,R,-0.0948440221935111,-0.1220722128525271,-0.1072709886167355,1,2.6642475171886932
21,1,screening,14,378,63,3.449074074074074,1.5750303365075264,0.0089910089910089,img_0321,4.165688447956126,0.0019980019980019,True,0.7102639296187683,0.8353463521089666,11.458333333333334,3.3198924731182795,4.1798941798941796,hippocampus,MTL,L,-0.1091502963550198,-0.0095878669937372,0.0609838803259553,0,3.350495205156422
